"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"16044","OGFOD2",79676,"ENSG00000111325","VLMC",0.182,0.12,3.98255783399328,2.76049873404937,0.541,0.0820000000000001,0.00204771430756713,1
"16045","OGFRL1",79627,"ENSG00000119900","Astrocyte",0.707,0.479,1.98173919637924,1.3736369365754,0.679,0.358,7.23528082069861e-143,3.63797154945547e-138
"16046","OGFRL1",79627,"ENSG00000119900","Microglia",0.596,0.483,2.82068656733347,1.9551509413905,0.639,0.278,4.49674070048533e-132,2.26100619161103e-127
"16047","OGFRL1",79627,"ENSG00000119900","Pericyte",0.219,0.485,1.20395584228835,0.834518597600839,0.396,0.208,0.000118319417513742,1
"16048","OGG1",4968,"ENSG00000114026","VLMC",0.091,0.275,1.18688996150956,0.822689430455254,0.42,0.16,0.0415135852202432,1
"16049","OGG1",4968,"ENSG00000114026","Endothelial",0.143,0.275,1.53581072306971,1.0645428725695,0.437,0.126,0.0143771089841121,1
"16050","OGG1",4968,"ENSG00000114026","Pericyte",0.094,0.275,2.65413504242098,1.83970622147945,0.416,0.168,0.000878492688810874,1
"16051","OGN",4969,"ENSG00000106809","VLMC",0.545,0.051,7.19353251128734,4.98617677846512,0.761,0.522,1.92365398262596e-17,9.67232459004161e-13
"16052","OIP5",11339,"ENSG00000104147","Pericyte",0.156,0.249,2.26478350398492,1.56982830036582,0.452,0.096,NA,NA
"16053","OIP5",11339,"ENSG00000104147","Astrocyte",0.295,0.247,1.52685103739302,1.058332491704,0.531,0.0620000000000001,6.46666088608761e-09,0.000325150176013371
"16054","OLA1",29789,"ENSG00000138430","Pericyte",0.375,0.882,1.23059101655337,0.852980693546358,0.316,0.368,1.86461543753909e-11,9.37547288149031e-07
"16055","OLFM1",10439,"ENSG00000130558","L4 IT",0.999,0.867,1.38858949129415,0.962496890845706,0.799,0.598,0,0
"16056","OLFM2",93145,"ENSG00000105088","Astrocyte",0.904,0.738,3.06043281401201,2.12133037632556,0.788,0.576,0,0
"16057","OLFM2",93145,"ENSG00000105088","OPC",0.841,0.74,2.17271475414994,1.50601110600003,0.714,0.428,4.61885554804358e-160,2.32240675811179e-155
"16058","OLFM3",118427,"ENSG00000118733","L6 CT",1,0.76,1.38566283940612,0.960468290341047,0.853,0.706,0,0
"16059","OLFM3",118427,"ENSG00000118733","L5/6 NP",0.998,0.769,1.77064149362039,1.22731515908543,0.905,0.81,6.17677180966217e-232,3.10574263361624e-227
"16060","OLFML1",283298,"ENSG00000183801","Pericyte",0.188,0.021,5.57914109914076,3.86716592281553,0.584,0.168,9.48345650517812e-07,0.0476837676536861
"16061","OLFML1",283298,"ENSG00000183801","VLMC",0.273,0.021,4.72358336718591,3.27413849310477,0.627,0.254,0.00128870154248939,1
"16062","OLFML2A",169611,"ENSG00000185585","Endothelial",0.157,0.144,4.14904233108379,2.87589699381459,0.512,0.024,7.32659854742955e-16,3.68388701563305e-11
"16063","OLFML2A",169611,"ENSG00000185585","Pericyte",0.25,0.144,5.26847106216994,3.65182586260476,0.566,0.132,2.80590938334635e-27,1.41083929704038e-22
"16064","OLFML2A",169611,"ENSG00000185585","VLMC",0.364,0.144,6.06291993122495,4.20249585628927,0.636,0.272,3.56496129528182e-29,1.79249818888065e-24
