"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"3388","CYBRD1",79901,"ENSG00000071967","Astrocyte",0.379,0.128,3.17892431355571,2.2034624251546,0.641,0.282,4.49791554124929e-252,2.26159691329556e-247
"3389","CYBRD1",79901,"ENSG00000071967","Pericyte",0.25,0.134,4.21310141539428,2.92029936749366,0.563,0.126,0.000357137744472052,1
"3390","CYBRD1",79901,"ENSG00000071967","VLMC",0.636,0.134,5.01441361205706,3.47572665735876,0.782,0.564,2.61987202818932e-10,1.31729785449387e-05
"3391","CYBRD1",79901,"ENSG00000071967","Oligodendrocyte",0.287,0.127,3.84628733534853,2.66604322212026,0.591,0.182,2.40223712376497e-286,1.20786884820027e-281
"3392","CYBRD1",79901,"ENSG00000071967","Microglia",0.224,0.132,3.08673955243958,2.13956481789636,0.553,0.106,3.34754117335e-47,1.68317717737211e-42
"3393","CYC1",1537,"ENSG00000179091","Pericyte",0.156,0.427,1.10864071448091,0.768451185496413,0.395,0.21,5.69913528874079e-06,0.286558221453176
"3394","CYFIP1",23191,"ENSG00000280618, ENSG00000288461, ENSG00000273749","Microglia",0.997,0.958,4.50569578906269,3.12311033264963,0.909,0.818,0,0
"3395","CYGB",114757,"ENSG00000161544","GABAergic",0.231,0.094,1.95451742026745,1.35476823921368,0.573,0.146,0,0
"3396","CYP11A1",1583,"ENSG00000288362, ENSG00000140459","Astrocyte",0.165,0.075,3.08865431833171,2.14089203247592,0.548,0.0960000000000001,1.52608504763992e-198,7.67330822803828e-194
"3397","CYP1B1",1545,"ENSG00000138061","VLMC",0.727,0.033,8.09365250376281,5.61009241341513,0.856,0.712,6.34577154131568e-18,3.19071738868894e-13
"3398","CYP1B1.AS1",NA,NA,"VLMC",0.545,0.248,3.27488302541402,2.26997593572935,0.689,0.378,0.00275929395675549,1
"3399","CYP1B1.AS1",NA,NA,"Glutamatergic",0.307,0.135,2.17896843574105,1.51034582776303,0.595,0.19,0,0
"3400","CYP1D1P",100133307,NA,"Astrocyte",0.179,0.04,3.67051734194568,2.54420874676603,0.572,0.144,8.2710493912922e-109,4.15876634443563e-104
"3401","CYP20A1",57404,"ENSG00000119004","Oligodendrocyte",0.489,0.533,1.40196508843847,0.971768148294599,0.49,0.02,1.47395081143008e-13,7.41117207495161e-09
"3402","CYP20A1",57404,"ENSG00000119004","Microglia",0.433,0.532,2.11430183359964,1.46552235481231,0.464,0.072,2.76201454532769e-16,1.38876853353622e-11
"3403","CYP20A1",57404,"ENSG00000119004","Pericyte",0.438,0.531,2.55954221594632,1.77413947050735,0.485,0.03,0.00627129854176303,1
"3404","CYP20A1",57404,"ENSG00000119004","Astrocyte",0.55,0.53,1.22524125383622,0.849272520602305,0.527,0.054,9.07913226840218e-09,0.00045650784958753
"3405","CYP20A1",57404,"ENSG00000119004","Endothelial",0.471,0.531,2.54405106702296,1.76340182430749,0.519,0.038,2.28227769556688e-07,0.0114755204810798
"3406","CYP20A1",57404,"ENSG00000119004","VLMC",0.636,0.531,3.26146474634926,2.26067509342765,0.602,0.204,NA,NA
"3407","CYP24A1",1591,"ENSG00000019186","Endothelial",0.171,0.067,1.66252353410231,1.15237350027757,0.554,0.108,0.00110794293800343,1
"3408","CYP26B1",56603,"ENSG00000003137","Glutamatergic",0.157,0.014,2.03795753013813,1.41260451611615,0.572,0.144,0,0
"3409","CYP27A1",1593,"ENSG00000135929","Astrocyte",0.411,0.187,2.35518662065579,1.63249096580006,0.629,0.258,1.45458215540916e-129,7.31378453561279e-125
"3410","CYP27A1",1593,"ENSG00000135929","Microglia",0.231,0.192,2.6031757436196,1.80438392719197,0.526,0.052,1.98617168962583e-20,9.98666987260762e-16
"3411","CYP27A1",1593,"ENSG00000135929","Oligodendrocyte",0.535,0.178,4.24221139250696,2.94047686605548,0.71,0.42,0,0
"3412","CYP27A1",1593,"ENSG00000135929","Pericyte",0.188,0.193,1.89012428086358,1.31013431618848,0.508,0.016,0.0123917623848948,1
"3413","CYP27A1",1593,"ENSG00000135929","OPC",0.32,0.191,1.85010582231104,1.28239563447244,0.573,0.146,1.25441980986496e-33,6.30734824598199e-29
"3414","CYP27C1",339761,"ENSG00000186684","Microglia",0.156,0.123,3.12184767733226,2.16389991568047,0.52,0.04,4.57017571674904e-20,2.29793005213858e-15
"3415","CYP2J2",1573,"ENSG00000134716","Oligodendrocyte",0.384,0.033,4.35626605570724,3.01953353428247,0.678,0.356,0,0
"3416","CYP2J2",1573,"ENSG00000134716","Astrocyte",0.38,0.039,3.54599872088727,2.45789901565218,0.673,0.346,1.24139360739644e-310,6.24185119735003e-306
"3417","CYP2J2",1573,"ENSG00000134716","OPC",0.287,0.044,3.36847403139623,2.33484827765169,0.624,0.248,4.05494262339075e-119,2.03886570046711e-114
"3418","CYP2R1",120227,"ENSG00000186104","Microglia",0.105,0.314,1.28365878935642,0.889764470643394,0.401,0.198,1.10328379783079e-47,5.54742126387301e-43
"3419","CYP39A1",51302,"ENSG00000146233","VLMC",0.182,0.149,3.94466787166895,2.73423541349274,0.529,0.0580000000000001,0.0231716554887926,1
"3420","CYP3A4",1576,"ENSG00000160868","Astrocyte",0.158,0.17,1.47655249336776,1.02346819772662,0.496,0.00800000000000001,0.000168764652172817,1
"3421","CYP4F11",57834,"ENSG00000171903","Astrocyte",0.232,0.049,4.40275938166504,3.05176025208497,0.595,0.19,0,0
"3422","CYP4F24P",388514,NA,"OPC",0.199,0.038,3.87773715585882,2.68784257653608,0.583,0.166,1.6617086103791e-92,8.35523706384715e-88
"3423","CYP4F24P",388514,NA,"VLMC",0.182,0.041,4.26778288336876,2.95820167284905,0.574,0.148,0.0111061723839509,1
"3424","CYP4F24P",388514,NA,"Astrocyte",0.157,0.038,3.25770343904996,2.25806795387792,0.561,0.122,1.90711901271577e-77,9.58918510783616e-73
"3425","CYP4V2",285440,"ENSG00000145476","Astrocyte",0.338,0.309,1.54816844697904,1.07310859405539,0.535,0.0700000000000001,1.25740564694313e-38,6.32236133339474e-34
"3426","CYP4X1",260293,"ENSG00000186377","Pericyte",0.406,0.688,1.50723155516348,1.04473330291255,0.404,0.192,0.000451024886457953,1
"3427","CYP4Z2P",163720,"ENSG00000154198","Endothelial",0.143,0.206,3.23794846917697,2.24437485220841,0.472,0.056,0.0347045377237836,1
