X1,gene,entrez_id,ensembl_id,class,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,avg_expr,top_log2FC,bretigea_ranking,dan_ranking,bretigea_ranking_best
2368,LOC105378976,105378976,NA,GABAergic,0.321,0.167,2.86894451301305,1.98860080037792,0.59,0.18,0,0,0.6887076130760159,1.8897971772848343,203,110,161
3795,TACR1,6869,ENSG00000115353,GABAergic,0.437,0.264,2.53060376687991,1.75408086612719,0.611,0.222,0,0,1.6109904839997544,1.3338177610189912,149,165,162
3241,RASGRF2.AS1,102524628,ENSG00000251450,GABAergic,0.288,0.143,2.27856328771987,1.57937971861042,0.58,0.16,0,0,1.1062270083729324,1.2758201247033605,223,195,163
594,CHRNA6,8973,ENSG00000147434,GABAergic,0.152,0.119,3.05918030883035,2.12046220589026,0.521,0.042,0,0,0.3830525910562399,1.854308619475364,252,98.5,164
2717,NECAB2,54550,ENSG00000103154,GABAergic,0.457,0.241,2.31087862814676,1.60177900571616,0.63,0.26,0,0,1.8151924642790804,1.212602257677002,158,196.5,165
3426,SCUBE2,57758,ENSG00000175356,GABAergic,0.267,0.114,2.08358859979812,1.44423356339691,0.581,0.162,0,0,0.8019728230731545,1.7177274056442413,253,181.5,166
1123,FREM1,158326,ENSG00000164946,GABAergic,0.521,0.382,3.15534371048834,2.18711759662255,0.614,0.228,0,0,2.1594179063762913,1.1041531307735137,109.5,157.5,167.5
1520,KCNMB2,10242,ENSG00000197584,GABAergic,0.306,0.141,2.04150790071351,1.41506544547042,0.589,0.178,0,0,1.1591014609513852,1.3569095767142838,231,209,167.5
2274,LOC105376571,105376571,NA,GABAergic,0.258,0.114,2.67523972586001,1.8543348733018299,0.579,0.158,0,0,0.5950224229239267,1.4615087678506797,255,141.5,169.5
3584,SLC7A2,6542,ENSG00000003989,GABAergic,0.323,0.113,2.42454262171388,1.68056488238839,0.615,0.23,0,0,1.055267720516973,0.9312653856159787,258,223.5,169.5
842,DNER,92737,ENSG00000187957,GABAergic,0.969,0.621,3.25005311367108,2.25276515241118,0.902,0.804,0,0,5.588355770358787,0.9115894192749903,64,184,172
851,DOCK11,139818,ENSG00000147251,GABAergic,0.701,0.43,2.73867195232683,1.89830274223394,0.722,0.444,0,0,2.3736811330377483,1.337990857993553,90.5,151,172
3951,TOX2,84969,ENSG00000124191,GABAergic,0.628,0.418,2.73153027906545,1.89335251154833,0.67,0.34,0,0,2.6213451106727135,1.2063881403880277,100,166,172
77,ADARB2,105,ENSG00000185736,GABAergic,0.772,0.538,5.76235616128476,3.99416092657676,0.756,0.512,0,0,4.777528206577084,0.6885610046157828,78,190,174.5
3780,SYNPR,132204,ENSG00000163630,GABAergic,0.823,0.643,3.26036733856982,2.25991442831941,0.754,0.508,0,0,4.761330016983057,0.9756528891838285,62,168.5,174.5
322,BCL11B,64919,ENSG00000127152,GABAergic,0.663,0.325,2.14366180666343,1.48587313736279,0.709,0.418,0,0,2.785822311197071,1.2600123904869813,131.5,210,176
2057,LOC105370731,105370731,ENSG00000260232,GABAergic,0.51,0.293,2.30491761931414,1.59764714925054,0.64,0.28,0,0,1.761525591310994,1.4762559128295605,143,168.5,177.5
3188,PTPRM,5797,ENSG00000173482,GABAergic,0.961,0.793,3.11250709744269,2.15742551906523,0.867,0.734,0,0,5.766172303877014,1.0568559057346865,46,164,177.5
148,AMOTL1,154810,ENSG00000166025,GABAergic,0.61,0.292,1.9697805090212,1.36534780614998,0.69,0.38,0,0,2.352578623673932,1.431137902444765,147,205,179
655,COL21A1,81578,ENSG00000124749,GABAergic,0.623,0.447,2.63176155708704,1.82419810320092,0.649,0.298,0,0,2.451830387588016,1.324232147712543,94,160,180.5
1130,FRMPD1,22844,ENSG00000070601,GABAergic,0.529,0.318,2.53062717762588,1.75409709321976,0.646,0.292,0,0,1.488617952205773,1.4455700657457038,142,148,180.5
458,CAMK2N2,94032,ENSG00000163888,GABAergic,0.396,0.14,1.80729421099606,1.25272088679423,0.633,0.266,0,0,1.173158460253353,1.5056774858310868,246.5,226,182.5
3864,THSD7B,80731,ENSG00000144229,GABAergic,0.803,0.716,4.26130238080973,2.95370973077164,0.65,0.3,0,0,2.421534290684914,1.3465163044544635,55,100.5,182.5
191,AP1S2,8905,ENSG00000182287,GABAergic,0.675,0.421,2.40988969618919,1.670408248374,0.694,0.388,0,0,3.1707552754396375,1.1626389522659926,106,191.5,184
96,ADGRG6,57211,ENSG00000112414,GABAergic,0.152,0.084,2.42226469596937,1.67898594458106,0.537,0.0740000000000001,4.13289899221073e-258,2.07806294227348e-253,0.46350171641907506,1.6753015690776543,283,144,185.5
753,CYGB,114757,ENSG00000161544,GABAergic,0.231,0.094,1.95451742026745,1.35476823921368,0.573,0.146,0,0,0.7081448235569929,1.7423289873042078,279,187,185.5
1569,KLF5,688,ENSG00000102554,GABAergic,0.166,0.072,2.27248483494817,1.57516645620956,0.549,0.0980000000000001,1.02279012137959e-287,5.14269100930872e-283,0.49994611641729664,1.75896734538649,292.5,159,187
2861,OSBPL9P4,100498661,ENSG00000256420,GABAergic,0.163,0.072,2.14720183572002,1.48832689852247,0.547,0.0940000000000001,5.75634115291368e-275,2.89434589509653e-270,0.5887193269741382,1.6052944719869238,294.5,175.5,188
2848,OPN5,221391,ENSG00000124818,GABAergic,0.44,0.218,2.08654843028294,1.4462851615524,0.628,0.256,0,0,1.879837716111293,1.1840909864581888,184,228.5,189
3720,ST8SIA2,8128,ENSG00000140557,GABAergic,0.158,0.073,2.26254136732076,1.56827416965863,0.545,0.0900000000000001,9.41959451398226e-269,4.73626631757542e-264,0.4648470202761005,1.8353743531483375,294.5,154,190
1645,LINC00290,728081,ENSG00000248197,GABAergic,0.802,0.681,3.73617097187731,2.58971637524667,0.679,0.358,0,0,2.3449764637853185,1.3514016049091966,70,108,191
446,CACNA2D2,9254,ENSG00000007402,GABAergic,0.457,0.23,2.10570984860778,1.45956684463979,0.634,0.268,0,0,1.452201895660322,1.3946944780324846,183,196.5,192
2406,LOC286189,286189,ENSG00000248801,GABAergic,0.187,0.085,2.11418545565177,1.46544168776587,0.554,0.108,4.65860386799077e-268,2.34239261086444e-263,0.6845810102212206,1.3622387397726645,297,198,193
1540,KIAA1024,23251,ENSG00000169330,GABAergic,0.233,0.105,1.93854249197113,1.34369526270544,0.567,0.134,8.30168899057e-312,4.17417224134885e-307,0.8113923958600545,1.3934651757758794,285.5,213,194
2196,LOC105375021,105375021,NA,GABAergic,0.229,0.111,2.09415414282206,1.45155703975505,0.563,0.126,0,0,0.6654163712356626,1.5271317733469565,291,186,195
4109,WLS,79971,ENSG00000116729,GABAergic,0.518,0.251,1.87457989862815,1.29935977146845,0.656,0.312,0,0,2.051210663791136,1.2789159663704406,187.5,243,196
2679,MYRFL,196446,ENSG00000166268,GABAergic,0.59,0.42,2.43590112276478,1.68843799536721,0.642,0.284,0,0,2.2481830332553483,1.2174851368550206,126,181.5,197
108,AFAP1,60312,ENSG00000196526,GABAergic,0.797,0.485,2.26705189680388,1.57140063045268,0.753,0.506,0,0,3.2533796744765637,1.2287594234706427,111,199,198
3334,RNF144B,255488,ENSG00000137393,GABAergic,0.604,0.385,2.90377817530856,2.01274565518663,0.672,0.344,0,0,1.8830343960010285,1.0583782041911642,141,173,199
3218,RAB3IP,117177,ENSG00000127328,GABAergic,0.842,0.559,2.33700245906268,1.61988666546094,0.773,0.546,0,0,4.060723555211831,1.11699469040714,90.5,204,200
3421,SCN7A,6332,ENSG00000136546,GABAergic,0.363,0.191,1.98390788839951,1.37514015933475,0.597,0.194,0,0,1.2315834353175563,1.3357718400856964,227,217,201
997,EYA4,2070,ENSG00000112319,GABAergic,0.379,0.282,2.34306065675357,1.62408588810967,0.568,0.136,0,0,1.4441109971448467,1.2443719219399576,179,188,202
3577,SLC5A8,160728,ENSG00000256870,GABAergic,0.253,0.127,1.90933161600666,1.32344782638898,0.568,0.136,4.175607171323e-312,2.09953704181307e-307,0.8426961010224902,1.360550974810821,288.5,221,203
2784,NPR3,4883,ENSG00000113389,GABAergic,0.292,0.222,3.22320192575849,2.23415332721488,0.545,0.0900000000000001,0,0,0.5793118280350115,1.740687489145452,210,98.5,204
2422,LOC644285,644285,NA,GABAergic,0.203,0.087,1.69701138106185,1.17627865416116,0.561,0.122,3.92808006784072e-276,1.97507793891099e-271,0.7711966932785823,1.4745730973520679,317.5,239,205
347,BMP6,654,ENSG00000153162,GABAergic,0.369,0.251,2.47130945637324,1.71298118197625,0.574,0.148,0,0,0.8882124487624689,1.5108858803993013,207,150,206
3863,THSD7A,221981,ENSG00000005108,GABAergic,0.824,0.612,2.40921007538421,1.66993717112918,0.729,0.458,0,0,4.474640826778739,0.9855276038306673,96,219,207
1055,FAT1,2195,ENSG00000083857,GABAergic,0.385,0.188,2.36568972501145,1.63977116297132,0.615,0.23,0,0,1.4164953358706316,0.8108741340714325,249,258,208
3521,SLC17A8,246213,ENSG00000179520,GABAergic,0.224,0.144,2.67754247211521,1.85593101537616,0.547,0.0940000000000001,0,0,0.45262565971672014,1.4679041442863716,282,138.5,209
1646,LINC00298,339788,ENSG00000235665,GABAergic,0.192,0.123,2.05727489069826,1.42599429012427,0.54,0.0800000000000001,1.35793572499994e-238,6.82783661887218e-234,0.8460711976140981,1.0738505038117259,307,242,210
3409,SCARA5,286133,ENSG00000168079,GABAergic,0.209,0.138,2.82295966952833,1.956726535768,0.54,0.0800000000000001,0,0,0.38426715775327885,1.4091497283128662,292.5,134,211
3868,TIMP2,7077,ENSG00000035862,GABAergic,0.834,0.436,2.35583400982041,1.63293970177425,0.799,0.598,0,0,3.7080085189083656,0.8410901126988501,145,253.5,212
3413,SCG2,7857,ENSG00000171951,GABAergic,0.774,0.531,2.63539071083637,1.8267136408901,0.721,0.442,0,0,4.381799418567462,0.7868116177755589,116,240.5,213
3198,PWRN3,101928840,ENSG00000260760,GABAergic,0.191,0.075,1.83165478959065,1.26960635316388,0.559,0.118,1.8240770078906e-260,9.17164160337472e-256,0.6153724601625412,1.4346181830579605,340,228.5,214
1013,FAM110B,90362,ENSG00000169122,GABAergic,0.799,0.526,2.150922369581,1.49090577607838,0.744,0.488,0,0,3.7368210897351566,1.0483501487996731,124,235.5,215
3924,TMEM47,83604,ENSG00000147027,GABAergic,0.323,0.182,1.81777776391803,1.25998753194434,0.581,0.162,0,0,1.3021208286011736,1.1921788090971195,260.5,261.5,216
3204,PYGO1,26108,ENSG00000171016,GABAergic,0.51,0.31,2.22033128479632,1.53901636996561,0.637,0.274,0,0,1.4987389994329605,1.1888290059431077,191,206.5,217
2664,MYO16,23026,ENSG00000041515,GABAergic,0.802,0.666,2.46486594232712,1.7085148783822799,0.699,0.398,0,0,3.9981482809249327,0.9545046770656636,104,217,218
4107,WIF1,11197,ENSG00000156076,GABAergic,0.33,0.095,2.09156908647697,1.44976521523785,0.626,0.252,0,0,1.3313295551955735,0.6224434229388505,339,346,219
38,ACHE,43,ENSG00000087085,GABAergic,0.336,0.178,2.00979295887197,1.39308232295133,0.589,0.178,0,0,1.0079350994803191,1.2067197643976002,272,235.5,220
449,CACNG4,27092,ENSG00000075461,GABAergic,0.478,0.19,1.90277704257101,1.31890454229229,0.666,0.332,0,0,1.3644669056399035,1.041765857887563,262,270.5,221.5
2058,LOC105370733,105370733,NA,GABAergic,0.386,0.181,1.77989071105877,1.23372622807522,0.61,0.22,0,0,1.074812327567396,1.3486138978966908,270,240.5,221.5
878,DUSP10,11221,ENSG00000143507,GABAergic,0.301,0.055,1.94783068884356,1.35013335018005,0.626,0.252,0,0,1.0248995553570541,0.709137219897027,366,326,223
290,ATP1B2,482,ENSG00000129244,GABAergic,0.738,0.237,1.88019981108042,1.30325519793974,0.787,0.574,0,0,3.0232002948445267,0.7258983565997517,241,338,224
3990,TRPC6,7225,ENSG00000137672,GABAergic,0.299,0.215,2.42975999250865,1.68418128824472,0.552,0.104,7.05126756560292e-283,3.54544784466081e-278,0.8932386942451522,1.156947420682004,250,189,225
627,CMTM8,152189,ENSG00000170293,GABAergic,0.527,0.398,2.30622360915574,1.59855239242709,0.604,0.208,0,0,1.4239635174283434,1.3604790470202377,168.5,178,226
4195,ZNF536,9745,ENSG00000198597,GABAergic,0.942,0.607,2.9210513308013,2.02471849421581,0.892,0.784,0,0,5.2239661142850515,0.6558145944971572,119,261.5,227
1813,LOC101927121,101927121,NA,GABAergic,0.492,0.239,1.62402548973773,1.12568868936919,0.645,0.29,0,0,1.9090919116880862,1.1471439261717942,248,285,228
2588,MIR548F2,100313771,ENSG00000221782,GABAergic,0.193,0.005,1.3873982763031,0.961671203533222,0.594,0.188,0,0,0.3997011999809365,2.870130318221505,405.5,246,229
3548,SLC29A4,222962,ENSG00000164638,GABAergic,0.506,0.291,1.90595301722382,1.32110596016841,0.636,0.272,0,0,1.2509956913233984,1.5252161830097413,218,208,230
1573,KLHDC8A,55220,ENSG00000162873,GABAergic,0.153,0.073,1.757517056244,1.21821799232154,0.542,0.0840000000000001,1.738802323698e-221,8.74287196378594e-217,0.45336480442946386,1.6249677068781678,368.5,222,231
4080,VSTM2A,222008,ENSG00000170419,GABAergic,0.776,0.437,1.9137919310517,1.32653948118686,0.73,0.46,0,0,3.7482094683783784,0.9267577711553946,163,279,232
4066,VAV2,7410,ENSG00000160293,GABAergic,0.699,0.423,2.10897765531861,1.46183191564802,0.713,0.426,0,0,2.0415457627851525,1.1957065915582996,170,223.5,233
64,ADAMTS20,80070,ENSG00000173157,GABAergic,0.356,0.263,2.97974650140406,2.06540288623158,0.56,0.12,0,0,0.6434242266216736,1.3833019058564258,240,129,234.5
2464,LRRC39,127495,ENSG00000122477,GABAergic,0.699,0.461,2.19016203742258,1.51810464120889,0.685,0.37,0,0,2.9139650779043897,0.9166685257791124,157,253.5,234.5
4201,ZNF608,57507,ENSG00000168916,GABAergic,0.835,0.378,2.19889535269647,1.52415811406792,0.807,0.614,0,0,3.762471418880626,0.6702078817513895,189,307,236
650,COCH,1690,ENSG00000100473,GABAergic,0.237,0.132,1.8877950239335901,1.30851979831466,0.558,0.116,8.23149123357679e-290,4.13887610715475e-285,0.8290897910268746,1.0937203096930157,325,263,237
2568,MFSD9,84804,ENSG00000135953,GABAergic,0.181,0.084,1.71211928745539,1.186750656882,0.551,0.102,3.79203052422966e-229,1.90667086788791e-224,0.6431639048583166,1.2976113294465883,368.5,260,238
3013,PIP5K1B,8395,ENSG00000107242,GABAergic,0.877,0.648,2.11063079082076,1.46297778186042,0.763,0.526,0,0,4.071438217608594,1.0233459800745188,129,247,239
309,BACH1,571,ENSG00000156273,GABAergic,0.459,0.198,1.62550933133884,1.1267172099914,0.646,0.292,0,0,1.6864358491597486,1.0258452905216084,277,304,240
1266,GRIP1,23426,ENSG00000155974,GABAergic,0.998,0.909,3.19606782151449,2.21534539936114,0.954,0.908,0,0,7.564750086525933,0.652115401824366,97.5,248,241
639,CNR1,1268,ENSG00000118432,GABAergic,0.612,0.464,3.02656175495744,2.09785274723931,0.634,0.268,0,0,3.1908871718399823,0.6124030270903251,166,273,242
3215,RAB3B,5865,ENSG00000169213,GABAergic,0.467,0.304,1.91913745046699,1.3302447128982,0.606,0.212,0,0,1.638625553744433,1.1163581268762386,227,251,243
1765,LOC100421401,100421401,NA,GABAergic,0.199,0.142,2.16114711353608,1.4979930285228,0.533,0.0660000000000001,5.41095572979241e-247,2.72068265049692e-242,0.3618592126546977,1.5272399102155165,329,175.5,244
2461,LRRC16B,90668,ENSG00000186648,GABAergic,0.381,0.177,1.6310746714227,1.13057480977938,0.611,0.222,0,0,1.0262417695659856,1.3075756517524362,304,268,245
154,ANGPT1,284,ENSG00000154188,GABAergic,0.317,0.22,2.21091779491562,1.53249143599557,0.561,0.122,0,0,0.9060264538476608,1.083933401960716,273,220,246
1286,HAP1,9001,ENSG00000173805,GABAergic,0.2,0.066,1.9506877920026,1.35211374317931,0.57,0.14,0,0,0.5639461319937847,0.9726807743147995,395,269,247
595,CHRNA7,1139,ENSG00000175344,GABAergic,0.519,0.409,2.67816568123258,1.85636299101877,0.586,0.172,0,0,1.5830982642495548,0.8966157852372939,198.5,217,248
492,CCDC152,100129792,ENSG00000198865,GABAergic,0.305,0.168,1.55507756303707,1.07789762837117,0.576,0.152,0,0,1.1220767309010393,1.223303533535705,313,286.5,249
1495,KCNAB1,7881,ENSG00000169282,GABAergic,0.946,0.789,2.36136321136998,1.63677225223908,0.813,0.626,0,0,5.438441819250701,0.7782272401122012,120.5,265,250
969,ERBB4,2066,ENSG00000178568,GABAergic,0.961,0.762,4.69710599778207,3.25578577915385,0.908,0.816,0,0,7.575837239212843,0.3723488101854677,130,282,251
1203,GLRA2,2742,ENSG00000101958,GABAergic,0.737,0.543,2.03786098351144,1.41253759509407,0.68,0.36,0,0,2.8357710822616187,1.0452082732092594,159.5,250,252
1882,LOC101928792,101928792,NA,GABAergic,0.65,0.338,1.47998561235483,1.02584785447304,0.686,0.372,0,0,2.2621281364436108,1.323480757150704,231,291,253.5
3617,SMOC2,64094,ENSG00000112562,GABAergic,0.215,0.136,2.00792805130234,1.39178966752744,0.544,0.0880000000000001,8.0985123215e-314,4.072012980352e-309,0.44873239186584807,1.3940839141442436,359,206.5,253.5
2463,LRRC38,126755,ENSG00000162494,GABAergic,0.246,0.167,2.37468826372328,1.64600847470859,0.547,0.0940000000000001,0,0,0.42244541997285096,1.287461445801646,324,183,255
577,CGN,57530,ENSG00000143375,GABAergic,0.251,0.123,1.81933181830543,1.26106472036141,0.57,0.14,0,0,0.6554699033512053,1.1411142275492219,376.5,267,256
4053,USP44,84101,ENSG00000136014,GABAergic,0.377,0.259,1.89437486607821,1.31308059734574,0.577,0.154,0,0,1.0155651157128234,1.327433390624542,268.5,234,257
3571,SLC4A3,6508,ENSG00000114923,GABAergic,0.565,0.327,1.77168038326055,1.2280352625104,0.65,0.3,0,0,2.0813609463468605,0.9513730618292129,242.5,293,258
2252,LOC105376188,105376188,NA,GABAergic,0.159,0.109,1.76903061673573,1.22619858431459,0.527,0.054,2.77827497725202e-243,1.39694444131209e-238,0.24708739463319337,1.7248534571530327,387.5,215,259.5
2278,LOC105376758,105376758,NA,GABAergic,0.25,0.127,1.60540345282153,1.11278087698445,0.566,0.132,3.5965722204473e-264,1.80839247816311e-259,0.8375913618296144,1.0627332977341424,374,300,259.5
3912,TMEM200C,645369,ENSG00000206432,GABAergic,0.201,0.115,1.72864983048492,1.19820875617605,0.547,0.0940000000000001,1.9168206697032e-237,9.63796600933466e-233,0.6640830556317918,1.1436302709627628,384,275.5,261
3685,SPOCK3,50859,ENSG00000196104,GABAergic,0.947,0.692,2.69649821579673,1.86907013566442,0.867,0.734,0,0,6.078398757515516,0.5749362853620137,148,293,262
1085,FGF13,2258,ENSG00000129682,GABAergic,0.86,0.792,3.13109884360353,2.17031233549829,0.686,0.372,0,0,4.071943545704547,0.62894386590684,136,259,263
3431,SDK1,221935,ENSG00000146555,GABAergic,0.927,0.831,2.16037269499365,1.49745624249353,0.743,0.486,0,0,4.800056738605554,0.855920888724715,133,270.5,264
3293,RGS12,6002,ENSG00000159788,GABAergic,0.721,0.529,1.90366288007951,1.31951855806373,0.682,0.364,0,0,3.5952026305596934,0.9128968950859341,177,283,265
3031,PLCE1,51196,ENSG00000138193,GABAergic,0.572,0.419,2.97461107320284,2.06184327865294,0.629,0.258,0,0,1.739421134002601,0.6940968258857128,208,244.5,266
3875,TLE2,7089,ENSG00000065717,GABAergic,0.774,0.576,2.05206588579396,1.42238368306133,0.7,0.4,0,0,2.6680307554731035,1.0448253180835014,164,249,267
2814,NTN4,59277,ENSG00000074527,GABAergic,0.68,0.481,1.88980792427056,1.30991503450798,0.663,0.326,0,0,2.651310468897817,0.9867256711572278,192.5,275.5,268
3195,PVRL2,5819,ENSG00000130202,GABAergic,0.442,0.261,2.14743700607748,1.48848990619269,0.617,0.234,0,0,0.981307476455696,1.0755789248154306,277,231,269
2769,NOS1,4842,ENSG00000089250,GABAergic,0.534,0.413,3.06416223971934,2.12391541723971,0.605,0.21,0,0,1.2259181743121863,0.836965918523459,214.5,202,270
2149,LOC105374122,105374122,NA,GABAergic,0.488,0.349,2.02051254348588,1.40051257280324,0.598,0.196,0,0,1.6515461213635803,0.967410527984264,242.5,264,271
829,DLGAP1.AS5,284215,ENSG00000261520,GABAergic,0.222,0.116,1.63909623887202,1.13613493664055,0.556,0.112,6.43366671209708e-213,3.23491195950953e-208,0.7543283466271937,1.0195488544640385,393,301,272
1802,LOC101926913,101926913,NA,GABAergic,0.295,0.183,1.90053767048519,1.31735232784478,0.566,0.132,0,0,0.7055086633480483,1.2864687966532482,322.5,237,273
3377,RUNX2,860,ENSG00000124813,GABAergic,0.559,0.382,1.68219795222082,1.16601076772556,0.636,0.272,0,0,2.0686230855902727,1.0586327452284219,233,284,274
1059,FBLIM1,54751,ENSG00000162458,GABAergic,0.276,0.171,2.13293056908294,1.47843481028996,0.561,0.122,0,0,0.48511124466222805,1.3135788777677802,344,202,275.5
3390,SALL2,6297,ENSG00000165821,GABAergic,0.235,0.124,1.49945384244871,1.0393422032731,0.56,0.12,9.17027617971754e-252,4.61090656592378e-247,0.7121383510672956,1.2786654937125328,391,293,275.5
2923,PCDH8,5100,ENSG00000136099,GABAergic,0.264,0.169,1.84408615985171,1.27822312241083,0.557,0.114,4.5836136304685e-270,2.30468676953587e-265,1.1876497484359654,0.7513013670709685,347.5,332,277
1057,FAT4,79633,ENSG00000196159,GABAergic,0.319,0.189,1.75623392594908,1.21732859417533,0.575,0.15,0,0,1.1650472764166944,0.9063821408385551,321,308,278
1186,GDPD5,81544,ENSG00000158555,GABAergic,0.363,0.217,1.74184929495799,1.20735792776046,0.585,0.17,0,0,1.0740507438320273,1.0860682817928304,309,277,279
1599,LAMP5,24141,ENSG00000125869,GABAergic,0.24,0.205,2.43138439520864,1.68530723839632,0.532,0.0640000000000001,0,0,1.2727262336298197,0.5745947561793336,315.5,313.5,280
111,AFF2,2334,ENSG00000155966,GABAergic,0.753,0.54,1.96202386538825,1.3599713104852,0.694,0.388,0,0,3.2939577952221377,0.8331468720954224,187.5,289,281
3068,PODXL2,50512,ENSG00000114631,GABAergic,0.717,0.445,1.83592610846835,1.27256700580122,0.684,0.368,0,0,2.4114075240578807,0.9397001318769149,216.5,286.5,282
3764,SV2C,22987,ENSG00000122012,GABAergic,0.475,0.411,2.34746893225553,1.62714147184498,0.558,0.116,4.7e-322,2.360001e-317,1.4969320010217393,0.8423184699154806,237.5,253.5,283
67,ADAMTS6,11174,ENSG00000049192,GABAergic,0.641,0.558,2.4199797829697,1.67740216357751,0.602,0.204,0,0,1.6553154222362019,1.0218858676383338,186,211,284
104,ADRA1D,146,ENSG00000171873,GABAergic,0.163,0.097,1.63028646772994,1.13002846861204,0.535,0.0700000000000001,8.82253890718738e-171,4.43606078792289e-166,0.43401682489069365,1.2929432240980323,420,272,285
