"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"8353","NXPH2",11249,"ENSG00000144227","LAMP5",0.901,0.217,4.13375206000786,2.86529858552831,0.911,0.822,0,0
"8354","NXPH3",11248,"ENSG00000182575","L5/6 NP",0.477,0.061,2.75547725083884,1.90995128751601,0.71,0.42,9.3763010364063e-236,4.71449792411545e-231
"8355","NXPH3",11248,"ENSG00000182575","L6b",0.476,0.059,2.15893286960035,1.49645823158167,0.708,0.416,4.24317854242887e-307,2.13351260291866e-302
"8356","NXPH3",11248,"ENSG00000182575","L6 CT",0.442,0.047,2.34717369034447,1.62693682574675,0.698,0.396,0,0
"8357","NXPH4",11247,"ENSG00000182379","L6b",0.517,0.017,2.58505262304429,1.79182193726224,0.75,0.5,0,0
"8358","NYAP2",57624,"ENSG00000144460","LAMP5",0.993,0.771,2.41883341612338,1.6766075626301,0.902,0.804,0,0
"8359","OAF",220323,"ENSG00000184232","VLMC",0.545,0.063,4.03647429530866,2.79787077719589,0.75,0.5,7.64136643297133e-06,0.384215545616232
"8360","OAF",220323,"ENSG00000184232","Astrocyte",0.772,0.045,6.32139884410986,4.38165978598964,0.877,0.754,0,0
"8361","OAS2",4939,"ENSG00000111335","Endothelial",0.314,0.073,5.32307099031802,3.68967164885937,0.629,0.258,4.31096119970479e-32,2.16759440082356e-27
"8362","OBP2B",29989,"ENSG00000171102, ENSG00000280584","L6 CT",0.369,0.089,2.51214441023927,1.74128581511678,0.648,0.296,0,0
"8363","OBSCN",84033,"ENSG00000154358","Pericyte",0.25,0.313,2.51804563554404,1.74537623279862,0.483,0.034,0.0403543286223502,1
"8364","OBSCN",84033,"ENSG00000154358","LAMP5",0.498,0.302,1.65468843441992,1.14694262302331,0.619,0.238,7.6788662380551e-146,3.86101073315648e-141
"8365","OBSCN",84033,"ENSG00000154358","VLMC",0.273,0.313,3.37106376912723,2.33664334705832,0.497,0.00600000000000001,NA,NA
