"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PAPOLA",4.33056534815451,0.112545579354049,0.201861021845418,0.55753992685242,0.577158587545591,0.990512677498131
"VRK1",1.53122095163964,-0.0811479025945793,0.309337964766083,-0.262327654014088,0.793068843524293,0.990512677498131
"C14orf177",0.00299223430048141,0.794230881133587,3.0287215822302,0.262233044395172,0.793141778792217,0.990512677498131
"BCL11B",6.97459365170482,-0.325010653166691,0.166947448106829,-1.94678419378245,0.0515606127200021,0.990512677498131
"SETD3",1.54053607200741,0.114838843148619,0.286245181893296,0.401190484287094,0.688279886095146,0.990512677498131
"CCNK",0.885146174066758,0.0259443961104288,0.335041070564775,0.077436464928597,0.938276333041131,0.992747511807316
"CCDC85C",0.497032105163681,0.643348846016258,0.561757166553581,1.14524368236056,0.252108227880263,0.990512677498131
"HHIPL1",0.709955737687091,0.0477804399131246,0.465623388246266,0.102616065084458,0.918267692057739,0.991099943828043
"CYP46A1",4.97659776976446,0.13514584898573,0.200368411027417,0.674486803048202,0.500001873070966,0.990512677498131
"EML1",1.19521994948329,0.209928703202364,0.308180751343256,0.681186940739665,0.495753210258855,0.990512677498131
"EVL",14.784715235851,-0.0903690464652932,0.101421023982902,-0.89102873266718,0.372913756020495,0.990512677498131
"DEGS2",0.186410547818309,1.02583123739919,3.02767376528323,0.338818286554473,0.734746624575247,0.990512677498131
"YY1",3.53908294958621,-0.337797974847265,0.208718763722118,-1.6184360659447,0.1055686547477,0.990512677498131
"SLC25A29",1.50225739326638,-0.317173570354658,0.297895511947927,-1.06471416195791,0.28700529939055,0.990512677498131
"SLC25A47",0,NA,NA,NA,NA,NA
"WARS",1.08908760387822,0.168888354376464,0.346887944125763,0.486867177820497,0.626352460092513,0.990512677498131
"WDR25",1.13671216793834,0.0904136410950573,0.356597894608253,0.253545078257915,0.799847031416715,0.990512677498131
"BEGAIN",0.623390240700624,-0.379248399091135,0.454086962028643,-0.835188919313683,0.403611347561777,0.990512677498131
"DLK1",0,NA,NA,NA,NA,NA
"RTL1",0,NA,NA,NA,NA,NA
"DIO3",0,NA,NA,NA,NA,NA
"PPP2R5C",5.91576048857798,-0.124329034493046,0.155650534714488,-0.798770365428581,0.42442357700988,0.990512677498131
"DYNC1H1",10.2077767737149,-0.0363423907584573,0.12682481509065,-0.286555834774771,0.77445243546499,0.990512677498131
"HSP90AA1",28.8637205645848,-0.10044238978996,0.202684372753951,-0.495560602059302,0.62020445520524,0.990512677498131
"WDR20",3.26985477308267,-0.030648763815548,0.208856825342307,-0.146745330277409,0.883333037496003,0.990512677498131
"MOK",1.87504479776562,-0.454463352346278,0.245772793085656,-1.84911985838844,0.0644405074964292,0.990512677498131
"ZNF839",0.996704974176468,0.631046179145417,0.451873186843421,1.39651167079334,0.16256046861115,0.990512677498131
"CINP",1.74973984116063,0.272812576640633,0.391467644488671,0.696896871252226,0.485867335944557,0.990512677498131
"TECPR2",3.48216594296622,0.172391391543888,0.220751410973482,0.780929964540959,0.434843687247979,0.990512677498131
"ANKRD9",0.640809014871723,0.0202078423626733,0.450030963768734,0.0449032266434403,0.964184444951076,0.995215241310072
"RCOR1",1.50622273386969,-0.156611813121358,0.289141285101931,-0.541644591038417,0.588063367219173,0.990512677498131
"TRAF3",3.53787347370154,-0.241926070460977,0.182402666645377,-1.32632967987975,0.184730519970312,0.990512677498131
"AMN",0.0249496840361516,1.07101436651581,3.02864352510398,0.353628400846232,0.723617387153873,0.990512677498131
"CDC42BPB",4.98201522298191,0.0850959493471173,0.236409458874817,0.359951542345762,0.718883371541746,0.990512677498131
"RP11-736N17.11",0.011940509843222,0.953950563719624,3.028186006721,0.315023767233039,0.752743608294238,0.990512677498131
"EXOC3L4",0,NA,NA,NA,NA,NA
"TNFAIP2",0.297809820659878,-0.662844418577109,0.948926440685522,-0.698520338518819,0.484851843062778,0.990512677498131
"EIF5",5.64660947870373,-0.0896573817547345,0.197347837995976,-0.454311446556424,0.649604678538655,0.990512677498131
"MARK3",8.08637365940381,-0.0102800424081375,0.123866750875757,-0.0829927509638871,0.933857303622538,0.992747511807316
"CKB",17.1785238029878,0.178904131972605,0.226786406164513,0.788866206746212,0.430190208644506,0.990512677498131
"TRMT61A",0.324369085036978,-0.0202150090618054,0.593981101816533,-0.0340330845543455,0.972850768315484,0.997251431156944
"BAG5",1.35298247235417,-0.351800542400996,0.310250135344712,-1.13392550823586,0.256825796197617,0.990512677498131
"KLC1",12.5468999887927,0.211907947614168,0.151485663631998,1.39886470134199,0.16185355949709,0.990512677498131
"XRCC3",0.16609475703991,0.798248389302472,1.26751205481864,0.629775777096407,0.528841296004101,0.990512677498131
"ZFYVE21",0.885041275446864,0.382001666705463,0.33601736459826,1.13685096947946,0.255600591803582,0.990512677498131
"PPP1R13B",7.8232838838268,-0.0319133717923818,0.140510792963497,-0.22712398897836,0.820327330932628,0.990512677498131
"C14orf2",4.75473856676464,-0.00898269776231848,0.312611336419825,-0.028734395448331,0.977076424085398,0.997737764206358
"TDRD9",0.416640922779237,0.612878059053099,0.771658959615708,0.794234358865369,0.427059009603909,0.990512677498131
"RD3L",0.00299223430048141,0.794230881133587,3.0287215822302,0.262233044395172,0.793141778792217,0.990512677498131
"ASPG",0.0493209939295686,0.973875041162834,3.02755109335941,0.321670885521608,0.747702036469226,0.990512677498131
"KIF26A",0.0123551887537158,0.729096982216381,3.02894658198089,0.240709752543593,0.809780079753615,0.990512677498131
"TMEM179",2.5459757972401,-0.167136294793265,0.273444997804321,-0.611224546564457,0.541050935059052,0.990512677498131
"C14orf180",0,NA,NA,NA,NA,NA
"INF2",0.428833111297684,-0.205732716566015,0.505623445863383,-0.406889194417623,0.684089372614246,0.990512677498131
"ADSSL1",0.0234161717193428,0.52849999260941,3.02880665092491,0.174491162203445,0.861479475766067,0.990512677498131
"SIVA1",0.954652911537031,-0.135261901108051,0.327811796510654,-0.412620602881979,0.679884603957053,0.990512677498131
"AKT1",1.4747865497138,0.162716598233467,0.31231944232275,0.520994136718891,0.602370855868073,0.990512677498131
"ZBTB42",0.0070194978607072,0.932227910101828,3.02885612383137,0.307782169898054,0.758248089792053,0.990512677498131
"CEP170B",2.06125046711158,-0.0594295981216124,0.284212723895103,-0.209102524711549,0.834368203836734,0.990512677498131
"PLD4",0,NA,NA,NA,NA,NA
"AHNAK2",0.58777284308512,-0.137885319587754,0.435872411937353,-0.316343305544127,0.751741944466057,0.990512677498131
"C14orf79",0.385777105809437,0.719180364685834,0.533113930056869,1.34901814441262,0.177331138180162,0.990512677498131
"CDCA4",0.114923084415766,0.898864336418906,1.40809460173044,0.638355075940403,0.523242567487841,0.990512677498131
"GPR132",0.0250123467802994,0.903516311614991,3.02860533285612,0.29832751788855,0.765453203723415,0.990512677498131
"JAG2",1.0279314459933,-0.477390749667223,0.362032303709869,-1.31864130569354,0.18728905769668,0.990512677498131
"NUDT14",0.832434398131903,0.721430531085275,0.4350617471039,1.65822561024421,0.0972719374144929,0.990512677498131
"BRF1",2.09330649532856,-0.111515248496901,0.253735731662118,-0.439493672280254,0.660303866016527,0.990512677498131
"BTBD6",0.586253731069786,-0.158779604412749,0.454276794618822,-0.349521715160422,0.726697671218527,0.990512677498131
"PACS2",4.30921119763303,0.0630433809323916,0.196433244804823,0.320940485379813,0.748255492593324,0.990512677498131
"TEX22",0.422061807901657,0.663982819734253,0.474791954830032,1.39847108397603,0.161971650082342,0.990512677498131
"MTA1",1.89129751607072,0.241402365741996,0.284008356993724,0.849983318439218,0.395334360754686,0.990512677498131
"CRIP2",0.671882516306721,0.100581259549711,0.374996170168563,0.268219431426457,0.788530418701708,0.990512677498131
"CRIP1",0,NA,NA,NA,NA,NA
"C14orf80",0.218897904559999,0.0607602903117039,0.768271725163917,0.0790869796734225,0.936963439788347,0.992747511807316
"TMEM121",0.590999344520223,-0.0429734085841849,0.424667395189384,-0.101193096223035,0.919397177003504,0.991605344885966
"GOLGA6L6",0,NA,NA,NA,NA,NA
"POTEB2",0,NA,NA,NA,NA,NA
"POTEB3",0,NA,NA,NA,NA,NA
"GOLGA6L22",0,NA,NA,NA,NA,NA
"NIPA1",2.84131138742813,-0.193680793845612,0.199166750687511,-0.97245545843891,0.33082401349571,0.990512677498131
"NIPA2",1.83191831006964,0.353265421995349,0.32830864249586,1.07601621239625,0.281920005773061,0.990512677498131
"CYFIP1",2.87629979093038,-0.536975635652319,0.205180141467155,-2.61709360278551,0.00886820191689117,0.990512677498131
"TUBGCP5",1.638060469972,-0.0718641795780978,0.249958657286077,-0.287504263138401,0.773726238159152,0.990512677498131
"GOLGA6L1",0,NA,NA,NA,NA,NA
"GOLGA8S",0,NA,NA,NA,NA,NA
"GOLGA6L2",0.280736794322123,0.688179384178265,3.01513469732429,0.228241671852662,0.819458366824966,0.990512677498131
"MKRN3",1.4409472072222,-0.0258454161306766,0.311848550572694,-0.082878102473822,0.933948465823094,0.992747511807316
"MAGEL2",0.346896061589795,0.226754950021423,0.647752648678371,0.350064103148135,0.726290590013381,0.990512677498131
"NDN",4.58751420363925,0.0479227459958084,0.221459088482869,0.216395481098151,0.82867948839081,0.990512677498131
"NPAP1",0.191345340074358,-0.20149504133292,1.27643798398256,-0.157857290257255,0.874569253442544,0.990512677498131
"SNRPN",24.8942710627647,-0.0986636695755116,0.0916925211831449,-1.07602744806681,0.281914980947461,0.990512677498131
"RP11-701H24.9",22.7503352870856,-0.0984369407854068,0.106967933207394,-0.920247197770508,0.357443595135724,0.990512677498131
"UBE3A",6.23770224352291,-0.0908989504681783,0.154714829871348,-0.587525775930881,0.556850644275696,0.990512677498131
"ATP10A",0.0600710701938217,1.01600048291224,2.39742576656224,0.423788088491735,0.671720365865598,0.990512677498131
"GABRB3",12.5350079623609,-0.145613670318054,0.110736176908834,-1.31496024499684,0.188523263716276,0.990512677498131
"GABRA5",0.355148888338574,0.13749663014516,0.635175768509883,0.216470207085711,0.828621245910941,0.990512677498131
"GABRG3",28.6341871889064,0.0843381719071051,0.168196539516835,0.501426320359365,0.616071119939471,0.990512677498131
"OCA2",1.77546198336119,0.108684852921351,0.290801132146463,0.37374288098236,0.708595619036167,0.990512677498131
"HERC2",6.52433691600835,-0.0497093552053219,0.143025089019246,-0.34755689051613,0.728172986452673,0.990512677498131
"GOLGA8G",0,NA,NA,NA,NA,NA
"GOLGA8M",0.0508132784305289,0.772832608303426,3.02673425537488,0.255335468229835,0.798464007904181,0.990512677498131
"APBA2",7.48140648760657,-0.00163327730244455,0.155152706338307,-0.0105269017923749,0.991600902712316,0.999177881547914
"FAM189A1",9.9689809201705,-0.0884638406305592,0.148357837769914,-0.596286936776178,0.550983556357512,0.990512677498131
"TJP1",12.1509018570002,-0.0535670347811658,0.121417553570117,-0.441180317063724,0.65908246150237,0.990512677498131
"GOLGA8J",0.00387913408071758,0.943220607302438,3.02876966251748,0.311420382664042,0.755481060640259,0.990512677498131
"GOLGA8T",0.0118924347383387,1.04603645057192,3.02833534656388,0.345416319813726,0.729781409897499,0.990512677498131
"CHRFAM7A",0.171395761031968,0.396085336228808,1.18145403987371,0.335252428669294,0.737434675660772,0.990512677498131
"GOLGA8R",0,NA,NA,NA,NA,NA
"GOLGA8Q",0,NA,NA,NA,NA,NA
"GOLGA8H",0,NA,NA,NA,NA,NA
"ARHGAP11B",0.258040419434647,0.3471119297248,0.641149974688073,0.541389602165506,0.588239072521151,0.990512677498131
"FAN1",1.13021190514782,0.0320284487040914,0.312988337103115,0.10233112518036,0.918493850657133,0.991159112985817
"MTMR10",0.56341894573803,0.117577147556401,0.469735467699093,0.250305024085853,0.802351471453739,0.990512677498131
"TRPM1",0.0634564956162765,0.750833104610827,3.02703620003667,0.248042327541947,0.804101657247161,0.990512677498131
"KLF13",1.41851735948369,0.132385361879064,0.305402712522214,0.433478015914594,0.664667533831529,0.990512677498131
"OTUD7A",11.8294791453361,-0.0691697001562864,0.111703142093698,-0.619227882580653,0.535766245921214,0.990512677498131
"CHRNA7",0.716024756979122,0.731697980842371,0.468408227784114,1.56209463762794,0.11826569596687,0.990512677498131
"GOLGA8K",0,NA,NA,NA,NA,NA
"GOLGA8O",0,NA,NA,NA,NA,NA
"GOLGA8N",0.164330362133995,0.51650897497892,1.08046282137261,0.478044190657805,0.632618752821117,0.990512677498131
"ARHGAP11A",0.0273663641784267,0.559031353855338,3.02788194186782,0.184627856894079,0.853520934914574,0.990512677498131
"SCG5",10.283391246587,-0.184450006364615,0.231556686241583,-0.79656523574611,0.425703574265262,0.990512677498131
"GREM1",0.0510762362804356,1.18434152234223,3.02774582645928,0.391162795764539,0.695676906485595,0.990512677498131
"FMN1",9.7318890456198,-0.247348559387729,0.129213467473147,-1.9142629961473,0.0555865600424406,0.990512677498131
"RYR3",5.1070269994959,0.206275275136448,0.172332970453467,1.19695769528993,0.231323044316522,0.990512677498131
"AVEN",1.24155355253332,0.112487473903777,0.339162468362877,0.331662505131389,0.740144116097358,0.990512677498131
"CHRM5",1.16156068989301,-0.0724985356748575,0.353977039484775,-0.204811407486716,0.837719474057929,0.990512677498131
"EMC7",1.36251068165633,-0.145552347963322,0.327381472261995,-0.444595556851915,0.656612058982046,0.990512677498131
"PGBD4",0.220252763094904,0.612004590700241,0.791868548121276,0.772861344414087,0.439604443931227,0.990512677498131
"KATNBL1",5.52402900734687,-0.0658545477188635,0.154191159270187,-0.427096780584338,0.669308837762273,0.990512677498131
"EMC4",2.27915584970557,-0.219112944604437,0.286598011279339,-0.764530582840903,0.44455111876168,0.990512677498131
"SLC12A6",3.15924715990875,-0.0146375803937129,0.198520081649966,-0.073733499765138,0.941222442371292,0.992984987985156
"NOP10",1.41673734937334,0.0333841716659262,0.354063156299697,0.0942887478460711,0.924879788011665,0.991949035622127
"NUTM1",0.017834620552068,0.880679612075194,3.02856449228363,0.290791103943484,0.771211089514022,0.990512677498131
"LPCAT4",3.05225068843852,0.307534617203312,0.206394222705968,1.49003500762436,0.136215031378699,0.990512677498131
"GOLGA8A",3.06580011633352,0.201446654014408,0.198362544171003,1.01554784375394,0.309844752378826,0.990512677498131
"GOLGA8B",4.17847202713475,0.018706407447782,0.264978293699078,0.0705959993425948,0.943719294532356,0.993295414569011
"GJD2",0.3830439827233,0.33355023409569,0.758509229071627,0.439744463628922,0.660122194991622,0.990512677498131
"ACTC1",0.0151622651440937,0.587682739719658,3.02781491627812,0.194094670899519,0.846101754288936,0.990512677498131
"AQR",3.28422813871338,-0.265193845853292,0.199034383276011,-1.33240217839917,0.182728066673097,0.990512677498131
"ZNF770",2.21889983601061,-0.257459263081231,0.251191604966832,-1.02495170216866,0.3053859773407,0.990512677498131
"NANOGP8",0,NA,NA,NA,NA,NA
"DPH6",5.80434253792906,-0.415486908316748,0.216812223961219,-1.91634447876456,0.0553212628598856,0.990512677498131
"C15orf41",2.57231442845077,-0.223983293661386,0.220359833161558,-1.01644338011988,0.30941829691586,0.990512677498131
"MEIS2",0.343917392154303,-0.547364188115329,0.548612571346395,-0.997724472065956,0.318412983078597,0.990512677498131
"TMCO5A",0.00706493608936122,0.747206604836936,3.02845359432347,0.246728761582313,0.805118146032715,0.990512677498131
"SPRED1",2.83431087201382,-0.103139029209471,0.288608701262399,-0.357366319027568,0.720817587751121,0.990512677498131
"FAM98B",1.73815816255943,0.0310224119013993,0.279197051263028,0.111112963983898,0.911526768628624,0.990512677498131
"RASGRP1",1.11369279700425,0.233907804643174,0.318646023945836,0.734067859208355,0.462907381118956,0.990512677498131
"C15orf53",0,NA,NA,NA,NA,NA
"THBS1",0.0118924347383387,1.04603645057192,3.02833534656388,0.345416319813726,0.729781409897499,0.990512677498131
"FSIP1",1.39204904782574,-0.259872947496084,0.344974753229116,-0.7533100467891,0.451263622898951,0.990512677498131
"GPR176",3.20324102762952,0.222197676300875,0.195219955326408,1.13819141044961,0.255040564599331,0.990512677498131
"EIF2AK4",3.94559934564019,-0.164662037943121,0.176450891433585,-0.933189039768037,0.350722372658794,0.990512677498131
"SRP14",12.0106325645151,-0.116066562495962,0.248646393875185,-0.466793669061714,0.640647505790996,0.990512677498131
"BMF",0.0937922936920605,0.449631083915412,2.04437717334276,0.219935484399985,0.825921400294412,0.990512677498131
"BUB1B",0.00299223430048141,0.794230881133587,3.0287215822302,0.262233044395172,0.793141778792217,0.990512677498131
"PAK6",0.0557451969159497,0.957663330065865,3.02766553343581,0.316304201864433,0.751771622134571,0.990512677498131
"PLCB2",0.282734569450506,-0.142718729091224,0.65663176197846,-0.217349719211277,0.827935812742185,0.990512677498131
"C15orf52",0.0956402018091916,0.84323295285487,2.00955016898645,0.419612789901218,0.674768343482836,0.990512677498131
"PHGR1",0,NA,NA,NA,NA,NA
"DISP2",3.21767723573892,-0.00898461768995048,0.245757489384214,-0.0365588764454866,0.970836733436195,0.99721573464871
"KNSTRN",0.219499521865188,1.10196273217817,0.781687872375176,1.40972218083649,0.158621732586537,0.990512677498131
"IVD",1.531251940747,0.239142968975997,0.267980827789374,0.892388350870971,0.372184812847733,0.990512677498131
"BAHD1",0.991624443700674,-0.0106614425977506,0.436999786114949,-0.0243969057571717,0.980536016440541,0.998216602623193
"CHST14",0,NA,NA,NA,NA,NA
"C15orf57",1.18596619107764,0.0701303169493432,0.28883338288936,0.242805441143233,0.808156120268586,0.990512677498131
"RPUSD2",0.333532914596728,0.483132846776196,0.588755464404255,0.820600191397059,0.411874038634345,0.990512677498131
"CASC5",0.109745235266242,0.836981322159202,1.64925748873167,0.507489781236565,0.611811204621398,0.990512677498131
"RAD51",0.252873049474838,0.134871009094221,1.0121080284699,0.133257523209373,0.893989719497062,0.990512677498131
"RMDN3",1.89186530001569,-0.284479770980936,0.2851292212439,-0.997722259892793,0.318414056078157,0.990512677498131
"GCHFR",0.526560896102405,0.0188189983092414,0.569082255116799,0.0330690302500804,0.973619539516422,0.997251431156944
"DNAJC17",2.14920919998852,0.102991862684267,0.24398063129766,0.422131306638909,0.672929178009841,0.990512677498131
"C15orf62",0,NA,NA,NA,NA,NA
"ZFYVE19",0.575807764375948,-0.412880443010547,0.533221115911084,-0.774313752194681,0.438745273111359,0.990512677498131
"PPP1R14D",0,NA,NA,NA,NA,NA
"SPINT1",0.0705033838132852,0.725511938355059,2.23813455800805,0.324159213644762,0.745817499030631,0.990512677498131
"RHOV",0.0209903955463798,0.878384017577721,3.02837706173891,0.29005107345297,0.77177716521175,0.990512677498131
"VPS18",0.447267616104101,-0.15105109714248,0.534865142157369,-0.282409686548683,0.777629388376385,0.990512677498131
"DLL4",0.147413578264328,0.249695875543337,1.94158007439726,0.128604469543113,0.89767062949728,0.990512677498131
"CHAC1",0.295259058857439,-0.233164383151994,0.695317588612266,-0.335335085679839,0.737372329796564,0.990512677498131
"INO80",3.72517342157488,0.121906614427982,0.195727713053659,0.622837780741662,0.533391128239401,0.990512677498131
"EXD1",0.0340068404738922,0.609043947002104,3.02762520235344,0.201162266230536,0.84057169553142,0.990512677498131
"CHP1",1.34591297020224,0.00293912753133518,0.29114843206552,0.0100949454217695,0.991945535708343,0.999177881547914
"OIP5",0.174123754955496,-0.261328868504223,1.32337707200522,-0.197471207588816,0.843458810818671,0.990512677498131
"NUSAP1",0.172975459393692,0.925444604577181,1.13182930328192,0.817653865201851,0.41355486073742,0.990512677498131
"NDUFAF1",1.4897021999577,0.476977416772096,0.27450965896683,1.7375615071881,0.0822881073716434,0.990512677498131
"RTF1",8.91713162617168,-0.193538372813698,0.166574846014111,-1.16187033903848,0.245288136986826,0.990512677498131
"ITPKA",0.166115269502485,1.08369416951704,1.03822898301905,1.04379109737986,0.296582051394414,0.990512677498131
"LTK",0.0635324081172244,0.995941906324208,3.02824004183436,0.328884729270311,0.742242817108748,0.990512677498131
"RPAP1",0.529609828055063,-0.303602606571982,0.470575400681419,-0.645173135128501,0.518814993597736,0.990512677498131
"TYRO3",0.571843801393464,0.365245491922553,0.416137324436717,0.877704234814672,0.380104245745504,0.990512677498131
"MGA",3.52104183086427,-0.0354581953245981,0.194234377211304,-0.18255365416609,0.855148251747559,0.990512677498131
"MAPKBP1",4.27641572855324,0.237203449956937,0.19646015754613,1.20738704946442,0.227283120616039,0.990512677498131
"AC073657.1",0,NA,NA,NA,NA,NA
"JMJD7-PLA2G4B",0.0272707608171938,1.01216202276055,3.02873434367462,0.334186464677698,0.738238857069512,0.990512677498131
"SPTBN5",0.0967322171271038,0.928538261919028,3.02722214217886,0.306729476169432,0.759049291831249,0.990512677498131
"EHD4",0.0716184176691678,1.15341469033044,3.02667514416894,0.381083081397936,0.703141601008447,0.990512677498131
"PLA2G4E",0.0138617415292817,0.992435128927893,3.02893996248344,0.327650974010786,0.743175575821824,0.990512677498131
"PLA2G4D",0.0070194978607072,0.932227910101828,3.02885612383137,0.307782169898054,0.758248089792053,0.990512677498131
"PLA2G4F",0,NA,NA,NA,NA,NA
"VPS39",1.7896404784938,0.0433261949565,0.256098064482363,0.169178142927682,0.865656521387444,0.990512677498131
"TMEM87A",4.18564839748953,-0.000392233464265039,0.172447673375927,-0.00227450713939173,0.998185207434813,0.999976031641321
"GANC",1.97112948600558,-0.482551131175421,0.295672791671592,-1.63204442467401,0.102670127966589,0.990512677498131
"CAPN3",0.267251215432578,0.0877066552525304,0.547698888043354,0.160136631947275,0.872773445391494,0.990512677498131
"ZNF106",3.65378200074472,-0.119422330748515,0.185961547971783,-0.642188302103378,0.520750927415985,0.990512677498131
"SNAP23",1.32976035613759,-0.0791632819102076,0.30645570281635,-0.258318840806979,0.796160846724567,0.990512677498131
"LRRC57",0.711952734913771,-0.241073211878336,0.494606753876836,-0.487403801077829,0.625972200398447,0.990512677498131
"HAUS2",0.875871684291892,-0.341415115648535,0.372005855326942,-0.917768123161605,0.35874027418246,0.990512677498131
"STARD9",3.36108393821615,-0.0757533472759217,0.220618554912514,-0.343367978753925,0.731321646039208,0.990512677498131
"CDAN1",0.460136399917029,0.211157569857031,0.511997577726607,0.412419079782802,0.680032280793247,0.990512677498131
"TTBK2",9.7359497746488,-0.0415866638226384,0.118885070108186,-0.349805604562409,0.726484592633899,0.990512677498131
"UBR1",7.18250743713437,0.0351704441691928,0.150943880282537,0.233003445408722,0.815758730348508,0.990512677498131
"EPB42",2.94162836934888,-0.0974294182006279,0.259691069700482,-0.37517431120369,0.707530833874067,0.990512677498131
"TMEM62",1.5672501627956,0.231133704343012,0.263773425096867,0.876258494418574,0.380889523375836,0.990512677498131
"CCNDBP1",1.62767338446859,0.0336220262318164,0.253979581237699,0.132380823954307,0.894683081447851,0.990512677498131
"TGM5",0.022435421950316,0.511541714643814,3.02810594321538,0.168931247531134,0.865850720434937,0.990512677498131
"TGM7",0.0148672353156751,0.717860913972002,3.0285538681016,0.237030921435115,0.812632801863849,0.990512677498131
"LCMT2",0.479394785673682,0.363034391426649,0.604803905184037,0.600251401015971,0.548338702130221,0.990512677498131
"ADAL",1.31660904173585,-0.207465271651095,0.25817930628862,-0.80357048995696,0.421645071664921,0.990512677498131
"ZSCAN29",0.439638389914851,0.0750023755507935,0.567411774267077,0.132183326029273,0.894839289291286,0.990512677498131
"TUBGCP4",1.30524864809679,-0.0121672807025559,0.341960208759235,-0.0355809839592259,0.971616471322004,0.997251431156944
"TP53BP1",4.73069377775401,0.130233692827954,0.196071840624903,0.6642141595289,0.506553252188987,0.990512677498131
"MAP1A",10.3960333326663,0.0847677809522691,0.15594965588187,0.543558627769463,0.586745236290621,0.990512677498131
"PPIP5K1",4.39735733909784,-0.0192665508852674,0.179409022404667,-0.107388974239047,0.914480401205754,0.990512677498131
"CKMT1B",2.68181469077157,0.0645638339131964,0.217885450993446,0.296320078366033,0.766985653803976,0.990512677498131
"STRC",0.7195320028556,0.0342948065388468,0.417433690498363,0.0821562976814429,0.934522425309877,0.992747511807316
"CATSPER2",6.79894942998702,-0.0365795770006469,0.13954690217538,-0.262131057231742,0.793220403491452,0.990512677498131
"CKMT1A",0.816286520102382,0.547604625623289,0.346232399758005,1.58160999954375,0.113738629840956,0.990512677498131
"PDIA3",2.42497650693725,0.191307554547136,0.21635146873016,0.884244307052708,0.37656434522108,0.990512677498131
"ELL3",0,NA,NA,NA,NA,NA
"RP11-296A16.1",0.111612775075832,0.358694455074783,1.64223955663407,0.218417863353604,0.827103548570923,0.990512677498131
"SERF2",4.59817071920045,0.171548088804698,0.239177897078443,0.717240559851716,0.473225676551381,0.990512677498131
"SERINC4",0.0123551887537158,0.729096982216381,3.02894658198089,0.240709752543593,0.809780079753615,0.990512677498131
"HYPK",0.0240861914509755,0.614055101885918,3.02832304131714,0.202770673243249,0.839314281101877,0.990512677498131
"MFAP1",1.0674831543742,0.0500712567368317,0.324755083700726,0.154181594838325,0.877466553849501,0.990512677498131
"WDR76",0.375963640071809,-0.320551642439882,0.527335387867783,-0.607870531382303,0.543273345612374,0.990512677498131
"FRMD5",36.5285583563559,-0.065937134226094,0.0762557904614153,-0.864683636837488,0.387212453024038,0.990512677498131
"CASC4",12.6457083522986,0.0497258777985609,0.113974691526694,0.436288768431672,0.662627229772685,0.990512677498131
"CTDSPL2",3.17452797164955,-0.0796797417004841,0.216104580616874,-0.36870917531242,0.712344508981863,0.990512677498131
"EIF3J",2.93186315153235,0.210249123763732,0.213156511301484,0.986360315619726,0.323956331559868,0.990512677498131
"SPG11",4.85900863295944,0.123892403572128,0.177764675615578,0.696946134788043,0.485836504255536,0.990512677498131
"PATL2",0.0233506111459734,0.834953248329251,3.02839750930245,0.275707943149634,0.782772394266127,0.990512677498131
"B2M",3.5147960666128,-0.0122671197574189,0.351412843577024,-0.0349080006084926,0.972153100939845,0.997251431156944
"TRIM69",1.69706183259684,0.025380435868628,0.285064650597711,0.0890339641039722,0.929054917842794,0.992640785905224
"C15orf43",0.0125263188604147,0.96784038333997,3.02907974108432,0.319516310585311,0.749335025023616,0.990512677498131
"SORD",0.549958826578861,0.487540865117462,0.474041204649559,1.02847782077907,0.30372511857572,0.990512677498131
"DUOX2",0.0365469050382461,0.74621007804597,3.02849091406848,0.246396670559434,0.805375183317973,0.990512677498131
"DUOXA1",0.00506914146202306,0.968466965327953,3.02863079105057,0.319770560409581,0.749142266154344,0.990512677498131
"DUOX1",0.896189472207515,0.0772349324927069,0.469980092605875,0.164336604268633,0.869466167351394,0.990512677498131
"SHF",1.07271042924089,0.089539024776893,0.324610803562802,0.275835011632846,0.782674791105939,0.990512677498131
"SLC28A2",0.0911100638101852,0.439137948138232,2.03858931206676,0.215412660872349,0.829445599756552,0.990512677498131
"GATM",0.241864082035828,-0.0447163937038089,0.693851695785009,-0.0644466158625118,0.948614613055953,0.994603287528664
"SPATA5L1",0.890537266343906,0.612016861169841,0.46186199865451,1.32510763594485,0.18513545385532,0.990512677498131
"C15orf48",0.052050415089449,0.557020433420238,3.02901384041245,0.183894977959028,0.854095844632038,0.990512677498131
"SLC30A4",0.592435585390798,1.03998640396839,0.428867611165822,2.42495907103201,0.0153101127154931,0.990512677498131
"BLOC1S6",0,NA,NA,NA,NA,NA
"RP11-96O20.4",0.0102638387826217,0.765456907637385,3.0283052605419,0.252767419986058,0.800447945380365,0.990512677498131
"SQRDL",0.0201008569589507,0.89918201130114,3.0282041211001,0.296935733306671,0.766515574589955,0.990512677498131
"SEMA6D",4.74163138008467,0.0692099787986292,0.180662895929482,0.383089059004367,0.701653731632122,0.990512677498131
"SLC24A5",0.0828908614143218,0.812986691639309,2.10251388365723,0.386673637667094,0.698997835020669,0.990512677498131
"MYEF2",6.38065705633464,0.205655688569331,0.152964222226396,1.34446922016149,0.178796703208134,0.990512677498131
"SLC12A1",0.554464797284391,0.151642521791813,0.537373671424898,0.282191945485007,0.777796334032287,0.990512677498131
"DUT",2.70714986959411,0.0145282445928618,0.238324018827338,0.0609600520516035,0.951391023700989,0.994603287528664
