"","gene","X","entrez_id","ensembl_gene_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj","hMC_overlap","used"
"1095","RPH3AL",1095,9501,"ENSG00000282013, ENSG00000181031, ENSG00000262334","VLMC",0.636,0.312,2.71386252148397,0.708,0.416,0.00119250661881342,1,FALSE,FALSE
"1096","RPS12P5",1096,100271053,NA,"VLMC",0.455,0.013,4.20952770885168,0.724,0.448,1.7720488727907e-09,8.91003893727894e-05,FALSE,FALSE
"1097","RPS3AP34",1097,100271260,NA,"L5/6 NP",0.887,0.155,2.70218377561561,0.908,0.816,0,0,FALSE,FALSE
"1098","RPS6KA1",1098,6195,"ENSG00000117676, ENSG00000281877","Microglia",0.467,0.287,3.27305991929264,0.637,0.274,8.55696272837546e-300,4.30252642945446e-295,TRUE,TRUE
"1099","RRBP1",1099,6238,"ENSG00000125844","VLMC",0.455,0.265,2.71519202504571,0.626,0.252,0.00896001045284472,1,FALSE,TRUE
"1100","RREB1",1100,6239,"ENSG00000124782","Microglia",0.621,0.351,3.62984121881733,0.719,0.438,0,0,TRUE,TRUE
"1101","RTKN",1101,6242,"ENSG00000114993","Oligodendrocyte",0.358,0.056,3.00138842056869,0.657,0.314,0,0,FALSE,TRUE
"1102","RUNX1",1102,861,"ENSG00000159216","Microglia",0.821,0.271,4.96243544554007,0.875,0.75,0,0,TRUE,TRUE
"1103","RUNX2",1103,860,"ENSG00000124813","Microglia",0.688,0.426,2.8727542853142,0.732,0.464,1.57140970881869e-279,7.90120515691127e-275,TRUE,TRUE
"1104","RYR1",1104,6261,"ENSG00000196218","Microglia",0.855,0.732,2.51907354978139,0.743,0.486,5.98461707282723e-271,3.00912531038826e-266,FALSE,TRUE
"1105","S100A6",1105,6277,"ENSG00000197956","Pericyte",0.469,0.355,2.76002406848698,0.63,0.26,1.4805581409072e-19,7.44439438829547e-15,TRUE,TRUE
"1106","S100B",1106,6285,"ENSG00000160307","Oligodendrocyte",0.716,0.111,2.75903609830248,0.821,0.642,0,0,FALSE,TRUE
"1107","S100Z",1107,170591,"ENSG00000171643","Microglia",0.499,0.339,3.56191425905205,0.638,0.276,0,0,FALSE,FALSE
"1108","SAMD3",1108,154075,"ENSG00000164483","L5/6 NP",0.91,0.297,2.70660230744573,0.907,0.814,0,0,FALSE,FALSE
"1109","SAMD9L",1109,219285,"ENSG00000177409","VLMC",0.364,0.025,3.48822975860115,0.673,0.346,3.62339552002884e-05,1,TRUE,TRUE
"1110","SAMSN1",1110,64092,"ENSG00000155307","Microglia",0.595,0.112,5.31767333178601,0.772,0.544,0,0,TRUE,TRUE
"1111","SAP30L.AS1",1111,NA,NA,"VLMC",0.455,0.167,2.79612052391653,0.67,0.34,0.000246482874680823,1,FALSE,FALSE
"1112","SCARA3",1112,51435,"ENSG00000168077","Astrocyte",0.939,0.535,2.75929189512688,0.904,0.808,0,0,TRUE,TRUE
"1113","SCD",1113,6319,"ENSG00000099194","Oligodendrocyte",0.927,0.218,4.31918993194781,0.943,0.886,0,0,TRUE,TRUE
"1114","SCN4A",1114,6329,"ENSG00000007314","VLMC",0.364,0.11,3.60408055554919,0.647,0.294,6.548071882479e-37,3.29243602322927e-32,FALSE,FALSE
"1115","SDC2",1115,6383,"ENSG00000169439","Astrocyte",0.597,0.212,2.89887485922855,0.736,0.472,0,0,TRUE,TRUE
"1116","SDC4",1116,6385,"ENSG00000124145","Astrocyte",0.504,0.051,3.95909511192673,0.738,0.476,0,0,TRUE,TRUE
"1117","SELPLG",1117,6404,"ENSG00000110876","Microglia",0.468,0.032,5.27954064261702,0.725,0.45,0,0,TRUE,TRUE
"1118","SEMA3B",1118,7869,"ENSG00000012171","Oligodendrocyte",0.576,0.052,3.38234329122704,0.77,0.54,0,0,TRUE,TRUE
"1119","SEMA3D",1119,223117,"ENSG00000153993","L6b",0.844,0.221,2.85174060923788,0.882,0.764,0,0,FALSE,FALSE
"1120","SEMA3E",1120,9723,"ENSG00000170381","L6 CT",0.997,0.417,2.78451992107143,0.973,0.946,0,0,TRUE,TRUE
"1121","SEMA3G",1121,56920,"ENSG00000010319","Endothelial",0.486,0.003,5.38449238321,0.742,0.484,1.57497669337471e-89,7.91914031195736e-85,TRUE,TRUE
"1122","SEPP1",1122,6414,"ENSG00000250722","Oligodendrocyte",0.492,0.068,3.76077497768455,0.725,0.45,0,0,FALSE,FALSE
"1123","SEPT4",1123,5414,"ENSG00000108387","Oligodendrocyte",0.818,0.452,2.55068476043393,0.811,0.622,0,0,FALSE,FALSE
"1124","SERPINB6",1124,5269,"ENSG00000124570","Endothelial",0.729,0.393,2.6021816707813,0.768,0.536,1.38019209743862e-29,6.9397438851311e-25,FALSE,TRUE
"1125","SERPINB9",1125,5272,"ENSG00000170542","Microglia",0.427,0.304,2.65204824416542,0.593,0.186,4.04566817674002e-107,2.03420241594665e-102,TRUE,TRUE
"1126","SERPINE1",1126,5054,"ENSG00000106366","VLMC",0.455,0.116,3.91736573783148,0.689,0.378,2.46215960554341e-11,1.23799847126328e-06,TRUE,TRUE
"1127","SERPING1",1127,710,"ENSG00000149131","Pericyte",0.531,0.295,3.61620827419537,0.675,0.35,7.03138097792028e-17,3.5354486695081e-12,TRUE,TRUE
"1128","SERPINH1",1128,871,"ENSG00000149257","VLMC",0.636,0.021,4.32289244762732,0.813,0.626,1.27408253746908e-13,6.40621440664829e-09,TRUE,TRUE
"1129","SFMBT2",1129,57713,"ENSG00000198879","Microglia",0.992,0.719,3.4750036702007,0.969,0.938,0,0,TRUE,TRUE
"1130","SFRP1",1130,6422,"ENSG00000104332","LAMP5",0.568,0.142,2.69224366823344,0.741,0.482,0,0,FALSE,FALSE
"1131","SFXN5",1131,94097,"ENSG00000144040","Astrocyte",0.992,0.734,2.7208780116175,0.963,0.926,0,0,TRUE,TRUE
"1132","SGPP2",1132,130367,"ENSG00000163082","Endothelial",0.614,0.486,2.58539132951076,0.641,0.282,2.73871560602333e-14,1.37705359386459e-09,FALSE,FALSE
"1133","SH2B3",1133,10019,"ENSG00000111252","Microglia",0.58,0.445,2.79376250128355,0.648,0.296,5.2268065237985e-203,2.62809058823112e-198,TRUE,TRUE
"1134","SH3BP2",1134,6452,"ENSG00000087266","Astrocyte",0.575,0.111,2.60687144969599,0.753,0.506,0,0,FALSE,TRUE
"1135","SH3TC1",1135,54436,"ENSG00000125089","Microglia",0.581,0.069,4.59645549701646,0.774,0.548,0,0,TRUE,TRUE
"1136","SH3TC2",1136,79628,"ENSG00000169247","Oligodendrocyte",0.737,0.039,5.27931957469947,0.862,0.724,0,0,TRUE,TRUE
"1137","SHC4",1137,399694,"ENSG00000185634","Oligodendrocyte",0.491,0.33,2.53409551535066,0.626,0.252,3.63141738403538e-311,1.82591297486683e-306,FALSE,TRUE
"1138","SHE",1138,126669,"ENSG00000169291","Endothelial",0.357,0.159,4.05036946320024,0.624,0.248,4.58012133779432e-103,2.30293080985636e-98,TRUE,TRUE
"1139","SHISA8",1139,440829,"ENSG00000234965","VIP",0.483,0.021,3.20010468790485,0.734,0.468,0,0,FALSE,FALSE
"1140","SHROOM3",1140,57619,"ENSG00000138771","Astrocyte",0.934,0.619,2.51382410785498,0.871,0.742,0,0,FALSE,FALSE
"1141","SHROOM4",1141,57477,"ENSG00000158352","Oligodendrocyte",0.885,0.277,3.96560429141689,0.914,0.828,0,0,TRUE,TRUE
"1142","SLC10A4",1142,201780,"ENSG00000145248","VIP",0.503,0.055,2.73798092047259,0.73,0.46,0,0,TRUE,TRUE
"1143","SLC12A4",1143,6560,"ENSG00000124067","VLMC",0.545,0.088,3.83816118430029,0.738,0.476,6.43097521713069e-05,1,TRUE,TRUE
"1144","SLC12A7",1144,10723,"ENSG00000113504, ENSG00000276482","Pericyte",0.719,0.131,4.65382365915289,0.837,0.674,5.04720642602864e-45,2.53778586307146e-40,TRUE,TRUE
"1145","SLC13A5",1145,284111,"ENSG00000141485","Astrocyte",0.465,0.105,3.42826459761647,0.697,0.394,0,0,FALSE,TRUE
"1146","SLC14A1",1146,6563,"ENSG00000141469","Astrocyte",0.646,0.027,4.98483166204225,0.817,0.634,0,0,TRUE,TRUE
"1147","SLC15A5",1147,729025,"ENSG00000188991","L6b",0.373,0.048,2.57360950922454,0.668,0.336,3.1694512376062e-213,1.59363177678078e-208,FALSE,FALSE
"1148","SLC16A1",1148,6566,"ENSG00000155380, ENSG00000281917","Endothelial",0.629,0.49,3.09957196332284,0.658,0.316,5.11528647171021e-23,2.57201719084061e-18,TRUE,TRUE
"1149","SLC16A12",1149,387700,"ENSG00000152779","VLMC",0.818,0.192,4.33003907766664,0.889,0.778,1.40821080118624e-54,7.08062472944451e-50,FALSE,FALSE
"1150","SLC16A14",1150,151473,"ENSG00000163053","Endothelial",0.657,0.518,2.9453066833635,0.693,0.386,7.2736217329518e-30,3.65724974354549e-25,FALSE,FALSE
"1151","SLC16A2",1151,6567,"ENSG00000147100","VLMC",0.727,0.48,2.54776172636735,0.676,0.352,0.024779761881704,1,FALSE,TRUE
"1152","SLC16A4",1152,9122,"ENSG00000168679","VLMC",0.364,0.207,2.52099774241096,0.601,0.202,0.0100857549765747,1,TRUE,TRUE
"1153","SLC16A9",1153,220963,"ENSG00000165449","Astrocyte",0.609,0.227,3.22795393603773,0.742,0.484,0,0,TRUE,TRUE
"1154","SLC19A1",1154,6573,"ENSG00000173638","Pericyte",0.875,0.188,5.2568931038517,0.921,0.842,2.04637640354837e-68,1.02893851946816e-63,FALSE,TRUE
"1155","SLC19A3",1155,80704,"ENSG00000135917","Endothelial",0.529,0.175,4.46308313610797,0.718,0.436,8.78678631164794e-134,4.4180840253597e-129,TRUE,TRUE
"1156","SLC1A2",1156,6506,"ENSG00000110436","Astrocyte",0.997,0.706,4.32131753456063,0.993,0.986,0,0,TRUE,TRUE
"1157","SLC1A3",1157,6507,"ENSG00000079215","Astrocyte",0.998,0.26,3.47671334835825,0.986,0.972,0,0,TRUE,TRUE
"1158","SLC22A3",1158,6581,"ENSG00000146477","VIP",0.388,0.092,3.13773152995497,0.661,0.322,0,0,FALSE,FALSE
"1159","SLC25A18",1159,83733,"ENSG00000182902","Astrocyte",0.949,0.142,4.70109363005215,0.965,0.93,0,0,TRUE,TRUE
"1160","SLC25A48",1160,153328,"ENSG00000145832","Astrocyte",0.508,0.05,3.37904142831025,0.736,0.472,0,0,FALSE,FALSE
"1161","SLC2A1",1161,6513,"ENSG00000117394","Endothelial",0.9,0.296,4.82698881234297,0.923,0.846,1.58728464688091e-153,7.9810259329819e-149,TRUE,TRUE
"1162","SLC2A5",1162,6518,"ENSG00000142583","Microglia",0.795,0.55,4.94595895396382,0.795,0.59,0,0,TRUE,TRUE
"1163","SLC30A10",1163,55532,"ENSG00000196660","Pericyte",0.656,0.232,4.32968485747677,0.779,0.558,2.14976460201814e-35,1.08092313954074e-30,FALSE,FALSE
"1164","SLC30A3",1164,7781,"ENSG00000115194","IT",0.77,0.11,2.66022952495504,0.858,0.716,0,0,TRUE,TRUE
"1165","SLC31A2",1165,1318,"ENSG00000136867","Oligodendrocyte",0.641,0.155,3.86011773456106,0.783,0.566,0,0,FALSE,TRUE
"1166","SLC35D2",1166,11046,"ENSG00000130958, ENSG00000285269","Oligodendrocyte",0.728,0.45,3.25045187631493,0.762,0.524,0,0,FALSE,TRUE
"1167","SLC38A11",1167,151258,"ENSG00000169507","Pericyte",0.969,0.4,3.49365645173185,0.955,0.91,1.15328673750922e-29,5.79884104487012e-25,FALSE,FALSE
"1168","SLC38A5",1168,92745,"ENSG00000017483","Endothelial",0.643,0.07,4.68709774675911,0.806,0.612,1.3824007023402e-96,6.95084897143674e-92,TRUE,TRUE
"1169","SLC39A12",1169,221074,"ENSG00000148482","Astrocyte",0.757,0.211,5.0613865026016,0.848,0.696,0,0,TRUE,TRUE
"1170","SLC39A8",1170,64116,"ENSG00000138821","Endothelial",0.571,0.185,3.97487440943578,0.739,0.478,6.36780006432334e-51,3.20179355034242e-46,TRUE,TRUE
"1171","SLC40A1",1171,30061,"ENSG00000138449","VLMC",0.455,0.063,2.99144212820041,0.705,0.41,5.57110281884434e-05,1,FALSE,TRUE
"1172","SLC41A1",1172,254428,"ENSG00000133065","VLMC",0.818,0.635,2.55951849729625,0.684,0.368,0.000238216764332459,1,TRUE,TRUE
"1173","SLC44A1",1173,23446,"ENSG00000070214","Oligodendrocyte",0.999,0.892,2.94550154589392,0.991,0.982,0,0,TRUE,TRUE
"1174","SLC48A1",1174,55652,"ENSG00000211584","Oligodendrocyte",0.596,0.255,2.74161149275951,0.718,0.436,0,0,FALSE,TRUE
"1175","SLC4A4",1175,8671,"ENSG00000080493","Astrocyte",0.987,0.651,3.15150180207784,0.963,0.926,0,0,TRUE,TRUE
"1176","SLC5A11",1176,115584,"ENSG00000158865, ENSG00000288216","Oligodendrocyte",0.877,0.598,5.23681796183485,0.877,0.754,0,0,TRUE,TRUE
"1177","SLC5A6",1177,8884,"ENSG00000138074","Endothelial",0.414,0.254,2.80631369765098,0.611,0.222,3.38773642087796e-14,1.70338774978165e-09,FALSE,FALSE
"1178","SLC6A16",1178,28968,"ENSG00000063127","VLMC",0.636,0.339,2.74126065204847,0.686,0.372,0.00691912301242614,1,TRUE,TRUE
"1179","SLC6A20",1179,54716,"ENSG00000163817","VLMC",0.545,0.075,4.05716130922713,0.754,0.508,2.18689453810724e-10,1.0995924427057e-05,FALSE,TRUE
"1180","SLC6A6",1180,6533,"ENSG00000131389","Endothelial",0.286,0.376,2.53650234724617,0.492,0.016,1.01352166027112e-15,5.09608826000923e-11,FALSE,TRUE
"1181","SLC7A1",1181,6541,"ENSG00000139514","Endothelial",0.843,0.412,3.89505120343909,0.872,0.744,1.43499020576897e-80,7.21527425362696e-76,TRUE,TRUE
"1182","SLC7A10",1182,56301,"ENSG00000130876","Astrocyte",0.396,0.047,3.14863135229003,0.682,0.364,0,0,TRUE,TRUE
"1183","SLC7A11.AS1",1183,NA,NA,"VLMC",0.364,0.081,3.53148680337435,0.655,0.31,5.11714278600612e-12,2.57295056423174e-07,FALSE,FALSE
"1184","SLC7A5",1184,8140,"ENSG00000103257","Endothelial",0.771,0.363,4.45643751085215,0.828,0.656,4.41140707798987e-109,2.21809959288408e-104,TRUE,TRUE
"1185","SLC7A7",1185,9056,"ENSG00000155465","Microglia",0.4,0.333,3.07348118576157,0.573,0.146,8.41226861504153e-168,4.22977278232903e-163,TRUE,TRUE
"1186","SLC9A2",1186,6549,"ENSG00000115616","SST",0.501,0.197,2.74900295867983,0.683,0.366,2.02710815622655e-277,1.01925025203227e-272,TRUE,FALSE
"1187","SLC9A3R1",1187,9368,"ENSG00000109062","Astrocyte",0.454,0.078,3.13476095709242,0.701,0.402,0,0,TRUE,TRUE
"1188","SLC9A3R2",1188,9351,"ENSG00000065054","Endothelial",0.5,0.094,3.79922850396062,0.719,0.438,1.64216536532666e-45,8.25697167339896e-41,TRUE,TRUE
"1189","SLC9A9",1189,285195,"ENSG00000181804","Microglia",0.948,0.722,2.61878631520799,0.891,0.782,0,0,FALSE,TRUE
"1190","SLC9C1",1190,285335,"ENSG00000172139, ENSG00000285044","L5/6 NP",0.633,0.302,2.8399229685682,0.726,0.452,1.90474924405722e-257,9.57726967404412e-253,FALSE,FALSE
"1191","SLCO1C1",1191,53919,"ENSG00000139155","Astrocyte",0.883,0.107,5.36041192404294,0.933,0.866,0,0,TRUE,TRUE
"1192","SMAD6",1192,4091,"ENSG00000137834","Endothelial",0.7,0.114,5.24899581065351,0.83,0.66,2.44199490207276e-177,1.22785945671121e-172,TRUE,TRUE
"1193","SMC4",1193,10051,"ENSG00000113810","Oligodendrocyte",0.439,0.181,2.68622812162082,0.653,0.306,4.94065645841247e-324,2.48421147385437e-319,FALSE,TRUE
"1194","SMOC1",1194,64093,"ENSG00000198732","OPC",0.875,0.211,3.49248567937488,0.906,0.812,0,0,TRUE,TRUE
"1195","SMOC2",1195,64094,"ENSG00000112562","Pericyte",0.656,0.17,4.64294749606838,0.79,0.58,5.95643949098697e-45,2.99495734046316e-40,TRUE,TRUE
"1196","SMOX",1196,54498,"ENSG00000088826","Astrocyte",0.502,0.162,2.60529073399861,0.693,0.386,6.01089327833712e-284,3.02233724928069e-279,FALSE,TRUE
"1197","SMYD1",1197,150572,"ENSG00000115593","L5/6 IT Car3",0.848,0.08,4.18349221075395,0.915,0.83,0,0,TRUE,TRUE
"1198","SNRK",1198,54861,"ENSG00000163788","Pericyte",0.625,0.408,2.67942899856436,0.687,0.374,8.94375764861477e-10,4.49701078329999e-05,FALSE,FALSE
"1199","SNX21",1199,90203,"ENSG00000124104","VLMC",0.455,0.245,2.79432757150926,0.629,0.258,0.00898862818502206,1,FALSE,FALSE
"1200","SNX22",1200,79856,"ENSG00000157734","OPC",0.693,0.306,3.03600193882769,0.777,0.554,0,0,FALSE,TRUE
"1201","SNX8",1201,29886,"ENSG00000106266","VLMC",0.909,0.479,2.69681207858466,0.749,0.498,0.000138236527879303,1,FALSE,FALSE
"1202","SOCS6",1202,9306,"ENSG00000170677","Microglia",0.723,0.357,3.47015359833801,0.778,0.556,0,0,TRUE,TRUE
"1203","SOX13",1203,9580,"ENSG00000143842","Endothelial",0.629,0.254,2.97689542597739,0.746,0.492,1.46098038733154e-34,7.3459554855417e-30,FALSE,TRUE
"1204","SOX2",1204,6657,"ENSG00000181449","Astrocyte",0.837,0.173,2.64520497279453,0.867,0.734,0,0,FALSE,TRUE
"1205","SOX4",1205,6659,"ENSG00000124766","OPC",0.525,0.236,2.5598936419557,0.685,0.37,3.32269441178545e-216,1.67068397718984e-211,FALSE,TRUE
"1206","SOX6",1206,55553,"ENSG00000110693","OPC",0.995,0.48,3.08699909069703,0.975,0.95,0,0,TRUE,TRUE
"1207","SOX9",1207,6662,"ENSG00000125398","Astrocyte",0.517,0.1,3.00318305039861,0.723,0.446,0,0,TRUE,TRUE
"1208","SP110",1208,3431,"ENSG00000135899","Microglia",0.456,0.138,3.20010943108064,0.681,0.362,2.80070053329999e-228,1.40822023514857e-223,TRUE,TRUE
"1209","SP8",1209,221833,"ENSG00000164651","PAX6",0.78,0.022,3.55222271623447,0.881,0.762,1.18009681494972e-217,5.9336447952487e-213,FALSE,TRUE
"1210","SPAG17",1210,200162,"ENSG00000155761","VLMC",0.545,0.303,2.59565512463008,0.658,0.316,0.0289529789877237,1,FALSE,FALSE
"1211","SPARC",1211,6678,"ENSG00000113140","Pericyte",0.781,0.187,3.55686209530628,0.85,0.7,2.71232209115696e-23,1.36378267065463e-18,TRUE,TRUE
"1212","SPATA22",1212,84690,"ENSG00000141255","Oligodendrocyte",0.663,0.492,3.34317984015439,0.702,0.404,0,0,FALSE,FALSE
"1213","SPATC1",1213,375686,"ENSG00000186583","Astrocyte",0.668,0.207,3.45487852931374,0.785,0.57,0,0,FALSE,FALSE
"1214","SPC25",1214,57405,"ENSG00000277909, ENSG00000152253","VLMC",0.364,0.114,2.79558200374164,0.633,0.266,0.0306806876026765,1,FALSE,FALSE
"1215","SPNS3",1215,201305,"ENSG00000182557","Microglia",0.411,0.429,2.62900272522086,0.533,0.0660000000000001,5.04438130772839e-141,2.53636536533891e-136,FALSE,FALSE
"1216","SPON1",1216,10418,"ENSG00000262655","Astrocyte",0.96,0.584,3.33117414023967,0.94,0.88,0,0,TRUE,TRUE
"1217","SPP1",1217,6696,"ENSG00000118785","Oligodendrocyte",0.827,0.107,3.68897656758649,0.893,0.786,0,0,TRUE,TRUE
"1218","SPTLC3",1218,55304,"ENSG00000172296","Microglia",0.411,0.136,4.44477019366955,0.66,0.32,0,0,TRUE,TRUE
"1219","SQRDL",1219,58472,"ENSG00000137767","VLMC",0.364,0.173,3.86780561734993,0.615,0.23,2.01715551859198e-06,0.101424596630323,FALSE,FALSE
"1220","SRGAP2",1220,23380,"ENSG00000266028","Microglia",1,0.878,3.39925753863153,0.987,0.974,0,0,TRUE,TRUE
"1221","SRGAP2B",1221,647135,"ENSG00000196369","Microglia",1,0.843,3.4293030491416,0.976,0.952,0,0,TRUE,TRUE
"1222","SRGAP2C",1222,653464,"ENSG00000171943","Microglia",0.993,0.771,2.93107532251643,0.928,0.856,0,0,TRUE,TRUE
"1223","SRGN",1223,5552,"ENSG00000122862","Endothelial",0.714,0.119,4.52311844149941,0.835,0.67,1.36351076288644e-123,6.85586846686931e-119,TRUE,TRUE
"1224","SRPX2",1224,27286,"ENSG00000102359","VLMC",0.909,0.053,4.345683129152,0.948,0.896,3.74443890047508e-19,1.88274132354788e-14,TRUE,TRUE
"1225","SSC5D",1225,284297,"ENSG00000179954","VLMC",0.636,0.152,3.98894002006337,0.777,0.554,1.20080692144162e-13,6.03777728170062e-09,FALSE,TRUE
"1226","SST",1226,6750,"ENSG00000157005","SST",0.945,0.108,4.50957039717798,0.961,0.922,0,0,TRUE,TRUE
"1227","ST18",1227,9705,"ENSG00000147488","Oligodendrocyte",0.998,0.276,6.35998648982826,0.998,0.996,0,0,TRUE,TRUE
"1228","ST6GAL1",1228,6480,"ENSG00000073849","Microglia",0.983,0.728,4.02457599691535,0.97,0.94,0,0,TRUE,TRUE
"1229","ST6GALNAC1",1229,55808,"ENSG00000070526","Endothelial",0.429,0.179,4.64183972223576,0.658,0.316,6.88918766382009e-135,3.46395244924538e-130,TRUE,TRUE
"1230","ST8SIA6",1230,338596,"ENSG00000148488","Endothelial",0.7,0.22,4.71439168215533,0.807,0.614,2.39495866522608e-112,1.20420916646232e-107,TRUE,TRUE
"1231","STAB1",1231,23166,"ENSG00000010327","Microglia",0.415,0.025,5.23831621253173,0.7,0.4,0,0,TRUE,TRUE
"1232","STIL",1232,6491,"ENSG00000123473","VLMC",0.545,0.325,2.6709935756441,0.651,0.302,NA,NA,FALSE,FALSE
"1233","STK10",1233,6793,"ENSG00000072786","Microglia",0.592,0.506,2.58445557976277,0.615,0.23,4.12598837252178e-151,2.07458821358768e-146,FALSE,TRUE
"1234","STK32A",1234,202374,"ENSG00000169302","OPC",0.872,0.222,4.40242701323777,0.91,0.82,0,0,TRUE,TRUE
"1235","STK32B",1235,55351,"ENSG00000152953","OPC",0.737,0.667,2.65108771691731,0.691,0.382,0,0,FALSE,TRUE
"1236","STON1.GTF2A1L",1236,NA,NA,"VLMC",0.455,0.131,4.39393518682496,0.686,0.372,3.01063081298109e-16,1.51377527907502e-11,FALSE,FALSE
"1237","STON2",1237,85439,"ENSG00000140022","Astrocyte",0.939,0.291,4.19263460495885,0.949,0.898,0,0,TRUE,TRUE
"1238","STOX1",1238,219736,"ENSG00000165730","Astrocyte",0.829,0.488,2.82593109562654,0.819,0.638,0,0,TRUE,TRUE
"1239","SUCLG2",1239,8801,"ENSG00000172340","Microglia",0.544,0.474,2.52260604641234,0.611,0.222,3.2018767921151e-167,1.60993566984339e-162,FALSE,TRUE
"1240","SULF2",1240,55959,"ENSG00000196562","OPC",0.886,0.438,3.14441224058598,0.874,0.748,0,0,TRUE,TRUE
"1241","SUSD3",1241,203328,"ENSG00000157303","Microglia",0.483,0.093,4.80290733867983,0.715,0.43,0,0,TRUE,TRUE
"1242","SUSD6",1242,9766,"ENSG00000100647","Microglia",0.652,0.535,2.50722917082539,0.658,0.316,2.93228251156653e-171,1.47438096964077e-166,FALSE,TRUE
"1243","SV2C",1243,22987,"ENSG00000122012","LAMP5",0.979,0.419,4.11911006612201,0.975,0.95,0,0,TRUE,TRUE
"1244","SVIL",1244,6840,"ENSG00000197321","VLMC",1,0.742,3.36506460250888,0.995,0.99,3.07525782858697e-17,1.54627038879181e-12,TRUE,TRUE
"1245","SYK",1245,6850,"ENSG00000165025","Microglia",0.88,0.125,6.24473929813465,0.931,0.862,0,0,TRUE,TRUE
"1246","SYNDIG1",1246,79953,"ENSG00000101463","Microglia",0.955,0.791,2.82935813649652,0.908,0.816,0,0,FALSE,FALSE
"1247","TAC1",1247,6863,"ENSG00000006128","PVALB",0.919,0.063,3.28259611882534,0.946,0.892,0,0,TRUE,TRUE
"1248","TAC3",1248,6866,"ENSG00000166863","VIP",0.415,0.056,3.83840880255535,0.688,0.376,0,0,TRUE,TRUE
"1249","TAL1",1249,6886,"ENSG00000162367","Microglia",0.499,0.009,5.27999857324842,0.747,0.494,0,0,TRUE,TRUE
"1250","TBC1D2",1250,55357,"ENSG00000095383","Oligodendrocyte",0.479,0.31,2.54652856238146,0.63,0.26,0,0,FALSE,TRUE
"1251","TBC1D4",1251,9882,"ENSG00000136111","Endothelial",0.814,0.7,2.55557806116758,0.767,0.534,3.90822541788057e-29,1.96509482236453e-24,FALSE,FALSE
"1252","TBX2",1252,6909,"ENSG00000121068","Pericyte",0.625,0.005,5.14505892756017,0.811,0.622,4.89461198865396e-51,2.4610598540151e-46,TRUE,TRUE
"1253","TBXAS1",1253,6916,"ENSG00000059377","Microglia",0.931,0.34,5.34340122206051,0.948,0.896,0,0,TRUE,TRUE
"1254","TCN2",1254,6948,"ENSG00000185339","Endothelial",0.414,0.162,3.87736036338524,0.651,0.302,2.30112704305787e-47,1.15702968851993e-42,TRUE,TRUE
"1255","TDRD1",1255,56165,"ENSG00000095627","VLMC",0.455,0.157,2.82918120087988,0.67,0.34,0.00383030435785602,1,FALSE,FALSE
"1256","TDRD10",1256,126668,"ENSG00000163239","Endothelial",0.357,0.216,3.1401238493019,0.596,0.192,1.94893863972903e-35,9.79945837442153e-31,FALSE,FALSE
"1257","TEK",1257,7010,"ENSG00000120156","Endothelial",0.657,0.362,3.02708943161564,0.743,0.486,1.00165685789118e-35,5.03643084716263e-31,TRUE,TRUE
"1258","TF",1258,7018,"ENSG00000091513","Oligodendrocyte",0.994,0.73,3.77530933180473,0.982,0.964,0,0,TRUE,TRUE
"1259","TFEB",1259,7942,"ENSG00000112561","Oligodendrocyte",0.554,0.164,2.92599976182671,0.726,0.452,0,0,FALSE,TRUE
"1260","TFEC",1260,22797,"ENSG00000105967","Microglia",0.521,0.385,4.63604995491669,0.649,0.298,0,0,TRUE,TRUE
"1261","TFRC",1261,7037,"ENSG00000072274","Endothelial",0.614,0.519,2.57781413934076,0.647,0.294,9.89778535100582e-20,4.97670545233924e-15,TRUE,TRUE
"1262","TGFB1",1262,7040,"ENSG00000105329","Microglia",0.507,0.286,2.88087999143581,0.659,0.318,2.21169619113026e-280,1.11206296186221e-275,TRUE,TRUE
"1263","TGFBR1",1263,7046,"ENSG00000106799","Microglia",0.508,0.192,3.34161137981747,0.691,0.382,2.25314263735649e-218,1.13290264948921e-213,TRUE,TRUE
"1264","TGFBR3",1264,7049,"ENSG00000069702","VLMC",1,0.57,3.13076195853924,0.957,0.914,5.23756761606377e-15,2.63350137303303e-10,TRUE,TRUE
"1265","TGM2",1265,7052,"ENSG00000198959","Endothelial",0.643,0.093,5.44675277674263,0.804,0.608,0,0,TRUE,TRUE
"1266","THBS1",1266,7057,"ENSG00000137801","VLMC",0.364,0.149,2.82831610934807,0.622,0.244,0.0070941484397096,1,TRUE,TRUE
"1267","THSD7B",1267,80731,"ENSG00000144229","VIP",0.874,0.802,2.99034990452875,0.698,0.396,0,0,FALSE,TRUE
"1268","TIE1",1268,7075,"ENSG00000066056","Endothelial",0.543,0.098,4.89449226072344,0.745,0.49,2.42243837783774e-94,1.21802624076059e-89,TRUE,TRUE
"1269","TIMP1",1269,7076,"ENSG00000102265","Pericyte",0.375,0.039,3.86279621502802,0.675,0.35,3.44139166033311e-16,1.73036614073209e-11,TRUE,TRUE
"1270","TM4SF1",1270,4071,"ENSG00000169908","Endothelial",0.543,0.007,6.14380538059756,0.77,0.54,6.28957403676722e-100,3.16246072142692e-95,TRUE,TRUE
