"","gene","entrez_id","cluster","adapted_cluster_name","pct.1","pct.2","avg_logFC","MAST_p_val","MAST_p_val_adj","roc_myAUC","roc_power"
"412","HAVCR2",84868,"Micro_C1QC","Microglia",0.575,0.15,4.29026109275922,0,0,0.748,0.496
"413","HCK",3055,"Micro_C1QC","Microglia",0.631,0.227,4.94293154697404,0,0,0.765,0.53
"414","HCLS1",3059,"Micro_C1QC","Microglia",0.44,0.061,4.62487228974348,2.65071329729379e-288,1.33280515301229e-283,0.7,0.4
"415","HECTD2-AS1",100188947,"Astro_FGFR3","Astrocyte",0.653,0.337,2.68352143247714,0,0,0.725,0.45
"416","HEG1",57493,"Endo_CLDN5","Endothelial",0.8,0.244,3.32683064782559,4.14991291374111e-49,2.08661771215817e-44,0.857,0.714
"417","HEPH",9843,"Astro_FGFR3","Astrocyte",0.711,0.324,2.65887737733571,0,0,0.772,0.544
"418","HERC2P2",400322,"Endo_CLDN5","Endothelial",1,0.743,3.35880691424232,2.91115203602365e-87,1.46375635523305e-82,0.984,0.968
"419","HERC2P3",283755,"Endo_CLDN5","Endothelial",1,0.539,5.57693067663608,0,0,0.999,0.998
"420","HERC2P9",440248,"Endo_CLDN5","Endothelial",0.986,0.561,3.20546950388425,5.90246918944327e-91,2.96782053314397e-86,0.977,0.954
"421","HERPUD1",9709,"Endo_CLDN5","Endothelial",0.714,0.339,2.55169733084082,8.25139305529401e-24,4.14888294213238e-19,0.767,0.534
"422","HES1",3280,"Astro_FGFR3","Astrocyte",0.612,0.088,2.95475984745795,0,0,0.777,0.554
"423","HES4",57801,"Peri_MUSTN1","Peri_MUSTN1",0.781,0.278,3.39283051744565,3.98389356524719e-44,2.00314152354194e-39,0.857,0.714
"424","HEY1",23462,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.115,2.66003895199562,6.31535822732704e-05,1,0.693,0.386
"425","HIF3A",64344,"Astro_FGFR3","Astrocyte",0.952,0.277,3.62987034474744,0,0,0.952,0.904
"426","HIGD1B",51751,"Peri_MUSTN1","Peri_MUSTN1",0.844,0.051,6.93629015679713,1.53354212497289e-170,7.71080315857621e-166,0.918,0.836
"427","HLA-B",3106,"Endo_CLDN5","Endothelial",0.957,0.295,3.41558728285414,2.31109074342919e-80,1.16203953670363e-75,0.956,0.912
"428","HLA-C",3107,"Endo_CLDN5","Endothelial",0.929,0.222,3.32855598392031,3.18980426201607e-62,1.6038654809843e-57,0.927,0.854
"429","HLA-DMA",3108,"Micro_C1QC","Microglia",0.395,0.04,4.55633750790319,1.04006368959334e-244,5.22954423764429e-240,0.683,0.366
"430","HLA-DMB",3109,"Micro_C1QC","Microglia",0.367,0.009,5.26194102496388,6.0525175973305e-290,3.04326637311375e-285,0.68,0.36
"431","HLA-DPA1",3113,"Micro_C1QC","Microglia",0.463,0.031,4.78217120783999,2.51485913268543e-312,1.26449632050556e-307,0.721,0.442
"432","HLA-DRA",3122,"Micro_C1QC","Microglia",0.527,0.037,5.53762761370578,0,0,0.753,0.506
"433","HLA-DRB1",3123,"Micro_C1QC","Microglia",0.631,0.062,5.00256027788086,0,0,0.802,0.604
"434","HLA-DRB5",3127,"Micro_C1QC","Microglia",0.531,0.08,4.20564415245483,0,0,0.744,0.488
"435","HLA-DRB6",3128,"Micro_C1QC","Microglia",0.52,0.029,3.33096044721458,0,0,0.752,0.504
"436","HLA-F",3134,"Endo_CLDN5","Endothelial",0.6,0.094,3.00515438973964,2.00329316198228e-27,1.00727583477631e-22,0.762,0.524
"437","HLA-H",3136,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.156,2.70490617973488,0.0134868603064164,1,0.619,0.238
"438","HMCN1",83872,"Endo_CLDN5","Endothelial",0.529,0.378,4.1918244049711,4.81372223175413e-75,2.42038767534829e-70,0.641,0.282
"439","HPGDS",27306,"Micro_C1QC","Microglia",0.508,0.164,5.1355374275453,0,0,0.707,0.414
"440","HPN-AS1",100128675,"Oligo","Oligo",0.46,0.123,3.38022869222561,0,0,0.691,0.382
"441","HPSE2",60495,"Astro_FGFR3","Astrocyte",0.934,0.761,3.88083906839654,0,0,0.857,0.714
"442","HS3ST2",9956,"Pyramidal","Pyramidal",0.652,0.181,2.71496388589651,0,0,0.776,0.552
"443","HS3ST3A1",9955,"Astro_FGFR3","Astrocyte",0.363,0.218,2.50927813057997,5.83941469649394e-92,2.93611610354412e-87,0.589,0.178
"444","HSD17B3",3293,"Oligo","Oligo",0.451,0.181,2.81338998161826,4.95851185131168e-300,2.49318934395802e-295,0.661,0.322
"445","HSPA1A",3303,"Endo_CLDN5","Endothelial",0.557,0.189,2.7445324735539,5.09950650404601e-27,2.56408286529937e-22,0.723,0.446
"446","HSPA1B",3304,"Endo_CLDN5","Endothelial",0.443,0.118,2.64040037651114,8.95050042114133e-15,4.50040111675407e-10,0.673,0.346
"447","HSPA2",3306,"Oligo","Oligo",0.395,0.029,3.67334023361361,0,0,0.687,0.374
"448","HSPG2",3339,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.293,2.50987550675728,0.000205121117549059,1,0.727,0.454
"449","HTR1F",3355,"Peri_MUSTN1","Peri_MUSTN1",0.969,0.518,3.04473064117565,2.81075695139201e-20,1.41327670272942e-15,0.913,0.826
"450","HVCN1",84329,"Micro_C1QC","Microglia",0.369,0.31,2.55604747825398,2.77867058018179e-81,1.39714335442121e-76,0.556,0.112
"451","ICAM2",3384,"Endo_CLDN5","Endothelial",0.5,0.046,4.48685424207533,2.23898132865958e-84,1.12578220186333e-79,0.736,0.472
"452","ID1",3397,"Endo_CLDN5","Endothelial",0.571,0.03,4.17142963686441,9.03856751751061e-51,4.54468213347951e-46,0.777,0.554
"453","ID3",3399,"Endo_CLDN5","Endothelial",0.657,0.029,3.98318934765109,5.82092941822411e-56,2.92682152077726e-51,0.819,0.638
"454","ID4",3400,"Astro_FGFR3","Astrocyte",0.639,0.025,4.69754728486728,0,0,0.813,0.626
"455","IDUA",3425,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.186,2.75998520576815,0.000769140130296189,1,0.611,0.222
"456","IFI16",3428,"Micro_C1QC","Microglia",0.673,0.15,3.45474725518112,0,0,0.797,0.594
"457","IFI27",3429,"Endo_CLDN5","Endothelial",0.7,0.03,6.09534604235309,1.43454535120285e-102,7.21303748038307e-98,0.845,0.69
"458","IFI44",10561,"Endo_CLDN5","Endothelial",0.757,0.086,3.44221802847011,4.29508806552974e-51,2.15961323022901e-46,0.857,0.714
"459","IFI44L",10964,"Endo_CLDN5","Endothelial",0.629,0.034,4.4684879763676,2.96058566790525e-58,1.48861207967944e-53,0.805,0.61
"460","IFNGR1",3459,"Micro_C1QC","Microglia",0.824,0.411,2.88929780385567,0,0,0.836,0.672
"461","IGDCC4",57722,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.16,2.86869796480299,0.000562862922006368,1,0.625,0.25
"462","IGFBP4",3487,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.091,3.44497299102517,6.60936326575631e-07,0.0332325394365493,0.744,0.488
"463","IGSF10",285313,"Micro_C1QC","Microglia",0.548,0.327,3.78332842258895,5.96413684547017e-294,2.99882764727086e-289,0.67,0.34
"464","IKBIP",121457,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.293,2.54047868820017,0.00462620779078362,1,0.624,0.248
"465","IKZF1",10320,"Micro_C1QC","Microglia",0.701,0.046,5.9299486155631,0,0,0.843,0.686
"466","IL13RA1",3597,"Micro_C1QC","Microglia",0.528,0.149,4.1414036345676,0,0,0.721,0.442
"467","IL17RA",23765,"Micro_C1QC","Microglia",0.411,0.13,2.71864375535051,6.87774162710413e-140,3.45819726752423e-135,0.656,0.312
"468","IL18",3606,"Micro_C1QC","Microglia",0.552,0.08,4.75871296877454,0,0,0.754,0.508
"469","IL1R1",3554,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.11,3.59147962222929,6.34896727969146e-10,3.19232423790166e-05,0.79,0.58
"470","IL33",90865,"Astro_FGFR3","Astrocyte",0.392,0.075,3.34287231449182,1.61690659779925e-249,8.1299680643944e-245,0.668,0.336
"471","IL4R",3566,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.187,2.63713926234059,0.00577283441363518,1,0.611,0.222
"472","IL6R",3570,"Micro_C1QC","Microglia",0.564,0.326,3.10443122436242,4.50788709695681e-227,2.26661071122085e-222,0.676,0.352
"473","INPP5D",3635,"Micro_C1QC","Microglia",0.937,0.32,4.93418081584981,0,0,0.949,0.898
"474","IPCEF1",26034,"Micro_C1QC","Microglia",0.947,0.798,3.65753109707281,0,0,0.866,0.732
"475","IQGAP2",10788,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.529,3.56741205789914,1.47488675073445e-15,7.4158780713679e-11,0.884,0.768
"476","IRAK3",11213,"Micro_C1QC","Microglia",0.547,0.113,3.83980908922636,0,0,0.741,0.482
"477","IRF8",3394,"Micro_C1QC","Microglia",0.499,0.02,5.13825801869025,0,0,0.744,0.488
"478","ISLR",3671,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.035,4.86256307329231,5.72657266994106e-13,2.87937800417307e-08,0.809,0.618
"479","ISM1",140862,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.066,4.77698666385971,3.48614674132121e-10,1.75286944300372e-05,0.708,0.416
"480","ISYNA1",51477,"Peri_MUSTN1","Peri_MUSTN1",0.625,0.078,4.43598720456966,3.30899833443872e-28,1.66379745253913e-23,0.794,0.588
"481","ITGA11",22801,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.137,4.15681400925107,3.03536134746737e-13,1.52621003912007e-08,0.93,0.86
"482","ITGA2",3673,"Oligo","Oligo",0.628,0.126,4.16333676575176,0,0,0.783,0.566
"483","ITGA6",3655,"Endo_CLDN5","Endothelial",0.914,0.246,3.52319729488384,7.75408269081456e-60,3.89883031776847e-55,0.919,0.838
"484","ITGA7",3679,"Astro_FGFR3","Astrocyte",0.788,0.219,2.99184718000125,0,0,0.845,0.69
"485","ITGAL",3683,"Micro_C1QC","Microglia",0.504,0.433,3.01315652347804,6.82773463795263e-116,3.43305325330896e-111,0.577,0.154
"486","ITGAM",3684,"Micro_C1QC","Microglia",0.683,0.304,4.81974463436681,0,0,0.773,0.546
"487","ITGAX",3687,"Micro_C1QC","Microglia",0.895,0.121,5.45316636658708,0,0,0.937,0.874
"488","ITGB2",3689,"Micro_C1QC","Microglia",0.392,0.099,4.60396181838741,0,0,0.663,0.326
"489","ITGB4",3691,"Astro_FGFR3","Astrocyte",0.475,0.121,3.46394158928668,0,0,0.699,0.398
"490","ITIH2",3698,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.331,4.26147958688646,2.82335235525306e-24,1.41960979774479e-19,0.923,0.846
"491","ITM2A",9452,"Endo_CLDN5","Endothelial",0.729,0.128,3.23818154139848,8.93860589384473e-37,4.49442042948407e-32,0.827,0.654
"492","ITPR2",3709,"Micro_C1QC","Microglia",1,0.66,2.60102731175541,0,0,0.966,0.932
"493","ITPR3",3710,"Endo_CLDN5","Endothelial",0.586,0.313,3.47601061698327,9.20938273072674e-48,4.63056973083671e-43,0.702,0.404
"494","JAG1",182,"Peri_MUSTN1","Peri_MUSTN1",0.469,0.145,2.95617377054303,3.56180411366485e-09,0.000179091072639182,0.679,0.358
"495","KBTBD12",166348,"Micro_C1QC","Microglia",0.692,0.411,2.52912861280952,3.86506299683645e-182,1.94339232543934e-177,0.734,0.468
"496","KCNH8",131096,"Oligo","Oligo",0.956,0.476,3.11646446713023,0,0,0.938,0.876
"497","KCNJ2",3759,"Oligo","Oligo",0.478,0.102,2.58228407151948,1.38459471805563e-306,6.96188070185553e-302,0.697,0.394
"498","KCNK13",56659,"Micro_C1QC","Microglia",0.529,0.341,3.30599370989667,3.81816304110472e-182,1.91981055869786e-177,0.647,0.294
"499","KCNK17",89822,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.026,5.51196039229805,3.10672532566692e-52,1.56209256099859e-47,0.86,0.72
"500","KCNK2",3776,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.345,3.02606625675644,9.08252958959929e-08,0.00456678670294642,0.754,0.508
"501","KCNN3",3782,"Astro_FGFR3","Astrocyte",0.88,0.399,2.76069197961308,0,0,0.862,0.724
"502","KCNQ1",3784,"Micro_C1QC","Microglia",0.592,0.303,3.28798294167754,1.95118299763176e-230,9.81074323039228e-226,0.703,0.406
"503","KCNS3",3790,"Inh_PVALB","PVALB",0.556,0.122,2.65245723818823,9.39479901067386e-182,4.72379889055693e-177,0.74,0.48
"504","KCNV1",27012,"Pyramidal","Pyramidal",0.636,0.034,2.60072842181511,0,0,0.806,0.612
"505","KCTD12",115207,"Micro_C1QC","Microglia",0.353,0.118,2.96886661704307,5.31925808025008e-107,2.67457615533054e-102,0.63,0.26
"506","KCTD9",54793,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.199,3.62133100045708,3.00324637294337e-07,0.0151006230877965,0.809,0.618
"507","KDELC2",143888,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.094,2.7089283089478,0.00941945789984448,1,0.643,0.286
"508","KIAA0226L",80183,"Micro_C1QC","Microglia",0.601,0.236,3.09056338307292,2.09545371944303e-197,1.05361508467315e-192,0.724,0.448
"509","KIF6",221458,"Oligo","Oligo",0.786,0.504,2.80129506768115,0,0,0.773,0.546
"510","KIT",3815,"Inh_LAMP5","LAMP5.PAX6.Other",0.921,0.148,3.97301125006497,0,0,0.944,0.888
"511","KLF2",10365,"Endo_CLDN5","Endothelial",0.586,0.014,4.59270590207804,6.28413449915872e-66,3.159725667522e-61,0.789,0.578
"512","KLF5",688,"Inh_SST","SST",0.428,0.061,2.68601550164225,5.61566099577181e-125,2.82361050528402e-120,0.69,0.38
"513","KLK6",5653,"Oligo","Oligo",0.574,0.021,5.13853532292604,0,0,0.781,0.562
"514","KLRC3",3823,"OPC_MYT1","OPC",0.354,0.016,3.29898239316696,2.10892315012983e-223,1.06038764911678e-218,0.67,0.34
"515","KMO",8564,"Inh_VIP","VIP",0.532,0.173,2.9175499521556,1.55631283099294e-150,7.82529654551562e-146,0.71,0.42
"516","KREMEN1",83999,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.338,3.06442681657322,1.18297668948167e-10,5.94812509238278e-06,0.855,0.71
"517","LAMA1",284217,"Astro_FGFR3","Astrocyte",0.829,0.4,4.15600696712466,0,0,0.847,0.694
"518","LAMA3",3909,"Endo_CLDN5","Endothelial",0.871,0.39,3.78402201478646,3.1946996942313e-75,1.60632695325644e-70,0.868,0.736
"519","LAMA4",3910,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.287,3.37879123172255,2.32447022462033e-11,1.16876687364135e-06,0.928,0.856
"520","LAMC1",3915,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.437,3.64708654371432,3.27759009970466e-14,1.6480050780325e-09,0.978,0.956
"521","LAMP5",24141,"Inh_LAMP5","LAMP5.PAX6.Other",0.954,0.098,4.25376448995182,0,0,0.967,0.934
"522","LAPTM5",7805,"Micro_C1QC","Microglia",0.755,0.032,5.09436036711586,0,0,0.87,0.74
"523","LARP6",55323,"Oligo","Oligo",0.521,0.231,2.71713958581852,1.10751936481776e-286,5.56871811824016e-282,0.681,0.362
"524","LAT2",7462,"Micro_C1QC","Microglia",0.48,0.196,4.05858219690582,0,0,0.677,0.354
"525","LCN12",286256,"Astro_FGFR3","Astrocyte",0.455,0.046,3.23170244530796,0,0,0.712,0.424
"526","LCNL1",401562,"Astro_FGFR3","Astrocyte",0.494,0.07,2.59114302505531,6.6204796542727e-322,3.32884337496486e-317,0.721,0.442
"527","LDB2",9079,"Pyramidal","Pyramidal",0.991,0.46,2.52860085609084,0,0,0.96,0.92
"528","LDB3",11155,"Oligo","Oligo",0.864,0.235,4.21237440116796,0,0,0.901,0.802
"529","LDLRAP1",26119,"Oligo","Oligo",0.363,0.115,2.59267663945758,1.68737860129431e-250,8.48430834516792e-246,0.637,0.274
"530","LGALS1",3956,"Peri_MUSTN1","Peri_MUSTN1",0.656,0.188,3.51699616493758,2.41031237313265e-23,1.21192916433483e-18,0.788,0.576
"531","LHFP",10186,"Peri_MUSTN1","Peri_MUSTN1",0.969,0.588,2.73128734079306,2.48335351068432e-21,1.24865497870718e-16,0.943,0.886
"532","LHFPL2",10184,"Micro_C1QC","Microglia",0.803,0.379,3.34746509555485,0,0,0.831,0.662
"533","LHFPL3",375612,"OPC_MYT1","OPC",1,0.651,4.55575035098817,0,0,0.999,0.998
"534","LILRB1",10859,"Micro_C1QC","Microglia",0.42,0.02,4.83281468016284,7.92510617885529e-314,3.98482263779023e-309,0.704,0.408
"535","LILRB4",11006,"Micro_C1QC","Microglia",0.471,0.077,4.88442680921367,0,0,0.713,0.426
"536","LINC00152",112597,"Peri_MUSTN1","Peri_MUSTN1",0.438,0.225,2.77990943088361,1.55429158720871e-09,7.81513352964414e-05,0.635,0.27
"537","LINC00299",339789,"Astro_FGFR3","Astrocyte",0.971,0.43,2.70615063939267,0,0,0.94,0.88
"538","LINC00320",387486,"Oligo","Oligo",0.582,0.231,2.53659697706922,1.10858214516725e-292,5.57406188411546e-288,0.709,0.418
"539","LINC00499",100874047,"Astro_FGFR3","Astrocyte",0.859,0.159,5.99987455964891,0,0,0.915,0.83
"540","LINC00609",101101773,"Oligo","Oligo",0.784,0.245,2.98531828833006,0,0,0.839,0.678
"541","LINC00639",283547,"Oligo","Oligo",0.701,0.206,3.22934735299088,0,0,0.803,0.606
"542","LINC00710",254312,"Pyramidal","Pyramidal",0.769,0.037,3.15839506380048,0,0,0.874,0.748
"543","LINC00844",100507008,"Oligo","Oligo",0.617,0.076,3.4217023661307,0,0,0.787,0.574
"544","LINC00922",283867,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.295,2.82069675223578,0.00250195835844295,1,0.644,0.288
"545","LINC00924",145820,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.034,3.55670969813445,0.000127141187158725,1,0.667,0.334
"546","LINC00982",440556,"Astro_FGFR3","Astrocyte",0.614,0.008,4.93039973326602,0,0,0.805,0.61
"547","LINC00996",285972,"Micro_C1QC","Microglia",0.472,0.018,5.48465751768822,0,0,0.731,0.462
"548","LINC01057",101928079,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.236,3.23349615437244,2.37751392514342e-05,1,0.606,0.212
"549","LINC01088",100505875,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.344,4.27896549114965,9.6425924102681e-24,4.8483918898069e-19,0.99,0.98
"550","LINC01090",104355152,"Pyramidal","Pyramidal",0.451,0.291,3.05392227676643,2.06052944093225e-187,1.03605480819515e-182,0.597,0.194
"551","LINC01091",285419,"Micro_C1QC","Microglia",0.663,0.504,3.26539059698244,6.97770474325277e-127,3.50845972195493e-122,0.653,0.306
"552","LINC01094",100505702,"Micro_C1QC","Microglia",0.413,0.148,2.83795171389497,8.07834869967179e-162,4.06187450968197e-157,0.653,0.306
"553","LINC01105",150622,"Oligo","Oligo",0.591,0.159,2.55970128828385,0,0,0.74,0.48
"554","LINC01141",339505,"Micro_C1QC","Microglia",0.756,0.141,4.71249803315287,0,0,0.85,0.7
"555","LINC01162",104355138,"Inh_PAX6","LAMP5.PAX6.Other",0.591,0.406,3.06365917224289,3.80694265193614e-94,1.91416883482001e-89,0.669,0.338
"556","LINC01170",103724389,"Oligo","Oligo",0.77,0.416,3.33276948833931,0,0,0.799,0.598
"557","LINC01202",104326188,"Pyramidal","Pyramidal",0.537,0.165,3.2750296880547,0,0,0.718,0.436
"558","LINC01237",101927289,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.29,2.59418783884054,0.000104234212559912,1,0.735,0.47
"559","LINC01250",101927554,"Pyramidal","Pyramidal",0.963,0.31,2.85010656392652,0,0,0.947,0.894
"560","LINC01268",285758,"Micro_C1QC","Microglia",0.54,0.019,5.69774084654983,0,0,0.765,0.53
"561","LINC01378",103689918,"Pyramidal","Pyramidal",0.742,0.3,3.9782076923128,0,0,0.806,0.612
"562","LINC01470",101927134,"Oligo","Oligo",0.822,0.645,3.76814888308837,0,0,0.766,0.532
"563","LINCR-0002",103344926,"Pyramidal","Pyramidal",0.556,0.143,3.72732658898442,0,0,0.736,0.472
"564","LMNA",4000,"Peri_MUSTN1","Peri_MUSTN1",0.594,0.332,2.56036129406787,3.86639914667995e-09,0.000194406415494215,0.677,0.354
"565","LMNTD1",160492,"Endo_CLDN5","Endothelial",0.257,0.365,2.52823174542146,1.06346440190715e-13,5.34720535922935e-09,0.465,0.07
"566","LMO2",4005,"Endo_CLDN5","Endothelial",0.629,0.11,3.06590806317945,3.90301195417051e-39,1.96247344067647e-34,0.783,0.566
"567","LOC100130370",100130370,"Oligo","Oligo",0.461,0.051,3.19707136428714,0,0,0.711,0.422
"568","LOC100132891",100132891,"Pyramidal","Pyramidal",0.649,0.195,3.07697016765874,0,0,0.771,0.542
"569","LOC100287225",100287225,"Oligo","Oligo",0.618,0.218,3.36780326069191,0,0,0.747,0.494
"570","LOC100288570",100288570,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.039,3.34758564436463,1.81084085104883e-11,9.10508888315862e-07,0.713,0.426
"571","LOC100289473",100289473,"Astro_FGFR3","Astrocyte",0.506,0.077,3.31070982253295,0,0,0.725,0.45
"572","LOC100419574",100419574,"Endo_CLDN5","Endothelial",0.4,0.068,2.75760632073119,1.40578056878519e-27,7.06840527790883e-23,0.674,0.348
"573","LOC100419579",100419579,"Endo_CLDN5","Endothelial",0.529,0.093,3.0410851317347,2.04956659045282e-31,1.03054257734558e-26,0.729,0.458
"574","LOC100506457",100506457,"OPC_MYT1","OPC",0.776,0.434,3.35135675036463,0,0,0.792,0.584
"575","LOC100506725",100506725,"Oligo","Oligo",0.513,0.036,4.18592714041856,0,0,0.745,0.49
"576","LOC100507336",100507336,"Oligo","Oligo",0.62,0.191,4.20929188742757,0,0,0.764,0.528
"577","LOC100507377",100507377,"Oligo","Oligo",0.393,0.117,3.28047017097851,0,0,0.654,0.308
"578","LOC100533711",100533711,"Astro_FGFR3","Astrocyte",0.401,0.061,3.21029037017721,5.42260527693885e-243,2.72654015929762e-238,0.677,0.354
"579","LOC100996813",100996813,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.243,3.07627760903622,0.000636463266111786,1,0.69,0.38
"580","LOC101926964",101926964,"Astro_FGFR3","Astrocyte",0.758,0.308,3.24171599643102,0,0,0.817,0.634
"581","LOC101927040",101927040,"Astro_FGFR3","Astrocyte",0.369,0.153,2.67658073417877,1.7309670093209e-178,8.7034752195664e-174,0.625,0.25
"582","LOC101927086",101927086,"Micro_C1QC","Microglia",0.409,0.336,2.51089962879606,4.72137247519039e-70,2.37395329425048e-65,0.565,0.13
"583","LOC101927121",101927121,"OPC_MYT1","OPC",0.756,0.194,2.83313253055887,1.57156875558604e-310,7.90200485996215e-306,0.823,0.646
"584","LOC101927199",101927199,"Oligo","Oligo",0.53,0.096,2.80430838580968,0,0,0.73,0.46
"585","LOC101927263",101927263,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.048,5.13122391885214,6.48540884602399e-09,0.000326092842186932,0.757,0.514
"586","LOC101927284",101927284,"Astro_FGFR3","Astrocyte",0.467,0.237,3.10981327628,3.82355464289695e-243,1.92252150999502e-238,0.648,0.296
"587","LOC101927293",101927293,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.244,2.95816844085048,1.33406673165599e-07,0.00670782093343946,0.861,0.722
"588","LOC101927406",101927406,"Pyramidal","Pyramidal",0.48,0.091,3.45150744469854,0,0,0.711,0.422
"589","LOC101927437",101927437,"Astro_FGFR3","Astrocyte",0.91,0.165,4.52376999367929,0,0,0.942,0.884
"590","LOC101927459",101927459,"Oligo","Oligo",0.86,0.147,5.54279351917823,0,0,0.917,0.834
"591","LOC101927525",101927525,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.091,4.08995579910632,1.48396721786107e-12,7.46153556812726e-08,0.644,0.288
