"","subclass","term","estimate","std.error","statistic","p.value","dataset","class","class_color","mapping","filtering"
"62","LAMP5","scale(age_death)",0.259551345270391,0.169813120371604,1.52845283510727,0.142062326162693,"Mathys","GABAergic","#FF7373","M1","Unfiltered"
"63","LAMP5","factor(msex)1",0.0738287962248334,0.346760638070255,0.212909967624051,0.833552351196187,"Mathys","GABAergic","#FF7373","M1","Unfiltered"
"64","LAMP5","scale(pmi)",-0.328665939348525,0.177288128366941,-1.85385193230914,0.0785693958950357,"Mathys","GABAergic","#FF7373","M1","Unfiltered"
"65","LAMP5","LOADAD",-1.31682904024315,0.372401512428941,-3.53604643454399,0.00207444835479135,"Mathys","GABAergic","#FF7373","M1","Unfiltered"
"66","LAMP5","LOADAD",-1.4648040151144,1.24356506493538,-1.17790701622075,0.291838488560092,"Cain","GABAergic","#FF7373","M1","Unfiltered"
"67","LAMP5","scale(pmi)",-0.43095055067323,0.284813994263342,-1.51309471919687,0.158443839748188,"Zhou","GABAergic","#FF7373","M1","Unfiltered"
"68","LAMP5","(Intercept)",-0.182407464567049,0.409864532638655,-0.445043300996876,0.664918884645259,"Zhou","GABAergic","#FF7373","M1","Unfiltered"
"69","LAMP5","scale(age_death)",-0.115229778632623,0.271597574314893,-0.424266597090531,0.679550066274042,"Zhou","GABAergic","#FF7373","M1","Unfiltered"
"70","LAMP5","factor(msex)1",0.781409062208456,0.561253365239734,1.39225724174444,0.191349791169199,"Zhou","GABAergic","#FF7373","M1","Unfiltered"
"71","LAMP5","(Intercept)",0.459916361978421,0.836155992189312,0.550036555708008,0.605961494513182,"Cain","GABAergic","#FF7373","M1","Unfiltered"
"72","LAMP5","LOADAD",-0.221241867522244,0.535077526404573,-0.413476284472024,0.687203929282557,"Zhou","GABAergic","#FF7373","M1","Unfiltered"
"73","LAMP5","factor(msex)1",0.544971291157553,0.769913378578904,0.707834551678339,0.510669070673917,"Cain","GABAergic","#FF7373","M1","Unfiltered"
"74","LAMP5","scale(pmi)",0.31986562638613,0.468523113945954,0.682710450914974,0.525130459740902,"Cain","GABAergic","#FF7373","M1","Unfiltered"
"75","LAMP5","scale(age_death)",0.657657925017276,0.597839343436368,1.10005795409361,0.321427855815027,"Cain","GABAergic","#FF7373","M1","Unfiltered"
"76","MICRO-PVM","scale(age_death)",-0.129326289244875,0.223539186592919,-0.578539678952969,0.569358213692566,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"77","MICRO-PVM","(Intercept)",-0.168190564876102,0.427708118957533,-0.393236783267147,0.701658928403247,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"78","MICRO-PVM","scale(age_death)",-0.13329077775401,0.283421663435476,-0.470291424227545,0.647333524107226,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"79","MICRO-PVM","(Intercept)",0.0796421563790962,0.474810730392005,0.167734533533695,0.868476629028905,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"80","MICRO-PVM","(Intercept)",-0.127549839148029,0.978355804013976,-0.130371628220245,0.901355216032519,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"81","MICRO-PVM","factor(msex)1",-0.0399043333967122,0.45646997597736,-0.0874194043349116,0.931207508252297,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"82","MICRO-PVM","scale(pmi)",-0.11856032947365,0.233379163641787,-0.508015915489474,0.61699946238312,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"83","MICRO-PVM","LOADAD",-0.0945126192948039,0.49022319943341,-0.192795076618242,0.849063767492781,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"84","MICRO-PVM","LOADAD",0.298240451418155,1.45505038570971,0.204969157320752,0.845679173215036,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"85","MICRO-PVM","scale(pmi)",-0.228015135347619,0.297213464543789,-0.767176331320029,0.459126792608381,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"86","MICRO-PVM","LOADAD",0.52233488390274,0.558372301310381,0.935459876281347,0.369633588125182,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"87","MICRO-PVM","factor(msex)1",-0.0431407731220973,0.900847724057378,-0.0478890848808422,0.963658633290206,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"88","MICRO-PVM","factor(msex)1",-0.24793833886738,0.585687713840092,-0.42332856402563,0.680213960402942,"Zhou","Non-Neuronal","#171799","M1","Unfiltered"
"89","MICRO-PVM","scale(age_death)",-0.00403640735853893,0.699510135647572,-0.00577033434233548,0.995619114136095,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"90","MICRO-PVM","scale(pmi)",0.029900114346609,0.54820190505786,0.0545421569511935,0.958615484277813,"Cain","Non-Neuronal","#171799","M1","Unfiltered"
"91","OLIGO","scale(age_death)",-0.244148180674643,0.204574284818438,-1.19344511403927,0.246660254987239,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
"92","OLIGO","scale(pmi)",0.310673136321519,0.213579445381484,1.45460222432272,0.161294855598878,"Mathys","Non-Neuronal","#171799","M1","Unfiltered"
