"","subclass","term","estimate","std.error","statistic","p.value","dataset","mapping","filtering","class"
"562","Oligo","scale(age_death)",0.096730737700171,0.277935254595317,0.348033349857017,0.734384090137964,"Zhou","M1","Unfiltered","Non-Neuronal"
"563","Oligo","(Intercept)",0.015958203976796,0.417320117973701,0.0382397188380975,0.97018173031048,"Zhou","M1","Filtered","Non-Neuronal"
"564","Oligo","factor(msex)1",0.525585186921095,0.723910652148817,0.726035989884908,0.500365718851752,"Cain","M1","Unfiltered","Non-Neuronal"
"565","Oligo","scale(pmi)",0.343264549370652,0.29146007731318,1.17774122800979,0.263752456199909,"Zhou","M1","Unfiltered","Non-Neuronal"
"566","Oligo","scale(age_death)",-0.239912630929215,0.206553322685875,-1.16150458297915,0.259111818875651,"Mathys","M1","Filtered","Non-Neuronal"
"567","Oligo","(Intercept)",0.190801481079805,0.438731729788277,0.434893280164353,0.668296405024859,"Mathys","M1","Filtered","Non-Neuronal"
"568","Oligo","factor(msex)1",0.342973758107861,0.574350111019492,0.597151026051115,0.562496435658602,"Zhou","M1","Unfiltered","Non-Neuronal"
"569","Oligo","scale(pmi)",0.363199416194434,0.289994864696738,1.25243395800905,0.236384792494572,"Zhou","M1","Filtered","Non-Neuronal"
"570","Oligo","(Intercept)",-1.06515363085543,0.786195235003144,-1.35482076643618,0.233472255987914,"Cain","M1","Unfiltered","Non-Neuronal"
"571","Oligodendrocyte","scale(pmi)",-0.433714594837466,0.46124065745032,-0.940321690709109,0.39022485675503,"Cain","CgG","Filtered","Non-Neuronal"
"572","Oligodendrocyte","scale(pmi)",0.293428861180548,0.218568953265759,1.34250018951121,0.194474558309897,"Mathys","CgG","Unfiltered","Non-Neuronal"
"573","Oligodendrocyte","scale(pmi)",-0.403083226803791,0.470432727575001,-0.856835001428609,0.430677863993615,"Cain","CgG","Unfiltered","Non-Neuronal"
"574","Oligodendrocyte","scale(age_death)",-0.770959639959515,0.588546869105089,-1.30993754351594,0.247169094729577,"Cain","CgG","Filtered","Non-Neuronal"
"575","Oligodendrocyte","scale(pmi)",0.297118784834013,0.221228822875837,1.34303831196882,0.194303248230445,"Mathys","CgG","Filtered","Non-Neuronal"
"576","Oligodendrocyte","LOADAD",-0.133038088525445,0.459113701046645,-0.289771549448767,0.774973840464172,"Mathys","CgG","Unfiltered","Non-Neuronal"
"577","Oligodendrocyte","scale(age_death)",-0.722079031170688,0.600276026119089,-1.20291166022252,0.282858176486834,"Cain","CgG","Unfiltered","Non-Neuronal"
"578","Oligodendrocyte","(Intercept)",0.213229000264907,0.444679305220327,0.479511858909777,0.636776316508116,"Mathys","CgG","Unfiltered","Non-Neuronal"
"579","Oligodendrocyte","factor(msex)1",-0.266842965851297,0.427502452617211,-0.624190491113346,0.539557945253982,"Mathys","CgG","Unfiltered","Non-Neuronal"
"580","Oligodendrocyte","(Intercept)",0.0475294402086546,0.450090819310108,0.105599666044082,0.916951944541936,"Mathys","CgG","Filtered","Non-Neuronal"
"581","Oligodendrocyte","factor(msex)1",-0.232885067543174,0.432704933413136,-0.538207562613624,0.596373267311113,"Mathys","CgG","Filtered","Non-Neuronal"
"582","Oligodendrocyte","LOADAD",1.51706716719252,1.24863360632837,1.21498184856123,0.278612183113658,"Cain","CgG","Unfiltered","Non-Neuronal"
"583","Oligodendrocyte","factor(msex)1",0.299631932868728,0.578036305998475,0.518361787589028,0.614472772304842,"Zhou","CgG","Filtered","Non-Neuronal"
"584","Oligodendrocyte","LOADAD",0.100399050331358,0.46470087416862,0.216050917724178,0.831136345780483,"Mathys","CgG","Filtered","Non-Neuronal"
"585","Oligodendrocyte","scale(pmi)",0.349097984174013,0.291314704520529,1.19835346021612,0.255960755901181,"Zhou","CgG","Unfiltered","Non-Neuronal"
"586","Oligodendrocyte","LOADAD",-0.193775634024257,0.547290353141845,-0.354063675545977,0.729984696865903,"Zhou","CgG","Unfiltered","Non-Neuronal"
"587","Oligodendrocyte","factor(msex)1",0.332918120081457,0.757946283428174,0.439237090227127,0.678823115203535,"Cain","CgG","Filtered","Non-Neuronal"
"588","Oligodendrocyte","(Intercept)",-0.957014922235372,0.823159259572648,-1.16261210829629,0.297455509668724,"Cain","CgG","Filtered","Non-Neuronal"
"589","Oligodendrocyte","(Intercept)",-0.022965066662607,0.422120552105809,-0.05440404772533,0.957588780082993,"Zhou","CgG","Filtered","Non-Neuronal"
"590","Oligodendrocyte","scale(age_death)",-0.217010777923436,0.211901141236753,-1.02411330423641,0.318010027000463,"Mathys","CgG","Filtered","Non-Neuronal"
"591","Oligodendrocyte","scale(pmi)",0.353423619817008,0.293330676191726,1.20486416356264,0.253537851963908,"Zhou","CgG","Filtered","Non-Neuronal"
"592","Oligodendrocyte","scale(age_death)",0.068934642938687,0.279719050785681,0.246442431236135,0.809878191978341,"Zhou","CgG","Filtered","Non-Neuronal"
"593","Oligodendrocyte","(Intercept)",-0.0327089033511161,0.419219447161983,-0.0780233445097733,0.93921067023597,"Zhou","CgG","Unfiltered","Non-Neuronal"
"594","Oligodendrocyte","LOADAD",-0.178793816326332,0.551077741250761,-0.324443908622639,0.751688090766104,"Zhou","CgG","Filtered","Non-Neuronal"
"595","Oligodendrocyte","scale(age_death)",-0.221669641856408,0.209353419838656,-1.05882981050534,0.30229849231882,"Mathys","CgG","Unfiltered","Non-Neuronal"
"596","Oligodendrocyte","LOADAD",1.58111172438929,1.22423579767979,1.29150914177306,0.253005191734927,"Cain","CgG","Filtered","Non-Neuronal"
"597","Oligodendrocyte","factor(msex)1",0.356733247397884,0.773051403229465,0.461461224839139,0.663847776955229,"Cain","CgG","Unfiltered","Non-Neuronal"
"598","Oligodendrocyte","(Intercept)",-0.936900207295202,0.839564009491268,-1.11593660126393,0.315188846359247,"Cain","CgG","Unfiltered","Non-Neuronal"
"599","Oligodendrocyte","factor(msex)1",0.345591254301986,0.57406363995159,0.602008610632663,0.559372478573717,"Zhou","CgG","Unfiltered","Non-Neuronal"
"600","Oligodendrocyte","scale(age_death)",0.0703705227349044,0.277796627636492,0.253316691903787,0.804695457875416,"Zhou","CgG","Unfiltered","Non-Neuronal"
"601","OPC","scale(pmi)",-0.177427940960725,0.366068318769447,-0.48468532201081,0.648386472458369,"Cain","CgG","Unfiltered","Non-Neuronal"
"602","OPC","(Intercept)",-0.429701441800349,0.653308682493408,-0.65773110524164,0.539780992867122,"Cain","CgG","Unfiltered","Non-Neuronal"
"603","OPC","scale(age_death)",0.761808664275314,0.467106182879221,1.6309111122862,0.163837746271645,"Cain","CgG","Unfiltered","Non-Neuronal"
"604","OPC","(Intercept)",-0.265900813617216,0.380195774305347,-0.699378666433212,0.498837666493717,"Zhou","M1","Unfiltered","Non-Neuronal"
"605","OPC","(Intercept)",-0.264385801101924,0.475565633705638,-0.555939669235165,0.584418634734136,"Mathys","M1","Filtered","Non-Neuronal"
"606","OPC","factor(msex)1",1.21483593269902,0.601551743564556,2.01950363488332,0.0994332237275613,"Cain","CgG","Unfiltered","Non-Neuronal"
"607","OPC","LOADAD",-0.335166194074838,1.02316198616773,-0.327578818022949,0.756501283996085,"Cain","CgG","Filtered","Non-Neuronal"
"608","OPC","scale(pmi)",-0.251129204467464,0.385484485972869,-0.651463842529681,0.543499019234118,"Cain","CgG","Filtered","Non-Neuronal"
"609","OPC","LOADAD",-0.0386807036728153,0.486764246160226,-0.0794649647708163,0.937452542176122,"Mathys","CgG","Unfiltered","Non-Neuronal"
"610","OPC","(Intercept)",-0.197801198863033,0.374827149956855,-0.527713104255658,0.608178542615757,"Zhou","M1","Filtered","Non-Neuronal"
"611","OPC","LOADAD",-0.355433049098325,0.971627138664123,-0.365812187571259,0.729472216879257,"Cain","CgG","Unfiltered","Non-Neuronal"
"612","OPC","scale(age_death)",0.0137576220908329,0.223492658931815,0.0615573780212179,0.951526336000406,"Mathys","M1","Unfiltered","Non-Neuronal"
"613","OPC","scale(pmi)",0.0798096693608599,0.233750214026054,0.341431427959951,0.736339950521154,"Mathys","M1","Filtered","Non-Neuronal"
"614","OPC","LOADAD",0.208786428706539,0.491002607087838,0.425224684538566,0.675213118970198,"Mathys","M1","Filtered","Non-Neuronal"
"615","OPC","(Intercept)",-0.104262972438881,0.474711902830319,-0.219634207225997,0.828382192711151,"Mathys","M1","Unfiltered","Non-Neuronal"
"616","OPC","LOADAD",0.254269856643392,1.0969666541144,0.23179360620462,0.825886145582073,"Cain","M1","Unfiltered","Non-Neuronal"
"617","OPC","scale(pmi)",-0.335905017646059,0.413290986674075,-0.812756698008894,0.453302718058493,"Cain","M1","Unfiltered","Non-Neuronal"
"618","OPC","scale(pmi)",0.12566626736689,0.231732469599349,0.542290286657537,0.593610165384554,"Mathys","CgG","Unfiltered","Non-Neuronal"
"619","OPC","factor(msex)1",1.15772804974096,0.633457889591675,1.82763222112086,0.127154392272569,"Cain","CgG","Filtered","Non-Neuronal"
"620","OPC","scale(age_death)",-0.243420203323733,0.248379980722551,-0.980031492939207,0.348133594064724,"Zhou","M1","Filtered","Non-Neuronal"
"621","OPC","scale(age_death)",0.0236307576668166,0.223894592361754,0.105544119746472,0.916995458466253,"Mathys","M1","Filtered","Non-Neuronal"
"622","OPC","factor(msex)1",0.272421847353623,0.457195719258592,0.595853888998334,0.557956585359056,"Mathys","M1","Filtered","Non-Neuronal"
"623","OPC","LOADAD",0.900783004770711,0.489336276396009,1.84082613168398,0.0927561678465031,"Zhou","M1","Filtered","Non-Neuronal"
"624","OPC","scale(pmi)",0.0759581819826468,0.233330587878404,0.3255388960072,0.748154464891955,"Mathys","M1","Unfiltered","Non-Neuronal"
"625","OPC","scale(age_death)",-0.228468879203105,0.251937510672926,-0.906847410664908,0.383922827329206,"Zhou","M1","Unfiltered","Non-Neuronal"
"626","OPC","factor(msex)1",0.267083143961417,0.456374965877921,0.585227420280676,0.564940078013031,"Mathys","M1","Unfiltered","Non-Neuronal"
"627","OPC","scale(pmi)",-0.0832533892628615,0.264197237035428,-0.315118319165834,0.758568998984238,"Zhou","M1","Unfiltered","Non-Neuronal"
"628","OPC","LOADAD",0.892857579524816,0.514794387636413,1.73439649104221,0.110743233998773,"Zhou","CgG","Unfiltered","Non-Neuronal"
"629","OPC","LOADAD",-0.037401463535311,0.490121163905607,-0.076310647835061,0.939930168423404,"Mathys","M1","Unfiltered","Non-Neuronal"
"630","OPC","factor(msex)1",0.269954346009757,0.453249181206035,0.595598088652791,0.558124159831658,"Mathys","CgG","Unfiltered","Non-Neuronal"
"631","OPC","scale(pmi)",-0.0648773787306602,0.274017574149092,-0.236763568658412,0.817191514943423,"Zhou","CgG","Unfiltered","Non-Neuronal"
"632","OPC","scale(pmi)",-0.108308844456853,0.260466591364408,-0.415826244316003,0.685533880696364,"Zhou","M1","Filtered","Non-Neuronal"
"633","OPC","scale(age_death)",0.698054038641889,0.49188137178118,1.41915119922945,0.215075159986945,"Cain","CgG","Filtered","Non-Neuronal"
"634","OPC","(Intercept)",-0.457811490049352,0.827963306654198,-0.552936931347078,0.604116973239034,"Cain","M1","Filtered","Non-Neuronal"
"635","OPC","factor(msex)1",-0.673574142726192,0.513274466424672,-1.31230791084958,0.216139554125171,"Zhou","M1","Filtered","Non-Neuronal"
"636","OPC","(Intercept)",-0.609380222453569,0.737585243372271,-0.826182774030914,0.446318433329084,"Cain","M1","Unfiltered","Non-Neuronal"
"637","OPC","scale(age_death)",0.516665416732046,0.527362695173027,0.979715519245305,0.372220236527964,"Cain","M1","Unfiltered","Non-Neuronal"
"638","OPC","factor(msex)1",0.964490588263745,0.679151679853197,1.42014017910141,0.214803325120932,"Cain","M1","Unfiltered","Non-Neuronal"
"639","OPC","factor(msex)1",-0.574501048817794,0.520626062482278,-1.10348115512821,0.293373490746322,"Zhou","M1","Unfiltered","Non-Neuronal"
"640","OPC","factor(msex)1",-0.563530581234079,0.539977981151472,-1.04361770461896,0.319055349384015,"Zhou","CgG","Unfiltered","Non-Neuronal"
"641","OPC","(Intercept)",-0.411280927833063,0.687960002928293,-0.59782680109665,0.576000567673407,"Cain","CgG","Filtered","Non-Neuronal"
"642","OPC","scale(age_death)",0.0172080467968459,0.221961922191634,0.0775270218735494,0.938974665635259,"Mathys","CgG","Unfiltered","Non-Neuronal"
"643","OPC","LOADAD",0.264993929094973,0.488036349876897,0.542979901316397,0.593144072013286,"Mathys","CgG","Filtered","Non-Neuronal"
"644","OPC","scale(age_death)",0.00929076157529399,0.222541994759426,0.0417483521945489,0.96711328240864,"Mathys","CgG","Filtered","Non-Neuronal"
"645","OPC","scale(pmi)",0.131471336472039,0.23233807639602,0.565862206106702,0.577781799733633,"Mathys","CgG","Filtered","Non-Neuronal"
"646","OPC","factor(msex)1",0.272223373644242,0.45443369706261,0.59903870554462,0.555872424582904,"Mathys","CgG","Filtered","Non-Neuronal"
"647","OPC","LOADAD",0.962677413847778,0.496345007349363,1.93953278383674,0.0785038829182148,"Zhou","M1","Unfiltered","Non-Neuronal"
"648","OPC","LOADAD",0.845783360559908,0.511974693437571,1.65200227941157,0.126763011309063,"Zhou","CgG","Filtered","Non-Neuronal"
"649","OPC","LOADAD",0.344748764716233,1.23138057111528,0.279969306649031,0.790714175636638,"Cain","M1","Filtered","Non-Neuronal"
"650","OPC","scale(age_death)",-0.191061057657641,0.261302147919505,-0.73118824004653,0.47995040837714,"Zhou","CgG","Unfiltered","Non-Neuronal"
"651","OPC","scale(pmi)",-0.247663024437717,0.463932508156667,-0.53383416786582,0.616326592466843,"Cain","M1","Filtered","Non-Neuronal"
"652","OPC","(Intercept)",-0.104822435734082,0.471460525563,-0.222335551017568,0.826307410639364,"Mathys","CgG","Unfiltered","Non-Neuronal"
"653","OPC","factor(msex)1",0.57087421538247,0.762369740479201,0.748815417337572,0.487677735417571,"Cain","M1","Filtered","Non-Neuronal"
"654","OPC","scale(pmi)",-0.0860092954016238,0.272516691888591,-0.315611109196884,0.758204839763787,"Zhou","CgG","Filtered","Non-Neuronal"
"655","OPC","(Intercept)",-0.300263333970019,0.472692634723777,-0.635218981453944,0.532486587492388,"Mathys","CgG","Filtered","Non-Neuronal"
"656","OPC","scale(age_death)",-0.18056676243415,0.259870912132308,-0.6948325264746,0.50157343289755,"Zhou","CgG","Filtered","Non-Neuronal"
"657","OPC","(Intercept)",-0.235104821799628,0.394327832288861,-0.596216656671104,0.563098438221354,"Zhou","CgG","Unfiltered","Non-Neuronal"
"658","OPC","(Intercept)",-0.188280737649039,0.392167972104192,-0.480102280252036,0.640559632042924,"Zhou","CgG","Filtered","Non-Neuronal"
"659","OPC","scale(age_death)",0.432418859108408,0.591981692726399,0.730459851075603,0.497883622788116,"Cain","M1","Filtered","Non-Neuronal"
"660","OPC","factor(msex)1",-0.625629180349105,0.537020348322672,-1.16500088367823,0.268661075829637,"Zhou","CgG","Filtered","Non-Neuronal"
"661","PAX6","factor(msex)1",1.04171246965166,0.604396220028313,1.72355887600167,0.145393539430943,"Cain","CgG","Unfiltered","GABAergic"
"662","PAX6","(Intercept)",-0.00148645108863592,0.43345194647282,-0.00342933305694391,0.997325196187886,"Zhou","CgG","Unfiltered","GABAergic"
"663","PAX6","LOADAD",-0.245204023438866,0.460595557184584,-0.532362980089711,0.600339699388675,"Mathys","CgG","Unfiltered","GABAergic"
"664","PAX6","LOADAD",-1.00560914823057,0.986898188114136,-1.01895936211231,0.354966285017232,"Cain","CgG","Filtered","GABAergic"
"665","PAX6","scale(pmi)",-0.158082375179805,0.367799296574775,-0.429806083513447,0.685229714246839,"Cain","CgG","Unfiltered","GABAergic"
"666","PAX6","scale(pmi)",-0.190257669671641,0.371821809152287,-0.511690452223359,0.630657571101669,"Cain","CgG","Filtered","GABAergic"
"667","PAX6","scale(age_death)",0.887594484927309,0.469314924782956,1.8912556112248,0.117171009097585,"Cain","CgG","Unfiltered","GABAergic"
"668","PAX6","LOADAD",-0.403670593781979,0.565870859429544,-0.713361692080982,0.490479944946543,"Zhou","CgG","Unfiltered","GABAergic"
"669","PAX6","factor(msex)1",1.0311106442716,0.611006323471974,1.68756133064619,0.152299550064076,"Cain","CgG","Filtered","GABAergic"
"670","PAX6","(Intercept)",0.000832252075571451,0.656397895002225,0.00126790789840761,0.999037387668869,"Cain","CgG","Unfiltered","GABAergic"
"671","PAX6","scale(pmi)",-0.0173773804419189,0.219274416300779,-0.0792494661943704,0.937621789726665,"Mathys","CgG","Unfiltered","GABAergic"
"672","PAX6","(Intercept)",-0.0127507480205141,0.663576725448853,-0.0192151827083587,0.985412653377078,"Cain","CgG","Filtered","GABAergic"
"673","PAX6","scale(age_death)",0.31888100122003,0.210029138401354,1.51827029167098,0.144596109738082,"Mathys","CgG","Unfiltered","GABAergic"
"674","PAX6","factor(msex)1",-0.322220856391811,0.42888227886058,-0.751303731289298,0.46121965868745,"Mathys","CgG","Unfiltered","GABAergic"
"675","PAX6","scale(pmi)",-0.2172886256149,0.301204838099478,-0.721398191961102,0.485715580567208,"Zhou","CgG","Unfiltered","GABAergic"
"676","PAX6","LOADAD",-0.0909205636155306,0.454456523752285,-0.200064382099374,0.843450488892365,"Mathys","CgG","Filtered","GABAergic"
"677","PAX6","factor(msex)1",0.542191327945667,0.593553099267705,0.91346726790677,0.380582916286049,"Zhou","CgG","Unfiltered","GABAergic"
"678","PAX6","scale(age_death)",0.85511641762829,0.474447683886452,1.80234079893399,0.13136113161611,"Cain","CgG","Filtered","GABAergic"
"679","PAX6","factor(msex)1",-0.427624160426234,0.423165934863388,-1.0105354074975,0.324309093569287,"Mathys","CgG","Filtered","GABAergic"
"680","PAX6","factor(msex)1",0.567004878972287,0.588530340944489,0.963425059891292,0.356036041532678,"Zhou","CgG","Filtered","GABAergic"
"681","PAX6","scale(age_death)",0.316309956536174,0.207229771620041,1.52637313675244,0.142576827850241,"Mathys","CgG","Filtered","GABAergic"
"682","PAX6","scale(pmi)",-0.016983133901623,0.216351824123063,-0.0784977615532507,0.938212184698179,"Mathys","CgG","Filtered","GABAergic"
"683","PAX6","(Intercept)",0.311596586068944,0.44611457224972,0.698467625698903,0.492927221703467,"Mathys","CgG","Unfiltered","GABAergic"
"684","PAX6","LOADAD",-1.04337697380281,0.976221540653719,-1.06879118146084,0.334024329370396,"Cain","CgG","Unfiltered","GABAergic"
"685","PAX6","(Intercept)",0.0126606712563338,0.429783994313954,0.0294582195331484,0.977026816908322,"Zhou","CgG","Filtered","GABAergic"
"686","PAX6","LOADAD",-0.450575001741884,0.561082353443185,-0.803046110747998,0.438955554180859,"Zhou","CgG","Filtered","GABAergic"
"687","PAX6","scale(pmi)",-0.245925465353109,0.298655985925302,-0.823440603713928,0.42774945802744,"Zhou","CgG","Filtered","GABAergic"
"688","PAX6","scale(age_death)",0.301917828676755,0.287227822534904,1.0511440918648,0.315736721147446,"Zhou","CgG","Unfiltered","GABAergic"
"689","PAX6","scale(age_death)",0.298849931663452,0.284797246503751,1.04934277045237,0.316528620357586,"Zhou","CgG","Filtered","GABAergic"
"690","PAX6","(Intercept)",0.263448757718532,0.440168548170771,0.598517905955249,0.556212958697779,"Mathys","CgG","Filtered","GABAergic"
"691","Pericyte","scale(age_death)",-0.791251120954868,0.566273646976725,-1.39729462103574,0.221166631761155,"Cain","CgG","Filtered","Non-Neuronal"
"692","Pericyte","LOADAD",0.189231291644454,0.563905967118407,0.335572422848152,0.743506329641987,"Zhou","CgG","Filtered","Non-Neuronal"
"693","Pericyte","factor(msex)1",-0.461539546904471,0.432771087684034,-1.06647500269575,0.298914427541756,"Mathys","CgG","Filtered","Non-Neuronal"
"694","Pericyte","LOADAD",0.22698556020997,0.46477192015202,0.488380537567171,0.630592136269697,"Mathys","CgG","Filtered","Non-Neuronal"
"695","Pericyte","scale(pmi)",-0.0321947125591047,0.447751985302372,-0.0719030034838668,0.945466653995859,"Cain","CgG","Unfiltered","Non-Neuronal"
"696","Pericyte","factor(msex)1",-0.0703041277803006,0.592123829868442,-0.118732137154353,0.907628097818234,"Zhou","CgG","Unfiltered","Non-Neuronal"
"697","Pericyte","scale(pmi)",-0.0375343259197568,0.44378526662708,-0.0845776747052253,0.935879207618944,"Cain","CgG","Filtered","Non-Neuronal"
"698","Pericyte","factor(msex)1",-0.476334903759818,0.433016213963584,-1.10003941746135,0.284379865394494,"Mathys","CgG","Unfiltered","Non-Neuronal"
"699","Pericyte","(Intercept)",0.101091631144235,0.450414606970399,0.224441280499767,0.824690997649156,"Mathys","CgG","Unfiltered","Non-Neuronal"
"700","Pericyte","scale(age_death)",-0.227678725015797,0.211933537829485,-1.07429304180719,0.295482087815735,"Mathys","CgG","Filtered","Non-Neuronal"
"701","Pericyte","scale(pmi)",-0.0729514058576535,0.221262645534996,-0.329705024005578,0.745051061302261,"Mathys","CgG","Filtered","Non-Neuronal"
"702","Pericyte","factor(msex)1",-0.127807069143199,0.591492084989326,-0.216075704792406,0.832883393357682,"Zhou","CgG","Filtered","Non-Neuronal"
"703","Pericyte","factor(msex)1",0.19336455118105,0.735780655230015,0.26280189592726,0.803188342186586,"Cain","CgG","Unfiltered","Non-Neuronal"
"704","Pericyte","scale(age_death)",-0.77402662276336,0.571335212602507,-1.35476792903691,0.233487956383248,"Cain","CgG","Unfiltered","Non-Neuronal"
"705","Pericyte","scale(pmi)",-0.252687143407691,0.300479540129444,-0.840946253108731,0.418283554801913,"Zhou","CgG","Unfiltered","Non-Neuronal"
"706","Pericyte","scale(pmi)",-0.0775018009765808,0.221387971118536,-0.350072321386805,0.729944140734615,"Mathys","CgG","Unfiltered","Non-Neuronal"
"707","Pericyte","LOADAD",0.764752498995117,1.18843384691949,0.643496060784041,0.548250161019432,"Cain","CgG","Unfiltered","Non-Neuronal"
"708","Pericyte","(Intercept)",-0.0896772794635207,0.43240819890599,-0.207390330919737,0.839494467180871,"Zhou","CgG","Unfiltered","Non-Neuronal"
"709","Pericyte","(Intercept)",-0.479058525088082,0.799086521841111,-0.599507702850903,0.574963731413859,"Cain","CgG","Unfiltered","Non-Neuronal"
"710","Pericyte","scale(pmi)",-0.268602933734656,0.300158954466142,-0.894868967718753,0.390018185309665,"Zhou","CgG","Filtered","Non-Neuronal"
"711","Pericyte","(Intercept)",-0.469514295386584,0.792007264722417,-0.592815642355427,0.579098540190394,"Cain","CgG","Filtered","Non-Neuronal"
"712","Pericyte","LOADAD",0.765204250498029,1.17790528894617,0.649631390298475,0.544589295878997,"Cain","CgG","Filtered","Non-Neuronal"
"713","Pericyte","LOADAD",0.232082654762268,0.564508248562352,0.411123584736483,0.688877672121714,"Zhou","CgG","Unfiltered","Non-Neuronal"
"714","Pericyte","scale(age_death)",-0.224427933883694,0.21205357930434,-1.05835484890163,0.30250963091301,"Mathys","CgG","Unfiltered","Non-Neuronal"
"715","Pericyte","scale(age_death)",-0.289375221532029,0.286230471760184,-1.01098677493178,0.333744414691902,"Zhou","CgG","Filtered","Non-Neuronal"
"716","Pericyte","LOADAD",0.199295504156996,0.46503517205324,0.428560066278554,0.672823678145167,"Mathys","CgG","Unfiltered","Non-Neuronal"
"717","Pericyte","factor(msex)1",0.173824340275141,0.729262236637078,0.238356425908895,0.82106519214818,"Cain","CgG","Filtered","Non-Neuronal"
"718","Pericyte","scale(age_death)",-0.304876929084544,0.286536181066141,-1.0640084890856,0.310124388857139,"Zhou","CgG","Unfiltered","Non-Neuronal"
"719","Pericyte","(Intercept)",-0.0466879948935272,0.431946856781984,-0.108087358804632,0.915872755022779,"Zhou","CgG","Filtered","Non-Neuronal"
"720","Pericyte","(Intercept)",0.0762682239797653,0.45015963162929,0.169424840925258,0.867164416484907,"Mathys","CgG","Filtered","Non-Neuronal"
"721","Pvalb","scale(pmi)",-0.359298153713067,0.294105877874856,-1.22166260772915,0.247370577464299,"Zhou","M1","Filtered","GABAergic"
"722","Pvalb","(Intercept)",0.358027103980115,0.887843897016392,0.403254564437813,0.703426709430583,"Cain","M1","Unfiltered","GABAergic"
"723","Pvalb","scale(pmi)",-0.382664518613165,0.220354457037784,-1.73658624271689,0.0978396269616547,"Mathys","M1","Filtered","GABAergic"
"724","Pvalb","factor(msex)1",0.24750294139722,0.579563915463457,0.427050295564555,0.677581571090135,"Zhou","M1","Filtered","GABAergic"
"725","Pvalb","LOADAD",0.422195606837281,0.552534105781397,0.764107776189145,0.460879564161783,"Zhou","M1","Filtered","GABAergic"
"726","Pvalb","scale(age_death)",0.00698349436253763,0.210652522731251,0.0331517243277789,0.973882221320285,"Mathys","M1","Unfiltered","GABAergic"
"727","Pvalb","scale(age_death)",0.612376278449188,0.634795441788919,0.964682853933935,0.379009425040045,"Cain","M1","Unfiltered","GABAergic"
"728","Pvalb","(Intercept)",0.526280568702132,0.885053504823113,0.594631359385798,0.577974840853181,"Cain","M1","Filtered","GABAergic"
"729","Pvalb","scale(pmi)",0.393124573375344,0.497485386953791,0.790223358685024,0.46520718929345,"Cain","M1","Unfiltered","GABAergic"
"730","Pvalb","scale(age_death)",0.577330189443601,0.632800352054057,0.912341763985433,0.40343339348949,"Cain","M1","Filtered","GABAergic"
"731","Pvalb","factor(msex)1",-0.0201849237086019,0.814937093660372,-0.0247686893450135,0.981197586607275,"Cain","M1","Filtered","GABAergic"
"732","Pvalb","factor(msex)1",0.247103473731005,0.817506423188781,0.302264871225291,0.77461978486546,"Cain","M1","Unfiltered","GABAergic"
"733","Pvalb","(Intercept)",0.0448072784660404,0.448311918933067,0.0999466589527147,0.921381752957759,"Mathys","M1","Filtered","GABAergic"
"734","Pvalb","(Intercept)",0.173674439284575,0.447438678208522,0.388152494951803,0.702003875426821,"Mathys","M1","Unfiltered","GABAergic"
"735","Pvalb","scale(age_death)",-0.0631953592610294,0.274463124572886,-0.230250819156026,0.822122824266392,"Zhou","M1","Unfiltered","GABAergic"
"736","Pvalb","scale(age_death)",-0.0510433827120084,0.280458280251169,-0.181999913378545,0.858893357382627,"Zhou","M1","Filtered","GABAergic"
"737","Pvalb","scale(pmi)",-0.358593367528306,0.287818987282149,-1.24589892735873,0.238684450078408,"Zhou","M1","Unfiltered","GABAergic"
"738","Pvalb","LOADAD",0.503493774297196,0.540722980152466,0.931149207224792,0.37176196031678,"Zhou","M1","Unfiltered","GABAergic"
"739","Pvalb","scale(pmi)",-0.38327526869997,0.219925241401094,-1.74275252016644,0.0967330805399945,"Mathys","M1","Unfiltered","GABAergic"
"740","Pvalb","factor(msex)1",0.403563481370557,0.567174992962731,0.711532571742061,0.491568316890475,"Zhou","M1","Unfiltered","GABAergic"
"741","Pvalb","LOADAD",-0.370395329272069,0.461962643937186,-0.801786322191092,0.432100414602942,"Mathys","M1","Unfiltered","GABAergic"
"742","Pvalb","(Intercept)",-0.303911406442598,0.423236114128589,-0.718065865121951,0.487687645291339,"Zhou","M1","Filtered","GABAergic"
"743","Pvalb","scale(age_death)",0.0301745260885595,0.211063641328136,0.142964112144961,0.887749059938465,"Mathys","M1","Filtered","GABAergic"
"744","Pvalb","factor(msex)1",0.0631155868684057,0.430994747521374,0.146441661369146,0.885038774549934,"Mathys","M1","Filtered","GABAergic"
"745","Pvalb","(Intercept)",-0.403083192662557,0.414188899011247,-0.97318685658838,0.351375208808778,"Zhou","M1","Unfiltered","GABAergic"
"746","Pvalb","LOADAD",-0.117348062754492,0.462864230262982,-0.253525883146813,0.802449793839522,"Mathys","M1","Filtered","GABAergic"
"747","Pvalb","LOADAD",-1.03237621369566,1.31628742660191,-0.784309105163159,0.468369568152576,"Cain","M1","Filtered","GABAergic"
"748","Pvalb","factor(msex)1",0.132038690519896,0.430155237908297,0.306955905412093,0.762050055019973,"Mathys","M1","Unfiltered","GABAergic"
"749","Pvalb","LOADAD",-0.963157681691237,1.32043741091279,-0.729423200017808,0.498464478275264,"Cain","M1","Unfiltered","GABAergic"
