"","subclass","term","estimate","std.error","statistic","p.value","dataset","mapping","filtering","class"
"154","L6 CT","factor(msex)1",-0.522465281408446,0.573211275931008,-0.911470697361736,0.381588094213358,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"155","L6 CT","scale(age_death)",-0.194040324172697,0.218496177873455,-0.888071938196913,0.385058193807097,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"156","L6 CT","LOADAD",1.80943106735454,1.07457608682743,1.68385569857291,0.153028873678729,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"157","L6 CT","(Intercept)",-0.000526021796763448,0.418596994268921,-0.00125663061122105,0.999019854147852,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"158","L6 CT","LOADAD",0.371684287133583,0.479163841533318,0.775693520496451,0.447005956703147,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"159","L6 CT","LOADAD",0.392901004649862,0.546477741832984,0.71896982177536,0.487152198458775,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"160","L6 CT","(Intercept)",-0.277277364972338,0.464099075357568,-0.597452957127113,0.556909635368922,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"161","L6 CT","scale(pmi)",-0.642464973374321,0.404855160834231,-1.58690078706291,0.173396363769916,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"162","L6 CT","scale(pmi)",-0.230910388140461,0.290882163325582,-0.793827938779474,0.444083284810937,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"163","L6 CT","scale(age_death)",-0.672009813027835,0.51659851208084,-1.30083575022507,0.250035869265946,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"164","L6 CT","factor(msex)1",-0.477103969174256,0.665289279087614,-0.717137618433537,0.505384572336121,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"165","L6 CT","scale(pmi)",-0.0189868577814933,0.229390986664252,-0.0827707228500802,0.934856663145042,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"166","L6 CT","(Intercept)",-0.666163549090139,0.722530134851275,-0.92198721819023,0.398840433561078,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"167","L6 CT","scale(age_death)",-0.171224085673831,0.219719163315626,-0.779286080877103,0.444935181890335,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"168","L6 CT","factor(msex)1",0.00684467675286867,0.448669437914231,0.0152555003182034,0.987979503579289,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"169","L6 CT","factor(msex)1",-0.57389659305679,0.508035990640829,-1.12963767061638,0.28266054688426,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"170","L6 CT","LOADAD",0.387310490403151,0.48184585825468,0.803805789274705,0.430959840362875,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"171","L6 CT","LOADAD",1.58028274071807,0.993025345751623,1.59138208050666,0.172398447557765,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"172","L6 CT","scale(age_death)",0.179342668915357,0.245845016294514,0.729494832225968,0.480944570019853,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"173","L6 CT","(Intercept)",-0.162679598172838,0.371001666562263,-0.438487513223979,0.669520205390764,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"174","L6 CT","scale(pmi)",-0.132229568099452,0.257808271068705,-0.512898859106865,0.618164885038305,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"175","L6 CT","(Intercept)",-0.251164158699393,0.466696770284827,-0.538174195090544,0.596395875712627,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"176","L6 CT","scale(pmi)",-0.766606077992238,0.374130264943543,-2.04903518860716,0.0957604181205943,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"177","L6 CT","(Intercept)",-0.526189448751151,0.667696541707876,-0.788066757699884,0.466358512743089,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"178","L6 CT","LOADAD",0.755781641138268,0.484342113620073,1.56042933266612,0.146948714519555,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"179","L6 CT","factor(msex)1",-0.527903843215764,0.614799756377721,-0.858659811978569,0.429760111838326,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"180","L6 CT","scale(age_death)",-0.694228203219706,0.477393292445596,-1.45420602720098,0.205637017840106,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"181","L6b","scale(age_death)",0.0108499985815529,0.195088785639508,0.0556156959303745,0.956199810173913,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"182","L6b","factor(msex)1",0.633098745567673,0.397919753435471,1.5910211546468,0.127287930347148,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"183","L6b","(Intercept)",-0.26113343191688,0.797439862540712,-0.327464733309025,0.756582554834329,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"184","L6b","scale(age_death)",0.0521609260281861,0.194866393614971,0.267675329032101,0.791690310936621,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"185","L6b","factor(msex)1",-0.711455920331858,0.734264448879547,-0.968936901980622,0.377078011163553,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"186","L6b","(Intercept)",-0.401764191082019,0.414380360833424,-0.969554132039388,0.343848786917138,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"187","L6b","LOADAD",0.0860569296277803,0.42734353826716,0.201376461609162,0.842438217434667,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"188","L6b","scale(age_death)",-0.372125332101642,0.570157875210669,-0.652670686981469,0.542781753831369,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"189","L6b","(Intercept)",-0.234214137651374,0.804506038961548,-0.291127880101057,0.782643782501307,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"190","L6b","scale(age_death)",-0.343679997226472,0.575210088328197,-0.597486038927708,0.576210903529276,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"191","L6b","scale(pmi)",0.372916762253345,0.203444222272184,1.83301721763534,0.0817295407329491,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"192","L6b","scale(pmi)",0.00636098666182467,0.450788702208152,0.014110794327067,0.989287322755984,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"193","L6b","LOADAD",1.16907096708452,1.19649397233,0.977080532054768,0.37340303881581,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"194","L6b","factor(msex)1",0.655447539825387,0.398373880891357,1.64530751453592,0.115532443509521,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"195","L6b","scale(pmi)",0.366928801740225,0.203676403776815,1.8015282818048,0.0867160950024236,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"196","L6b","scale(pmi)",-0.0238130383628448,0.446829313037582,-0.0532933665451845,0.959561930765882,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"197","L6b","(Intercept)",-0.358963832834262,0.413907986744508,-0.86725514928476,0.396088652078631,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"198","L6b","factor(msex)1",-0.700642691781772,0.740770823064054,-0.94582922270575,0.387666154356476,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Glutamatergic"
"199","L6b","LOADAD",1.23372278416562,1.18598486850045,1.0402517071955,0.345886743694602,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"200","L6b","LOADAD",0.136170893696614,0.427831245731157,0.318281787633113,0.753570857045139,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Glutamatergic"
"201","LAMP5","factor(msex)1",0.693656560475026,0.554759041670053,1.25037450203035,0.237107573849666,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"202","LAMP5","scale(pmi)",-0.470258528945645,0.281518380641267,-1.6704363241734,0.123009606558567,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"203","LAMP5","factor(msex)1",0.154923584466109,0.321730394742261,0.481532323329968,0.635365015111441,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"204","LAMP5","scale(pmi)",-0.341776249431109,0.164490929074413,-2.07778174367594,0.0508220486454999,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"205","LAMP5","(Intercept)",0.00115270285816934,0.405121945672509,0.00284532316869636,0.997780709484125,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"206","LAMP5","scale(age_death)",-0.0529716626457013,0.268454889321659,-0.197320535973667,0.847175505334479,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"207","LAMP5","scale(age_death)",0.238089273628025,0.158655615807725,1.50066716778916,0.149064220115674,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"208","LAMP5","factor(msex)1",0.221300701810777,0.323976866160429,0.683075629545695,0.502395874361888,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"209","LAMP5","scale(pmi)",-0.337925900046842,0.16563948133044,-2.04012894348963,0.0547641956294334,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"210","LAMP5","scale(age_death)",0.172616051864863,0.157555490016436,1.09558893724907,0.286276971077088,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"211","LAMP5","scale(age_death)",0.558967288307498,0.620320116522582,0.90109489184549,0.408841664126662,"Cain","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"212","LAMP5","factor(msex)1",0.554873221304203,0.798864715003813,0.694577205480349,0.518265535147873,"Cain","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"213","LAMP5","scale(pmi)",0.062671043961846,0.48614116121217,0.128915321232168,0.902449788353834,"Cain","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"214","LAMP5","LOADAD",-1.18395469702495,1.29032730022432,-0.917561534053507,0.40094266859763,"Cain","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"215","LAMP5","(Intercept)",0.797018801101796,0.336994108150009,2.36508230211257,0.0282456131020394,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"216","LAMP5","(Intercept)",0.44061217813626,0.801057605556191,0.550038068523591,0.60596053155431,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"217","LAMP5","scale(age_death)",0.724084753361332,0.572744508720802,1.26423691949232,0.261874385917954,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"218","LAMP5","factor(msex)1",0.661648177887663,0.73759558418671,0.897033811037808,0.410808484350785,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"219","LAMP5","scale(pmi)",0.271866672311413,0.448856442232256,0.605687357319333,0.571161975398007,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"220","LAMP5","LOADAD",-1.54287253416018,1.19136532247074,-1.29504569678128,0.251875458879481,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"221","LAMP5","LOADAD",-0.522547826072609,0.52888608630541,-0.988015831013672,0.344379691303916,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"222","LAMP5","(Intercept)",0.869992072044561,0.334657374539914,2.59965008462946,0.0171399154545234,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"223","LAMP5","(Intercept)",0.31454073786037,0.867598274018806,0.3625419128641,0.731767516243825,"Cain","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"224","LAMP5","(Intercept)",-0.0706869672123044,0.405375404914791,-0.174374089684012,0.864739351276067,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"225","LAMP5","scale(age_death)",-0.109911392267416,0.2686228446091,-0.409166213794509,0.690271499187838,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"226","LAMP5","factor(msex)1",0.751723411083739,0.555106119402702,1.35419766565103,0.202838465256254,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"227","LAMP5","scale(pmi)",-0.443645978355666,0.281694508931052,-1.57491880136099,0.14357824065333,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"228","LAMP5","LOADAD",-0.422418623888195,0.529216976962211,-0.798195527121871,0.441648904709948,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"229","LAMP5","LOADAD",-1.47555530091921,0.345520432374171,-4.27052979408551,0.000373733490788323,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","GABAergic"
"230","LAMP5","LOADAD",-1.41131740307964,0.347933016912054,-4.05629053432539,0.000616754245976698,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","GABAergic"
"231","Microglia","scale(age_death)",-0.0702041473852716,0.292802750677419,-0.239766010472407,0.81492089701293,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"232","Microglia","scale(pmi)",-0.192533448449156,0.307051052138782,-0.627040510390872,0.54342788374412,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"233","Microglia","LOADAD",0.353988612424741,0.576854089923795,0.613653640683218,0.551922761424186,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"234","Microglia","LOADAD",0.285140577184634,0.483083887188027,0.590250647448424,0.561633282444662,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"235","Microglia","factor(msex)1",-0.307379398546941,0.605073626241662,-0.508003299459916,0.621482922894652,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"236","Microglia","(Intercept)",0.0465367173543846,0.435564423855293,0.106842328724821,0.916837758103399,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"237","Microglia","scale(age_death)",-0.0376509189846182,0.288627660010914,-0.130448062334686,0.898566963102617,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"238","Microglia","factor(msex)1",-0.436077785913289,0.596445847835806,-0.73112720542123,0.479986218206605,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"239","Microglia","scale(pmi)",-0.217992435547608,0.302672794151248,-0.72022474355153,0.486409462974886,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"240","Microglia","LOADAD",0.233984904726198,0.568628695451905,0.411489793951118,0.688617031308927,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"241","Microglia","LOADAD",0.132711113860669,0.492013085413327,0.269730862440746,0.790130738666349,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"242","Microglia","(Intercept)",-0.0617270317572677,0.441865001425132,-0.139696585061459,0.891424704202693,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"243","Microglia","scale(age_death)",-0.105388275939803,0.701003269056566,-0.150339207521297,0.886373631948508,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"244","Microglia","factor(msex)1",-0.121236781050979,0.902770620902842,-0.134294114411624,0.898408286783724,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"245","Microglia","scale(pmi)",-0.0328043203418548,0.549372064770497,-0.0597123924667684,0.954697853694649,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"246","Microglia","LOADAD",0.408166392779714,1.45815625113175,0.279919516487287,0.790750253821002,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"247","Microglia","scale(pmi)",-0.0923985698064824,0.229980371575784,-0.401767199406559,0.692116300575847,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"248","Microglia","factor(msex)1",0.0498111593177654,0.45813662335594,0.108725556478958,0.914503616591597,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"249","Microglia","(Intercept)",-0.0794289609594458,0.984429956524529,-0.0806852335537055,0.938822325048632,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"250","Microglia","(Intercept)",-0.108844469343356,0.47654434289836,-0.22840365427771,0.821651550401308,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"251","Microglia","scale(age_death)",-0.107122893862109,0.224355365134668,-0.477469722187427,0.638204199079095,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"252","Microglia","(Intercept)",-0.143464805864368,0.980444145072115,-0.146326342592229,0.889380381599156,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"253","Microglia","scale(pmi)",-0.0713644132393002,0.23423126956719,-0.304675005054477,0.763761432713785,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"254","Microglia","scale(pmi)",-0.0120740134506367,0.551605433676217,-0.0218888587992481,0.983383277791835,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"255","Microglia","LOADAD",0.291475305681277,1.46408411139221,0.199083716169907,0.850039810817156,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"256","Microglia","(Intercept)",-0.145205596423849,0.467895875963156,-0.310337414547511,0.759515187743557,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"257","Microglia","scale(age_death)",-0.145747731941267,0.220283697962413,-0.66163648644638,0.515755432957113,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"258","Microglia","factor(msex)1",-0.0776757770298273,0.449822225130579,-0.172681056404625,0.864637678316158,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"259","Microglia","scale(age_death)",-0.067915200024413,0.703853066132747,-0.0964905934097389,0.926879157144889,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"260","Microglia","factor(msex)1",-0.132617383762385,0.90644066523712,-0.146305642330922,0.889395897359664,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"261","Oligodendrocyte","scale(age_death)",-0.735207047817385,0.614768276615263,-1.1959092161769,0.285347909529823,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"262","Oligodendrocyte","(Intercept)",-0.0341080000780618,0.423231914223992,-0.0805893859412748,0.937216063639116,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"263","Oligodendrocyte","scale(pmi)",-0.344684042607707,0.481790217517907,-0.715423497769328,0.506355389834523,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"264","Oligodendrocyte","LOADAD",1.30039176701984,1.27877892317176,1.01690115739042,0.355854412857111,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"265","Oligodendrocyte","(Intercept)",-0.754127601589625,0.859833304621681,-0.877062562634084,0.420588781517047,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"266","Oligodendrocyte","factor(msex)1",0.207863436159409,0.791714908174767,0.262548341597635,0.803373089648219,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"267","Oligodendrocyte","(Intercept)",0.00617104432079097,0.421529118544457,0.0146396631912396,0.988581807551723,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"268","Oligodendrocyte","(Intercept)",0.101313410238628,0.454118036265239,0.223099287295106,0.825721054706628,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"269","Oligodendrocyte","(Intercept)",-0.649332093050909,0.897091565946752,-0.723819192710426,0.501612758706748,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"270","Oligodendrocyte","scale(age_death)",-0.619705265264161,0.641407390245053,-0.966164834844512,0.378335667604983,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"271","Oligodendrocyte","scale(age_death)",0.117042657417146,0.279327136121591,0.419016422973663,0.683269517665961,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"272","Oligodendrocyte","factor(msex)1",0.106555037360217,0.57722641870599,0.184598337683658,0.856903389006169,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"273","Oligodendrocyte","scale(pmi)",0.414829055141052,0.292919690264582,1.41618699229934,0.184409481604692,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"274","Oligodendrocyte","LOADAD",-0.0922583666617451,0.550305625632453,-0.167649324965041,0.869901622737789,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"275","Oligodendrocyte","(Intercept)",0.000496765490301081,0.453497605631968,0.00109540929021845,0.999136842667194,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"276","Oligodendrocyte","scale(age_death)",-0.2159263226092,0.213505044001662,-1.01134061548222,0.323933117440605,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"277","Oligodendrocyte","factor(msex)1",-0.199815452470912,0.435980124075351,-0.458313215297809,0.651668402598519,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"278","Oligodendrocyte","LOADAD",0.149085393274588,0.46821824558335,0.318410046342478,0.75347501591613,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"279","Oligodendrocyte","factor(msex)1",0.343858388515948,0.579558164269097,0.593311266608764,0.564972608462692,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"280","Oligodendrocyte","scale(pmi)",0.328840375874019,0.294102959370061,1.11811311446292,0.287342896179079,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"281","Oligodendrocyte","LOADAD",-0.189677791230838,0.552528622812308,-0.343290434919732,0.737851274212309,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"282","Oligodendrocyte","scale(pmi)",-0.257555181789423,0.502667131370462,-0.512377208923983,0.630210290562636,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"283","Oligodendrocyte","LOADAD",1.06880631625395,1.33419091877652,0.801089485179577,0.459438021809576,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"284","Oligodendrocyte","LOADAD",-0.0162949925743149,0.468858815542284,-0.0347545829024629,0.97261996965636,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"285","Oligodendrocyte","factor(msex)1",0.229857869847868,0.826021465951927,0.278271061131534,0.791945067170466,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"286","Oligodendrocyte","scale(age_death)",0.125073848398165,0.280455497175762,0.44596682774159,0.664271838106906,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"287","Oligodendrocyte","scale(pmi)",0.276775504773551,0.222903327876694,1.2416840403866,0.228718392634111,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"288","Oligodendrocyte","factor(msex)1",-0.189342947898055,0.436576589020511,-0.433699269864329,0.669148952383124,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"289","Oligodendrocyte","scale(pmi)",0.2815567271781,0.223208282194325,1.26140806429833,0.22167681152112,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"290","Oligodendrocyte","scale(age_death)",-0.184015211171189,0.213797140515539,-0.860700057668985,0.39960422233923,"Mathys","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"291","OPC","LOADAD",-0.184085158303404,1.09069723445914,-0.168777505330971,0.872586927180763,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"292","OPC","factor(msex)1",-0.515815791671909,0.525088466891663,-0.982340737219682,0.347044843932342,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"293","OPC","scale(age_death)",-0.165587627964105,0.256083688436092,-0.646615288054276,0.531141187066808,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"294","OPC","scale(pmi)",0.154683738574673,0.410928932526416,0.376424550161674,0.72204595025158,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"295","OPC","LOADAD",0.110144712274804,0.493568783631055,0.223159802499054,0.825674598833778,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"296","OPC","scale(age_death)",0.683174393254686,0.524348694670673,1.30290091345372,0.249382733303604,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"297","OPC","factor(msex)1",0.883910039422482,0.675270169987239,1.30897243608315,0.247471629336879,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"298","OPC","scale(age_death)",0.69055109472357,0.524213466960212,1.31730895569683,0.244869606389926,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"299","OPC","factor(msex)1",0.144303395195377,0.459585207447625,0.313986161558132,0.756783109013604,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"300","OPC","scale(pmi)",0.06689762484122,0.23497188639102,0.284704803918093,0.778797412608225,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"301","OPC","(Intercept)",-0.34991244055954,0.73336977209529,-0.477129619836682,0.653395184070783,"Cain","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"302","OPC","(Intercept)",-0.139758245549656,0.478051130434899,-0.292349994910614,0.773030286772686,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"303","OPC","factor(msex)1",-0.67054603564431,0.529194092695101,-1.26710793809002,0.231286180622058,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"304","OPC","scale(pmi)",-0.0946589222009146,0.268545175166437,-0.352487890137097,0.731133332231577,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"305","OPC","scale(age_death)",-0.229808823149927,0.254096924385632,-0.904414029038607,0.385155670556251,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"306","OPC","(Intercept)",-0.172739037716548,0.386452719771166,-0.446986213006429,0.663557962129623,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"307","OPC","scale(age_death)",-0.0698501799135951,0.225064755295266,-0.310355923218443,0.759501320782293,"Mathys","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"308","OPC","(Intercept)",-0.278366353730943,0.383454518770809,-0.725943599838818,0.483033570138053,"Zhou","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"309","OPC","scale(pmi)",0.180559980660605,0.41082295537939,0.43950801262763,0.678639524067369,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
"310","OPC","LOADAD",0.848387602166329,0.504513440175558,1.68159564167629,0.12078577647247,"Zhou","MTGnCgG_Top20PctMostVar","Filtered","Non-neuronal"
"311","OPC","(Intercept)",-0.32707667324077,0.733180638573629,-0.446106533687365,0.674175846846313,"Cain","MTGnCgG_Top20PctMostVar","Unfiltered","Non-neuronal"
