"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"210","CNP",1267,"ENSG00000173786","Oligodendrocyte",0.646,0.128,3.48017101246544,0.787,0.574,0,0
"211","CNTN2",6900,"ENSG00000184144","Oligodendrocyte",0.956,0.254,3.9114420051505,0.958,0.916,0,0
"212","COL12A1",1303,"ENSG00000111799","L5/6 NP",0.994,0.264,2.88913528284285,0.973,0.946,2.0558916641152e-152,1.03372288763376e-147
"213","COL13A1",1305,"ENSG00000197467","VLMC",0.727,0.105,4.75674292404642,0.849,0.698,6.41254971342439e-21,3.22429412140692e-16
"214","COL14A1",7373,"ENSG00000187955","Pericyte",0.5,0.322,3.14748175857982,0.627,0.254,3.35605573396266e-09,0.000168745838359377
"215","COL15A1",1306,"ENSG00000204291","VLMC",1,0.093,5.56094374075956,0.998,0.996,6.7402577892466e-35,3.38906901901108e-30
"216","COL18A1",80781,"ENSG00000182871","VLMC",1,0.269,3.00177212445545,0.94,0.88,9.75176200287878e-10,4.90328345266748e-05
"217","COL1A1",1277,"ENSG00000108821","VLMC",0.545,0.022,4.41772627608945,0.768,0.536,3.47488695303363e-19,1.74720790885484e-14
"218","COL20A1",57642,"ENSG00000101203","OPC",0.761,0.05,4.3133021021844,0.869,0.738,0,0
"219","COL24A1",255631,"ENSG00000171502","L5 ET",1,0.659,2.80593355019931,0.99,0.98,8.07194676755985e-74,4.05865555419677e-69
"220","COL25A1",84570,"ENSG00000188517","SST",0.86,0.567,2.73729980161318,0.826,0.652,5.26577575410702e-215,2.64768470692255e-210
"221","COL27A1",85301,"ENSG00000196739","VLMC",0.909,0.252,2.61184209347737,0.881,0.762,6.26069723797351e-07,0.0314794117822546
"222","COL3A1",1281,"ENSG00000168542","VLMC",0.818,0.019,4.51056405571338,0.902,0.804,1.92196252017451e-14,9.66381974768946e-10
"223","COL4A3",1285,"ENSG00000169031","Pericyte",0.594,0.166,3.51816958979015,0.751,0.502,1.54525874832111e-19,7.76971551243337e-15
"224","COL4A4",1286,"ENSG00000081052","Pericyte",0.719,0.305,3.43480419871112,0.777,0.554,9.31295936630664e-23,4.68264909897264e-18
"225","COL4A5",1287,"ENSG00000188153","Oligodendrocyte",0.93,0.335,3.56000934085034,0.931,0.862,0,0
"226","COL4A6",1288,"ENSG00000197565","VLMC",0.455,0.212,3.86537203145728,0.648,0.296,1.73347241092976e-11,8.71607262939592e-07
"227","COL5A1",1289,"ENSG00000130635","VLMC",0.727,0.144,3.65268854109692,0.833,0.666,1.29658952706058e-11,6.51938180101331e-07
"228","COL5A2",1290,"ENSG00000204262","L5 ET",1,0.279,2.96980119198964,0.99,0.98,1.05302694602517e-65,5.29472478730915e-61
"229","COL5A3",50509,"ENSG00000080573","Astrocyte",0.952,0.355,4.02845718326172,0.954,0.908,0,0
"230","COL6A3",1293,"ENSG00000163359","VLMC",0.727,0.059,5.15504852557109,0.854,0.708,3.23231349291839e-21,1.62523954737429e-16
"231","COL7A1",1294,"ENSG00000114270","VLMC",0.455,0.15,2.90836027014366,0.682,0.364,5.68600923750005e-05,1
"232","COL8A1",1295,"ENSG00000144810","VLMC",0.455,0.199,3.00281153000074,0.646,0.292,0.0184594013961072,1
"233","COL9A1",1297,"ENSG00000112280","OPC",0.873,0.197,3.76817700953229,0.911,0.822,0,0
"234","CORT",1325,"ENSG00000241563","SST",0.644,0.088,2.78867913304118,0.792,0.584,2.8104993021533e-164,1.4131471541157e-159
"235","COTL1",23406,"ENSG00000103187","Microglia",0.463,0.226,2.52398280342508,0.645,0.29,7.84229375236689e-110,3.9431837216276e-105
"236","COX7A1",1346,"ENSG00000161281","Pericyte",0.406,0.147,2.73887139729005,0.657,0.314,1.8215990328079e-12,9.15918209686143e-08
"237","CPED1",79974,"ENSG00000106034","Microglia",0.78,0.241,3.86172522325083,0.844,0.688,0,0
"238","CPLX3",594855,"ENSG00000213578","LAMP5",0.52,0.036,3.02166822584201,0.745,0.49,1.23167739144406e-187,6.19299709191986e-183
"239","CPS1",1373,"ENSG00000021826","VLMC",0.545,0.238,3.24990518714043,0.699,0.398,3.62915625695735e-05,1
"240","CPVL",54504,"ENSG00000106066","Microglia",0.376,0.271,2.53416724075694,0.577,0.154,4.44725220152269e-70,2.23612287944763e-65
"241","CRABP1",1381,"ENSG00000166426","LAMP5",0.362,0.028,2.9102384734385,0.67,0.34,5.92275982884297e-131,2.97802286954053e-126
"242","CREB5",9586,"ENSG00000146592","Oligodendrocyte",0.973,0.659,2.66047051301276,0.926,0.852,0,0
"243","CRIP1",1396,"ENSG00000213145","Pericyte",0.469,0.009,4.55041540809417,0.732,0.464,6.78933617501578e-35,3.41374612215968e-30
"244","CRISPLD2",83716,"ENSG00000103196","OPC",0.464,0.261,2.99972377117506,0.633,0.266,1.05145328584687e-180,5.28681226656664e-176
"245","CRYAB",1410,"ENSG00000109846","Oligodendrocyte",0.837,0.283,3.01186736008463,0.872,0.744,0,0
"246","CRYM",1428,"ENSG00000103316","L5/6 NP",0.988,0.298,2.89122483743212,0.971,0.942,1.7024930230371e-149,8.56030516913285e-145
"247","CSF1R",1436,"ENSG00000182578","Microglia",0.963,0.256,5.57483308111287,0.972,0.944,0,0
"248","CSF2RA",1438,"ENSG00000198223","Microglia",0.521,0.005,4.40993826477776,0.759,0.518,0,0
"249","CSF3R",1441,"ENSG00000119535","Microglia",0.755,0.055,5.74893514437952,0.869,0.738,0,0
"250","CSPG4",1464,"ENSG00000173546","OPC",0.554,0.097,3.91314994735947,0.75,0.5,0,0
"251","CTGF",1490,"ENSG00000118523","L6b",0.972,0.106,3.14086828303223,0.966,0.932,0,0
"252","CTNNA3",29119,"ENSG00000183230","Oligodendrocyte",1,0.939,3.76984388702661,0.994,0.988,0,0
"253","CTSC",1075,"ENSG00000109861","Microglia",0.392,0.108,3.27407085661579,0.656,0.312,3.29082897729805e-149,1.65466171807523e-144
"254","CTSK",1513,"ENSG00000143387","VLMC",0.364,0.117,2.93379068970323,0.641,0.282,0.000285180393863223,1
"255","CTSS",1520,"ENSG00000163131","Microglia",0.457,0.242,3.57113378983686,0.642,0.284,4.17991152229777e-192,2.10170131252654e-187
"256","CX3CR1",1524,"ENSG00000168329","Microglia",0.929,0.035,6.48764869290162,0.963,0.926,0,0
"257","CXCL12",6387,"ENSG00000107562","VLMC",0.727,0.05,3.13964246450486,0.85,0.7,6.87661680539688e-10,3.45763169592161e-05
"258","CXorf36",79742,"ENSG00000147113","Endothelial",0.629,0.149,3.78662214463035,0.777,0.554,2.17992547631596e-60,1.09608832874643e-55
"259","CXorf58",254158,"ENSG00000165182","Pericyte",0.375,0.215,3.51603270649238,0.581,0.162,0.0129727754967878,1
"260","CYBA",1535,"ENSG00000051523","Microglia",0.613,0.025,4.61313066010429,0.8,0.6,0,0
"261","CYBB",1536,"ENSG00000165168","Microglia",0.581,0.038,5.31645579109325,0.78,0.56,0,0
"262","CYFIP1",23191,"ENSG00000273749, ENSG00000280618, ENSG00000288461","Microglia",0.997,0.947,3.37760494696095,0.926,0.852,0,0
"263","CYP1B1",1545,"ENSG00000138061","VLMC",0.727,0.011,6.16521343693011,0.861,0.722,5.35641487893363e-19,2.69325896527662e-14
"264","CYP1B1.AS1",NA,NA,"VLMC",0.545,0.142,3.20075899011906,0.731,0.462,7.43162363290638e-07,0.0373669467886166
"265","CYTH4",27128,"ENSG00000100055","Microglia",0.403,0.056,4.56408317982114,0.683,0.366,2.73092727341236e-298,1.37313754234447e-293
"266","CYTL1",54360,"ENSG00000170891","VLMC",0.636,0.013,4.55953418382439,0.812,0.624,5.28245726544462e-11,2.65607233763821e-06
"267","CYYR1",116159,"ENSG00000166265","Endothelial",0.4,0.03,3.98455237746008,0.689,0.378,8.97059102704152e-34,4.51050287430675e-29
"268","DAB2",1601,"ENSG00000153071","VLMC",0.636,0.252,2.85130812043116,0.763,0.526,1.59902421256036e-06,0.0804005364317475
"269","DACH1",1602,"ENSG00000276644","Endothelial",0.843,0.538,2.90899866283637,0.816,0.632,2.41289656043698e-33,1.21322851955332e-28
"270","DACT1",51339,"ENSG00000165617","VLMC",0.364,0.037,3.73321589630597,0.67,0.34,4.68865965003579e-06,0.23575049586345
"271","DBNDD2",55861,"ENSG00000244274","Oligodendrocyte",0.611,0.129,3.99990802101359,0.777,0.554,0,0
"272","DCSTAMP",81501,"ENSG00000164935","L5/6 IT Car3",0.446,0.021,3.25277838336188,0.714,0.428,5.5690331850688e-32,2.80016557578444e-27
"273","DDR2",4921,"ENSG00000162733","PAX6",0.818,0.237,2.62443901605951,0.865,0.73,2.00444209706375e-47,1.00785353082462e-42
"274","DENND2C",163259,"ENSG00000175984","Endothelial",0.471,0.276,2.54784281629762,0.634,0.268,6.78190677719649e-16,3.41001054664217e-11
"275","DHRS3",9249,"ENSG00000162496","Microglia",0.373,0.17,2.51410144459014,0.618,0.236,5.02923887650606e-90,2.52875159949601e-85
"276","DHRS9",10170,"ENSG00000073737","Microglia",0.381,0.04,5.38296420167494,0.677,0.354,9.83447651693508e-299,4.94487313748013e-294
"277","DIO2",1734,"ENSG00000211448","Astrocyte",0.436,0.028,3.55258742048218,0.707,0.414,0,0
"278","DLC1",10395,"ENSG00000164741, ENSG00000285265","Pericyte",1,0.83,2.83556072722578,0.979,0.958,3.68290758468502e-22,1.85180276265548e-17
"279","DLEU7",220107,"ENSG00000186047","Microglia",0.892,0.393,3.744638863171,0.896,0.792,0,0
"280","DLL4",54567,"ENSG00000128917","Endothelial",0.357,0.048,4.82365652567294,0.661,0.322,7.37452466318785e-46,3.70798474589748e-41
"281","DLX1",1745,"ENSG00000144355","VIP",0.659,0.079,2.52982518806152,0.798,0.596,4.2167075150055e-277,2.12020270561992e-272
"282","DLX6.AS1",NA,NA,"VIP",0.966,0.144,2.68051589113715,0.946,0.892,0,0
"283","DNM1P46",196968,NA,"VLMC",0.364,0.059,2.9490194576731,0.655,0.31,0.00247395527461266,1
"284","DOCK2",1794,"ENSG00000134516","Microglia",0.808,0.383,4.69298339958944,0.846,0.692,0,0
"285","DOCK5",80005,"ENSG00000147459","Oligodendrocyte",0.971,0.488,3.24806200022201,0.951,0.902,0,0
"286","DOCK8",81704,"ENSG00000107099","Microglia",0.977,0.314,6.04600653211714,0.982,0.964,0,0
"287","DPYS",1807,"ENSG00000147647","Microglia",0.359,0.252,2.86685954365859,0.571,0.142,3.0990958817223e-59,1.55825640028879e-54
"288","DUSP1",1843,"ENSG00000120129","Endothelial",0.629,0.107,4.65416551129239,0.79,0.58,2.49056248785987e-57,1.25227972452082e-52
"289","EDIL3",10085,"ENSG00000164176","Oligodendrocyte",0.997,0.735,2.5092634364801,0.966,0.932,0,0
"290","EDN3",1908,"ENSG00000124205","VLMC",0.727,0.029,4.33521234119483,0.858,0.716,3.93912252429806e-15,1.98063019644231e-10
"291","EDNRA",1909,"ENSG00000151617","Pericyte",0.5,0.172,3.87932356829731,0.694,0.388,7.21776701647099e-16,3.62916543355178e-11
"292","EDNRB",1910,"ENSG00000136160","Astrocyte",0.573,0.131,2.89806362892417,0.747,0.494,0,0
"293","EEF1DP3",196549,NA,"Pericyte",0.656,0.347,2.63249078014906,0.684,0.368,2.50818992265534e-05,1
"294","EFEMP1",2202,"ENSG00000115380","Astrocyte",0.643,0.075,3.50780141981914,0.798,0.596,0,0
"295","EGFEM1P",93556,NA,"L6 CT",1,0.571,2.51131953935783,0.98,0.96,7.26824453302773e-215,3.65454603365167e-210
"296","EGFL7",51162,"ENSG00000172889","Endothelial",0.743,0.153,3.52344493832525,0.831,0.662,1.59997789450204e-49,8.04484885134571e-45
"297","EHD2",30846,"ENSG00000024422","Pericyte",0.562,0.223,3.8996462910458,0.725,0.45,6.66045499694261e-35,3.34894337701271e-30
"298","ELOVL1",64834,"ENSG00000066322","Oligodendrocyte",0.49,0.134,2.70425763167353,0.693,0.386,2.75935794337026e-297,1.387432767506e-292
"299","ELOVL7",79993,"ENSG00000164181","Endothelial",0.886,0.334,3.77097144150206,0.905,0.81,7.16290372689505e-71,3.6015796229201e-66
"300","EMP1",2012,"ENSG00000134531","VLMC",0.364,0.027,3.17093328259008,0.67,0.34,0.000420772340880306,1
"301","EMX2",2018,"ENSG00000170370","Astrocyte",0.732,0.013,3.89171652680754,0.863,0.726,0,0
"302","EMX2OS",196047,NA,"Astrocyte",0.712,0.056,4.3734335121745,0.845,0.69,0,0
"303","ENPP2",5168,"ENSG00000136960","Oligodendrocyte",0.987,0.288,4.59678188699082,0.986,0.972,0,0
"304","ENPP6",133121,"ENSG00000164303","Oligodendrocyte",0.387,0.257,2.88236324752745,0.593,0.186,1.17348094052902e-212,5.90037951707394e-208
"305","ENPP7P1",100421823,NA,"L5/6 NP",1,0.532,2.64549990214011,0.978,0.956,5.80364523229366e-185,2.91813085924957e-180
"306","ENPP7P7",100421859,NA,"L5/6 NP",0.988,0.421,2.67022891443362,0.947,0.894,8.38395166390716e-172,4.21553473612916e-167
"307","ENPP7P8",100421860,NA,"L5/6 NP",0.988,0.369,2.69580848090661,0.959,0.918,7.47501689682551e-169,3.75851324589283e-164
"308","EPHB1",2047,"ENSG00000154928","Astrocyte",0.909,0.561,2.59692411014573,0.867,0.734,0,0
"309","EPS8",2059,"ENSG00000151491","Pericyte",1,0.399,3.25286332034266,0.967,0.934,1.09681648198151e-31,5.51490295305122e-27
"310","ERBB3",2065,"ENSG00000065361","Oligodendrocyte",0.716,0.179,3.14924664754263,0.815,0.63,0,0
"311","ERG",2078,"ENSG00000157554","Endothelial",0.943,0.245,5.20659235625161,0.96,0.92,1.58706956488558e-226,7.97994447920118e-222
"312","ERMN",57471,"ENSG00000136541","Oligodendrocyte",0.687,0.038,4.9871318079906,0.835,0.67,0,0
"313","ESYT2",57488,"ENSG00000117868","Endothelial",0.886,0.683,2.59627975667193,0.856,0.712,1.21088781022849e-37,6.08846499860985e-33
"314","ETNPPL",64850,"ENSG00000164089","Astrocyte",0.803,0.054,5.52228119637689,0.894,0.788,0,0
"315","ETS2",2114,"ENSG00000157557","Endothelial",0.471,0.258,2.53836622471771,0.653,0.306,3.74866946912971e-19,1.88486849577311e-14
"316","EVI2A",2123,"ENSG00000126860","Oligodendrocyte",0.622,0.144,3.45045229910088,0.772,0.544,0,0
"317","EYA1",2138,"ENSG00000104313","Astrocyte",0.775,0.334,2.91857047987847,0.812,0.624,0,0
"318","EYA2",2139,"ENSG00000064655","Astrocyte",0.921,0.485,3.33172328246094,0.908,0.816,0,0
"319","EYA4",2070,"ENSG00000112319","LAMP5",0.891,0.235,3.23129970591488,0.913,0.826,0,0
"320","EZR",7430,"ENSG00000092820","Astrocyte",0.779,0.112,3.73079704252858,0.869,0.738,0,0
"321","F11.AS1",NA,NA,"Astrocyte",0.68,0.222,3.32365319847337,0.785,0.57,0,0
"322","F13A1",2162,"ENSG00000124491","VLMC",0.636,0.284,4.17183522248278,0.746,0.492,7.15143044286603e-12,3.59581074097747e-07
"323","F2R",2149,"ENSG00000181104","VLMC",0.364,0.108,2.85018233612713,0.643,0.286,0.000687327571903469,1
"324","F3",2152,"ENSG00000117525","Astrocyte",0.816,0.028,4.36762193511969,0.902,0.804,0,0
"325","FA2H",79152,"ENSG00000103089","Oligodendrocyte",0.908,0.209,4.0316857690616,0.934,0.868,0,0
"326","FAM105A",54491,"ENSG00000145569","Microglia",0.537,0.154,3.68190602554665,0.721,0.442,3.32696636671757e-245,1.67283195884926e-240
"327","FAM107A",11170,"ENSG00000168309","Astrocyte",0.804,0.239,2.89771423794882,0.847,0.694,0,0
"328","FAM107B",83641,"ENSG00000065809","Oligodendrocyte",0.911,0.48,3.77030589521786,0.903,0.806,0,0
"329","FAM114A1",92689,"ENSG00000197712","VLMC",0.545,0.26,2.66044241908168,0.698,0.396,2.8434721417887e-05,1
"330","FAM124A",220108,"ENSG00000150510","Oligodendrocyte",0.726,0.24,2.88125193653396,0.8,0.6,0,0
"331","FAM133CP",728640,NA,"VLMC",0.455,0.208,3.82455451159398,0.639,0.278,0.00555006207478347,1
"332","FAM149A",25854,"ENSG00000109794","Microglia",0.413,0.258,2.55291087032908,0.609,0.218,9.22945479172515e-96,4.64066216382732e-91
"333","FAM162B",221303,"ENSG00000183807","Pericyte",0.438,0.099,3.2949760657608,0.682,0.364,4.87784070643346e-10,2.45262708560181e-05
"334","FAM177B",400823,"ENSG00000197520","Microglia",0.617,0.058,5.14602470023674,0.796,0.592,0,0
"335","FAM180A",389558,"ENSG00000189320","VLMC",0.455,0.047,4.79977636156482,0.712,0.424,1.93521915397371e-23,9.73047542809522e-19
"336","FAM189A2",9413,"ENSG00000135063","Astrocyte",0.79,0.108,3.98834588671106,0.874,0.748,0,0
"337","FAM20A",54757,"ENSG00000108950","VLMC",0.455,0.058,3.57208520225062,0.709,0.418,5.24720146825436e-08,0.00263834537025298
"338","FAM65C",140876,"ENSG00000042062","Pericyte",0.719,0.443,3.34739093465948,0.719,0.438,1.2225980705993e-19,6.14734535878033e-15
"339","FAP",2191,"ENSG00000078098","VLMC",0.545,0.11,3.38763949231447,0.732,0.464,0.000167060743110546,1
"340","FBLN2",2199,"ENSG00000163520","VLMC",0.818,0.151,3.93974807658074,0.878,0.756,3.33339949357617e-13,1.67606659936503e-08
"341","FBLN5",10516,"ENSG00000140092","VLMC",0.455,0.153,2.82609416061526,0.672,0.344,0.0021752817394287,1
"342","FBN2",2201,"ENSG00000138829","SST",0.479,0.249,2.74828950470189,0.648,0.296,1.21450466407066e-96,6.10665090141368e-92
"343","FCGBP",8857,"ENSG00000275395, ENSG00000281123","Microglia",0.38,0.197,3.78018512669407,0.615,0.23,2.16695390026841e-196,1.08956609059396e-191
"344","FCGR1B",2210,"ENSG00000198019","Microglia",0.361,0.01,4.04883221451423,0.677,0.354,1.8486452769712e-252,9.29517331713891e-248
"345","FCGR2A",2212,"ENSG00000143226","Microglia",0.748,0.727,3.31365230237113,0.626,0.252,2.50803208321599e-253,1.26106361176183e-248
"346","FCGRT",2217,"ENSG00000104870","Microglia",0.505,0.195,2.87764650861551,0.688,0.376,1.18042699407294e-208,5.93530496889815e-204
"347","FER1L6.AS2",NA,NA,"L5/6 NP",0.838,0.069,3.3089104880736,0.904,0.808,1.00523766820625e-167,5.05443551950783e-163
"348","FERMT1",55612,"ENSG00000101311","OPC",0.664,0.137,4.26639844067738,0.801,0.602,0,0
"349","FERMT2",10979,"ENSG00000073712","Pericyte",0.688,0.326,2.51855229213895,0.735,0.47,9.84743372615921e-09,0.000495138815185012
"350","FGD2",221472,"ENSG00000146192","Microglia",0.707,0.051,5.25395185621352,0.844,0.688,0,0
"351","FGD3",89846,"ENSG00000127084","Microglia",0.431,0.283,3.04821786921996,0.608,0.216,4.48143817891632e-169,2.25331193074091e-164
"352","FGD6",55785,"ENSG00000180263","VLMC",1,0.556,2.5435979244761,0.832,0.664,4.12864393663415e-05,1
"353","FGF1",2246,"ENSG00000113578","VLMC",0.909,0.529,2.72658643554371,0.893,0.786,4.51943668484191e-08,0.00227241795950536
"354","FGF13",2258,"ENSG00000129682","LAMP5",0.998,0.648,3.49538754389163,0.982,0.964,0,0
"355","FGFR3",2261,"ENSG00000068078","Astrocyte",0.973,0.048,4.51285536268603,0.981,0.962,0,0
"356","FHL2",2274,"ENSG00000115641","VLMC",0.545,0.316,2.63005526298715,0.697,0.394,1.50391794938951e-05,0.756184984132541
"357","FHL5",9457,"ENSG00000112214","Pericyte",0.438,0.056,5.00298168194772,0.7,0.4,5.24836450065171e-30,2.63893015457269e-25
"358","FLJ46906",441172,NA,"Astrocyte",0.516,0.026,3.34479241173888,0.749,0.498,0,0
"359","FLNA",2316,"ENSG00000196924","Pericyte",0.5,0.298,2.51304716295756,0.648,0.296,5.82325156890726e-09,0.000292798912136226
"360","FLRT2",23768,"ENSG00000185070","VLMC",1,0.67,2.65596351576758,0.979,0.958,1.79727890671769e-08,0.000903689807086724
"361","FLT1",2321,"ENSG00000102755","Endothelial",1,0.471,6.37419092145042,0.999,0.998,0,0
"362","FLT3",2322,"ENSG00000122025","SST",0.795,0.382,3.06205826596154,0.823,0.646,0,0
"363","FLT4",2324,"ENSG00000037280","Endothelial",0.4,0.112,2.85061392636755,0.659,0.318,4.95398875617942e-46,2.49091508649457e-41
"364","FLVCR2",55640,"ENSG00000119686","VLMC",0.909,0.097,5.65248657173397,0.944,0.888,3.97097992035997e-43,1.9966484137562e-38
"365","FMNL3",91010,"ENSG00000161791","Microglia",0.78,0.403,3.14188924415553,0.799,0.598,0,0
"366","FMO2",2327,"ENSG00000094963","VLMC",0.364,0.005,4.52326662033213,0.68,0.36,4.27988468074163e-08,0.0021519688163237
"367","FN1",2335,"ENSG00000115414","Pericyte",0.906,0.486,3.00303249573308,0.882,0.764,8.09172064348945e-22,4.06859805675293e-17
"368","FOLH1",2346,"ENSG00000086205","Oligodendrocyte",0.824,0.077,5.18759034952119,0.903,0.806,0,0
"369","FOXC1",2296,"ENSG00000054598","VLMC",0.545,0.005,4.17949846991775,0.771,0.542,1.14718193582037e-11,5.7681454914984e-07
"370","FREM1",158326,"ENSG00000164946","LAMP5",0.703,0.309,2.8782270902865,0.778,0.556,1.30496741722524e-203,6.56150667055022e-199
"371","FRK",2444,"ENSG00000111816","Oligodendrocyte",0.407,0.275,2.59955817007665,0.598,0.196,1.81537838139102e-206,9.12790403947217e-202
"372","FRMD3",257019,"ENSG00000172159","Pericyte",0.781,0.539,3.19444888090533,0.799,0.598,9.8998320401437e-20,4.97773454810465e-15
"373","FRMD4B",23150,"ENSG00000114541","Oligodendrocyte",0.99,0.639,3.14314119878977,0.967,0.934,0,0
"374","FRMD6",122786,"ENSG00000139926","VLMC",0.909,0.374,2.6966541892696,0.865,0.73,8.24316256316472e-06,0.414474456838485
"375","FSTL1",11167,"ENSG00000163430","VLMC",0.455,0.134,2.59404726202344,0.68,0.36,0.00150504267738036,1
"376","FXYD1",5348,"ENSG00000266964","Astrocyte",0.724,0.294,2.5727886506902,0.789,0.578,0,0
"377","FYB",2533,"ENSG00000082074","Microglia",0.908,0.19,5.64590363958939,0.942,0.884,0,0
"378","GAB3",139716,"ENSG00000160219","Microglia",0.461,0.142,3.82074148487862,0.684,0.368,6.10640442090333e-264,3.07036120687441e-259
"379","GAD2",2572,"ENSG00000136750","LAMP5",0.998,0.281,2.82112667708409,0.973,0.946,0,0
"380","GAL3ST4",79690,"ENSG00000197093","Microglia",0.457,0.11,3.36228293841137,0.691,0.382,2.18421737327118e-209,1.09824633745448e-204
"381","GALNT6",11226,"ENSG00000139629","Oligodendrocyte",0.44,0.115,3.18351396758571,0.68,0.36,0,0
"382","GAREML",150946,"ENSG00000157833","Astrocyte",0.575,0.214,2.75170716851116,0.719,0.438,2.45915710268627e-307,1.23648878280168e-302
"383","GBP4",115361,"ENSG00000162654","Endothelial",0.443,0.025,4.25130230046972,0.713,0.426,4.13760475489537e-42,2.08042904680894e-37
"384","GCH1",2643,"ENSG00000131979","Endothelial",0.443,0.306,2.86151921604429,0.588,0.176,9.52410536828212e-09,0.000478881542022593
"385","GCNT1",2650,"ENSG00000187210","Endothelial",0.543,0.337,3.41098460504274,0.638,0.276,5.88777378407488e-19,2.96043153637069e-14
"386","GCNT2",2651,"ENSG00000111846, ENSG00000285222","Microglia",0.569,0.349,2.61153435492823,0.662,0.324,1.10507617914272e-146,5.5564335363475e-142
"387","GFAP",2670,"ENSG00000131095","Astrocyte",0.637,0.062,4.8287856367052,0.803,0.606,0,0
"388","GFRA1",2674,"ENSG00000151892","OPC",0.537,0.218,2.5991281119358,0.691,0.382,1.1503804599331e-159,5.78422799058964e-155
"389","GGTA1P",2681,NA,"Microglia",0.571,0.223,3.70815521650223,0.719,0.438,6.53371707749429e-311,3.2852182837349e-306
"390","GIMAP7",168537,"ENSG00000179144","Endothelial",0.514,0.013,3.90904214461425,0.752,0.504,1.36767987638127e-48,6.87683118643266e-44
"391","GIMAP8",155038,"ENSG00000171115","Endothelial",0.414,0.034,3.21802167016834,0.694,0.388,1.50679200429346e-28,7.57630087678796e-24
"392","GJA1",2697,"ENSG00000152661","Astrocyte",0.767,0.073,5.35564362961458,0.872,0.744,0,0
"393","GJB1",2705,"ENSG00000169562","Oligodendrocyte",0.366,0.07,4.18721864038757,0.659,0.318,0,0
"394","GJB6",10804,"ENSG00000121742","Astrocyte",0.436,0.027,4.55712155498469,0.71,0.42,0,0
"395","GJC1",10052,"ENSG00000182963","Pericyte",0.781,0.328,4.61075613748512,0.816,0.632,9.523403327084e-61,4.78846242689111e-56
"396","GLDN",342035,"ENSG00000186417","Oligodendrocyte",0.873,0.229,2.96963275170966,0.897,0.794,0,0
"397","GLI3",2737,"ENSG00000106571","Astrocyte",0.946,0.327,4.52903089122427,0.955,0.91,0,0
"398","GLIS3",169792,"ENSG00000107249","Astrocyte",0.981,0.434,3.05954049774252,0.954,0.908,0,0
"399","GNA14",9630,"ENSG00000156049","Astrocyte",0.714,0.281,3.16439569275002,0.787,0.574,0,0
"400","GPC3",2719,"ENSG00000147257","VLMC",1,0.568,4.44931705229578,0.964,0.928,1.44086138283001e-41,7.24479511900758e-37
"401","GPC4",2239,"ENSG00000076716","Astrocyte",0.543,0.311,2.56084930452687,0.656,0.312,1.82032921128401e-168,9.15279730725712e-164
"402","GPC5",2262,"ENSG00000179399","Astrocyte",0.997,0.812,3.08236432785601,0.974,0.948,0,0
"403","GPCPD1",56261,"ENSG00000125772","Endothelial",0.757,0.533,3.27471566364173,0.792,0.584,1.86665243795684e-48,9.38571512329078e-44
"404","GPER1",2852,"ENSG00000164850","Pericyte",0.531,0.009,5.03287107848248,0.763,0.526,7.3253634168914e-31,3.68326597964717e-26
"405","GPNMB",10457,"ENSG00000136235","OPC",0.609,0.071,4.79208813417675,0.788,0.576,0,0
"406","GPR149",344758,"ENSG00000174948","VIP",0.39,0.095,2.77681971207715,0.66,0.32,4.79099323210358e-152,2.408959307034e-147
"407","GPR34",2857,"ENSG00000171659","Microglia",0.488,0.034,5.04504255890861,0.733,0.466,0,0
"408","GPR37",2861,"ENSG00000170775","Oligodendrocyte",0.711,0.107,3.91019894239108,0.828,0.656,0,0
"409","GPR85",54329,"ENSG00000164604","Endothelial",0.771,0.257,3.69674163187959,0.842,0.684,3.57644878423017e-61,1.79827421319877e-56
"410","GPRC5B",51704,"ENSG00000167191","Oligodendrocyte",0.885,0.285,2.51295041914453,0.88,0.76,0,0
"411","GPRC5C",55890,"ENSG00000170412","Pericyte",0.375,0.118,2.86640160947308,0.645,0.29,5.65837204700542e-13,2.8450860489548e-08
"412","GPX3",2878,"ENSG00000211445","Pericyte",0.406,0.165,2.9362548211491,0.63,0.26,0.000194353275180961,1
"413","GRASP",160622,"ENSG00000161835","Endothelial",0.457,0.172,3.15531537053976,0.664,0.328,4.86599797706239e-22,2.44667244284674e-17
"414","GRIK1",2897,"ENSG00000171189","SST",0.994,0.573,2.88792401315107,0.975,0.95,5.78495724969646e-274,2.90873435471988e-269
"415","GRIN2C",2905,"ENSG00000161509","Astrocyte",0.757,0.037,4.72657136118944,0.872,0.744,0,0
"416","GRK5",2869,"ENSG00000198873","Pericyte",0.656,0.53,2.79448105838006,0.653,0.306,1.2335914047926e-10,6.20262094243767e-06
"417","GRM4",2914,"ENSG00000124493","L5/6 NP",0.934,0.242,2.81385469342306,0.932,0.864,6.56869111366849e-154,3.30280357886365e-149
"418","GRM8",2918,"ENSG00000179603","Pericyte",0.875,0.628,2.62522577761296,0.797,0.594,1.34344389063313e-11,6.75497022649243e-07
"419","GRPR",2925,"ENSG00000126010","PAX6",0.364,0.038,2.55494838805772,0.665,0.33,2.64944807513788e-18,1.33216898666008e-13
