"","gene","entrez_id","cluster","adapted_cluster_name","pct.1","pct.2","avg_logFC","MAST_p_val","MAST_p_val_adj","roc_myAUC","roc_power"
"1","ABCA1",19,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.479,3.14773660746072,5.20119082178141e-07,0.0261521075709991,0.804,0.608
"2","ABCA10",10349,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.681,3.03297261689705,1.5805407513322e-11,7.94711695177343e-07,0.997,0.994
"3","ABCA2",20,"Oligo","Oligo",0.951,0.566,3.0969490080555,0,0,0.92,0.84
"4","ABCA4",24,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.163,4.01867506453125,4.10760648603261e-10,2.06534561724206e-05,0.782,0.564
"5","ABCA6",23460,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.545,3.16660547878561,2.51960663404169e-10,1.2668834116625e-05,0.967,0.934
"6","ABCA9",10350,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.605,3.94501511728952,2.49281662198111e-18,1.25341312569832e-13,1,1
"7","ABCB1",5243,"Endo_CLDN5","Endothelial",0.943,0.242,5.85293127820729,3.58547039147782e-215,1.80281036753896e-210,0.964,0.928
"8","ABCB5",340273,"Inh_PAX6","LAMP5.PAX6.Other",0.664,0.314,2.89820482712895,7.87898804172485e-131,3.96163397725967e-126,0.734,0.468
"9","ABCC4",10257,"Micro_C1QC","Microglia",0.9,0.685,3.84737671223411,0,0,0.867,0.734
"10","ABCC9",10060,"Peri_MUSTN1","Peri_MUSTN1",0.625,0.371,3.26173095827968,3.56875267759238e-15,1.79440453382023e-10,0.71,0.42
"11","ABCG2",9429,"Endo_CLDN5","Endothelial",0.957,0.52,5.59373130779983,0,0,0.964,0.928
"12","ABTB2",25841,"Oligo","Oligo",0.637,0.47,2.86154267106552,0,0,0.688,0.376
"13","ACACB",32,"Astro_FGFR3","Astrocyte",0.934,0.479,3.13579622765102,0,0,0.917,0.834
"14","ACBD7",414149,"Astro_FGFR3","Astrocyte",0.379,0.089,3.33746025167437,0,0,0.659,0.318
"15","ACER2",340485,"Endo_CLDN5","Endothelial",0.5,0.391,2.68727757722817,9.87556240294745e-14,4.96553153182601e-09,0.608,0.216
"16","ACOT11",26027,"Astro_FGFR3","Astrocyte",0.87,0.443,2.80649248175057,0,0,0.851,0.702
"17","ACOX2",8309,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.15,2.96119356397275,0.000411673493665645,1,0.671,0.342
"18","ACSBG1",23205,"Astro_FGFR3","Astrocyte",0.928,0.258,4.2585280781772,0,0,0.946,0.892
"19","ACSF2",80221,"Astro_FGFR3","Astrocyte",0.419,0.156,2.81495150321627,0,0,0.655,0.31
"20","ACSL5",51703,"Endo_CLDN5","Endothelial",0.414,0.253,2.68426291011818,4.93228078518798e-07,0.0248000010160037,0.599,0.198
"21","ACSS1",84532,"Astro_FGFR3","Astrocyte",0.928,0.113,3.58308596024746,0,0,0.946,0.892
"22","ACVR1",90,"Endo_CLDN5","Endothelial",0.8,0.671,2.70659303038746,1.87620640446971e-31,9.43375342231416e-27,0.737,0.474
"23","ADAM28",10863,"Micro_C1QC","Microglia",0.879,0.088,5.72284833696009,0,0,0.93,0.86
"24","ADAMTS12",81792,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.473,5.99366471454346,6.6075935494853e-88,3.3223641126167e-83,0.998,0.996
"25","ADAMTS3",9508,"Pyramidal","Pyramidal",0.782,0.36,3.05898525408162,0,0,0.8,0.6
"26","ADAMTS4",9507,"Oligo","Oligo",0.351,0.049,3.55011234369169,0,0,0.658,0.316
"27","ADAMTS6",11174,"Inh_VIP","VIP",0.844,0.596,2.53368392677276,0,0,0.799,0.598
"28","ADAMTS9-AS2",100507098,"Peri_MUSTN1","Peri_MUSTN1",0.844,0.414,2.80797578077485,6.8979906086442e-18,3.46837865793239e-13,0.835,0.67
"29","ADAMTSL2",9719,"Micro_C1QC","Microglia",0.453,0.271,2.72181370798091,8.67876304883221e-188,4.36376884858332e-183,0.632,0.264
"30","ADAP2",55803,"Micro_C1QC","Microglia",0.617,0.26,4.92982606209157,0,0,0.751,0.502
"31","ADCY4",196883,"Endo_CLDN5","Endothelial",0.414,0.036,4.42674399111093,2.21282198417042e-105,1.11262902186073e-100,0.696,0.392
"32","ADCY7",113,"Micro_C1QC","Microglia",0.509,0.31,3.24474556239046,3.23384403849593e-222,1.62600912099614e-217,0.653,0.306
"33","ADGRA3",166647,"Astro_FGFR3","Astrocyte",0.864,0.355,2.8753744161955,0,0,0.865,0.73
"34","ADGRL4",64123,"Endo_CLDN5","Endothelial",0.771,0.112,5.86956704241321,6.52545739066189e-221,3.28106523059871e-216,0.872,0.744
"35","ADGRV1",84059,"Astro_FGFR3","Astrocyte",1,0.812,4.61355767591245,0,0,1,1
"36","ADIRF",10974,"Peri_MUSTN1","Peri_MUSTN1",0.562,0.029,4.85051907357352,9.27626063896526e-32,4.66419661187812e-27,0.774,0.548
"37","ADORA2A-AS1",646023,"Peri_MUSTN1","Peri_MUSTN1",0.5,0.596,2.82983201043861,4.10248013789022e-14,2.06276803813258e-09,0.521,0.042
"38","ADORA2B",136,"Astro_FGFR3","Astrocyte",0.481,0.216,3.49825525607722,0,0,0.672,0.344
"39","AFAP1L1",134265,"Endo_CLDN5","Endothelial",0.386,0.126,4.26846112298511,6.13432563895694e-45,3.08440027452394e-40,0.65,0.3
"40","AGT",183,"Astro_FGFR3","Astrocyte",0.608,0.027,4.07852869183783,0,0,0.795,0.59
"41","AIF1",199,"Micro_C1QC","Microglia",0.428,0.009,5.49537001553989,0,0,0.711,0.422
"42","AIF1L",83543,"Oligo","Oligo",0.41,0.164,3.00156341351461,0,0,0.65,0.3
"43","AIFM3",150209,"Astro_FGFR3","Astrocyte",0.656,0.246,3.07121222590822,0,0,0.764,0.528
"44","AKAP7",9465,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.721,3.06984727154096,2.77299887255382e-08,0.00139429156310878,0.862,0.724
"45","AKR1C1",1645,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.155,2.82564458652194,7.68455801787141e-07,0.0386387261696592,0.819,0.638
"46","AKR1C2",1646,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.17,4.3899842319144,4.3061815575341e-16,2.16519114894372e-11,0.936,0.872
"47","ALDH1A1",216,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.095,3.30562968495148,0.00169004115930595,1,0.646,0.292
"48","ALDH1A2",8854,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.25,3.98207503506203,7.4260117164985e-13,3.73387295117261e-08,0.865,0.73
"49","ALDH1L1",10840,"Astro_FGFR3","Astrocyte",0.728,0.077,4.02084726216209,0,0,0.848,0.696
"50","ALOX5",240,"Micro_C1QC","Microglia",0.623,0.266,4.72107083836175,0,0,0.751,0.502
"51","ALOX5AP",241,"Micro_C1QC","Microglia",0.369,0.139,5.08212421829473,0,0,0.638,0.276
"52","ALPK1",80216,"Micro_C1QC","Microglia",0.471,0.353,3.43890024569487,1.47959962315653e-233,7.43957486519337e-229,0.614,0.228
"53","ALPL",249,"Endo_CLDN5","Endothelial",0.7,0.294,4.74733151115603,2.0179509842404e-122,1.01464593438592e-117,0.786,0.572
"54","AMER2",219287,"Oligo","Oligo",0.771,0.395,2.50771673831359,0,0,0.79,0.58
"55","AMOTL1",154810,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.332,3.2370355075775,1.00137710705493e-09,5.03502423198288e-05,0.912,0.824
"56","AMZ2",51321,"Astro_FGFR3","Astrocyte",0.986,0.703,2.85679571928108,0,0,0.948,0.896
"57","ANGPTL4",51129,"Astro_FGFR3","Astrocyte",0.432,0.143,3.84538402390765,0,0,0.67,0.34
"58","ANKRD29",147463,"Endo_CLDN5","Endothelial",0.643,0.457,2.87039815071771,1.76291365955804e-27,8.8641061716238e-23,0.702,0.404
"59","ANKRD44",91526,"Micro_C1QC","Microglia",0.976,0.776,2.71647189535964,0,0,0.908,0.816
"60","ANLN",54443,"Oligo","Oligo",0.793,0.176,4.36389051403107,0,0,0.869,0.738
"61","ANO3",63982,"Pyramidal","Pyramidal",0.95,0.495,3.00965697527526,0,0,0.927,0.854
"62","ANTXR2",118429,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.264,3.16544832492157,3.90405343584176e-06,0.196299710807559,0.744,0.488
"63","ANXA2",302,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.17,4.31002290597061,1.39468932356371e-15,7.0126373878107e-11,0.779,0.558
"64","ANXA3",306,"Endo_CLDN5","Endothelial",0.5,0.095,5.09566063025673,1.95660720296388e-87,9.83801667722268e-83,0.722,0.444
"65","AOAH",313,"Micro_C1QC","Microglia",0.931,0.509,4.06122049767358,0,0,0.928,0.856
"66","APBB1IP",54518,"Micro_C1QC","Microglia",0.991,0.347,6.51817794068708,0,0,0.992,0.984
"67","APCDD1",147495,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.128,2.66610588604576,6.01771370486682e-06,0.302576662794409,0.818,0.636
"68","APLP1",333,"Oligo","Oligo",0.944,0.758,2.62376968130165,0,0,0.897,0.794
"69","APOE",348,"Astro_FGFR3","Astrocyte",0.732,0.106,3.22580302673841,0,0,0.84,0.68
"70","APOLD1",81575,"Endo_CLDN5","Endothelial",0.571,0.431,3.27495769756621,4.66592844351421e-40,2.34607548068338e-35,0.661,0.322
"71","AQP4",361,"Astro_FGFR3","Astrocyte",0.848,0.184,4.41830523731855,0,0,0.898,0.796
"72","ARAP3",64411,"Endo_CLDN5","Endothelial",0.357,0.251,2.81144511262569,7.77914125945125e-16,3.91143001666469e-11,0.583,0.166
"73","ARHGAP10",79658,"Peri_MUSTN1","Peri_MUSTN1",0.875,0.732,2.80720004740207,3.72219129364762e-25,1.87155500435896e-20,0.849,0.698
"74","ARHGAP15",55843,"Micro_C1QC","Microglia",0.867,0.436,4.42949222479631,0,0,0.883,0.766
"75","ARHGAP22",58504,"Micro_C1QC","Microglia",0.941,0.582,3.19948824550998,0,0,0.916,0.832
"76","ARHGAP23",57636,"Oligo","Oligo",0.811,0.598,2.50571509070497,0,0,0.766,0.532
"77","ARHGAP24",83478,"Micro_C1QC","Microglia",0.996,0.863,2.97527333628472,0,0,0.963,0.926
"78","ARHGAP25",9938,"Micro_C1QC","Microglia",0.547,0.21,3.99203293039735,0,0,0.713,0.426
"79","ARHGAP27",201176,"Micro_C1QC","Microglia",0.425,0.324,3.0200493365607,7.18701268616745e-152,3.61370184873185e-147,0.591,0.182
"80","ARHGAP31",57514,"Endo_CLDN5","Endothelial",0.729,0.244,2.64531507903459,1.21407462368485e-33,6.1044886153498e-29,0.802,0.604
"81","ARHGDIB",397,"Micro_C1QC","Microglia",0.353,0.048,4.27814699741516,1.39521483029384e-242,7.01527968820048e-238,0.659,0.318
"82","ARHGEF26",26084,"Astro_FGFR3","Astrocyte",0.904,0.328,3.3440109493153,0,0,0.908,0.816
"83","ARHGEF26-AS1",100507524,"Astro_FGFR3","Astrocyte",0.836,0.209,3.03945523865791,0,0,0.874,0.748
"84","ARHGEF6",9459,"Micro_C1QC","Microglia",0.595,0.519,2.56452525552273,3.24681340039765e-144,1.63253024585394e-139,0.62,0.24
"85","ARL15",54622,"Endo_CLDN5","Endothelial",0.9,0.899,2.5093515123396,2.25594315824907e-17,1.13431077939922e-12,0.746,0.492
"86","ARRB2",409,"Micro_C1QC","Microglia",0.524,0.446,2.56964035730103,6.96369185445648e-273,3.50141390133926e-268,0.622,0.244
"87","ARRDC5",645432,"Micro_C1QC","Microglia",0.373,0.352,3.35815497357215,0,0,0.556,0.112
"88","ASIC4",55515,"OPC_MYT1","OPC",0.503,0.11,2.85169397804032,4.51687695379533e-229,2.27113090113783e-224,0.712,0.424
"89","ASPA",443,"Oligo","Oligo",0.362,0.011,4.05056382434059,0,0,0.676,0.352
"90","ASPN",54829,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.064,3.84639481822291,0.00136618381699635,1,0.654,0.308
"91","ATF3",467,"Endo_CLDN5","Endothelial",0.357,0.327,3.08769531663543,8.62475939383457e-26,4.33661527081396e-21,0.56,0.12
"92","ATP10A",57194,"Endo_CLDN5","Endothelial",0.986,0.307,5.62975132117681,1.36857565633932e-217,6.88133525763974e-213,0.985,0.97
"93","ATP13A4",84239,"Astro_FGFR3","Astrocyte",0.978,0.357,3.43476995215604,0,0,0.966,0.932
"94","ATP13A5",344905,"Astro_FGFR3","Astrocyte",0.39,0.19,2.66018945607599,2.11219580436602e-229,1.06203317239328e-224,0.624,0.248
"95","ATP1B2",482,"Astro_FGFR3","Astrocyte",0.961,0.356,2.84648373845094,0,0,0.932,0.864
"96","ATP8B4",79895,"Micro_C1QC","Microglia",0.924,0.542,4.06347104773126,0,0,0.916,0.832
"97","AXL",558,"Micro_C1QC","Microglia",0.631,0.459,2.67459837546831,2.14353245885536e-191,1.07778955563706e-186,0.67,0.34
"98","B4GALT1",2683,"Micro_C1QC","Microglia",0.401,0.203,3.23408999241427,1.17175647053525e-172,5.89170870949828e-168,0.625,0.25
"99","BCAN",63827,"OPC_MYT1","OPC",0.921,0.379,3.07362589062603,0,0,0.913,0.826
"100","BCAS1",8537,"Oligo","Oligo",0.939,0.272,3.30898598107182,0,0,0.941,0.882
"101","BCHE",590,"OPC_MYT1","OPC",0.602,0.129,3.34756560211287,0,0,0.766,0.532
"102","BEND7",222389,"Endo_CLDN5","Endothelial",0.471,0.314,2.51086907748617,2.1584873239673e-11,1.085309011364e-06,0.616,0.232
"103","BEST1",7439,"Oligo","Oligo",0.612,0.425,2.6585612916971,0,0,0.677,0.354
"104","BEST3",144453,"OPC_MYT1","OPC",0.386,0.088,3.4556137007847,1.26887935460322e-236,6.38005228288047e-232,0.662,0.324
"105","BHLHE41",79365,"Micro_C1QC","Microglia",0.751,0.201,3.3675824783616,0,0,0.83,0.66
"106","BHMT2",23743,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.156,3.71124617302592,2.92071691378704e-09,0.000146856567142126,0.782,0.564
"107","BIN2",51411,"Micro_C1QC","Microglia",0.592,0.246,4.88866504187611,0,0,0.736,0.472
"108","BLM",641,"OPC_MYT1","OPC",0.62,0.453,2.76287659497127,1.42063830221686e-282,7.14311144737661e-278,0.668,0.336
"109","BLNK",29760,"Micro_C1QC","Microglia",0.928,0.215,5.18008427366947,0,0,0.95,0.9
"110","BMP2K",55589,"Micro_C1QC","Microglia",0.721,0.518,2.60717388884628,1.33240978138015e-246,6.69948962175752e-242,0.733,0.466
"111","BMP7",655,"Astro_FGFR3","Astrocyte",0.745,0.225,2.62660344334047,0,0,0.82,0.64
"112","BMPR1B",658,"Astro_FGFR3","Astrocyte",0.986,0.682,3.64508845512257,0,0,0.964,0.928
"113","BNC2",54796,"Micro_C1QC","Microglia",0.825,0.582,4.87387352396277,0,0,0.824,0.648
"114","BOK",666,"Oligo","Oligo",0.368,0.088,3.03889990290854,0,0,0.651,0.302
"115","BROX",148362,"Micro_C1QC","Microglia",0.675,0.412,3.06520579426536,4.8474331184733e-305,2.43733784629956e-300,0.732,0.464
"116","BST1",683,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.132,2.85111576172893,0.000551652666745931,1,0.63,0.26
"117","BST2",684,"Endo_CLDN5","Endothelial",0.4,0.013,4.46054421459365,5.11284204447498e-39,2.57078810838246e-34,0.695,0.39
"118","BTBD11",121551,"Inh_PVALB","PVALB",0.995,0.53,2.81788235343215,0,0,0.968,0.936
"119","BTNL9",153579,"Endo_CLDN5","Endothelial",0.643,0.09,4.40990220707502,7.63684331048513e-61,3.83988118494503e-56,0.802,0.604
"120","C10orf11",83938,"Micro_C1QC","Microglia",0.999,0.825,3.99413110473751,0,0,0.994,0.988
"121","C10orf90",118611,"Oligo","Oligo",0.938,0.302,3.85302868316348,0,0,0.946,0.892
"122","C12orf75",387882,"Micro_C1QC","Microglia",0.428,0.145,3.83133875617217,5.99554231658937e-286,3.0146186322043e-281,0.666,0.332
"123","C14orf93",60686,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.198,2.9633021388195,0.00392262593281839,1,0.607,0.214
"124","C18orf42",642597,"Inh_PVALB","PVALB",0.482,0.068,2.72676903268916,4.94362431074703e-317,2.48570373968672e-312,0.718,0.436
"125","C1orf61",10485,"Astro_FGFR3","Astrocyte",0.997,0.73,2.76086420324919,0,0,0.978,0.956
"126","C1QA",712,"Micro_C1QC","Microglia",0.367,0.008,5.01736685538408,0,0,0.681,0.362
"127","C1QB",713,"Micro_C1QC","Microglia",0.485,0.012,5.43038709806178,0,0,0.739,0.478
"128","C1QC",714,"Micro_C1QC","Microglia",0.557,0.005,4.13796799442456,0,0,0.777,0.554
"129","C1QL1",10882,"OPC_MYT1","OPC",0.53,0.08,3.36860866925188,0,0,0.74,0.48
"130","C1QTNF1",114897,"Peri_MUSTN1","Peri_MUSTN1",0.625,0.144,4.03846086509926,3.50160151940031e-64,1.76064025996967e-59,0.78,0.56
"131","C1S",716,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.147,3.01107272563304,0.00621205886690952,1,0.669,0.338
"132","C21orf91",54149,"Oligo","Oligo",0.369,0.063,3.41942087570333,0,0,0.661,0.322
"133","C22orf31",25770,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.122,3.62777893448041,1.56019443982723e-10,7.84481366289529e-06,0.734,0.468
"134","C22orf34",348645,"Endo_CLDN5","Endothelial",0.371,0.281,3.54514811255667,4.56676157084926e-38,2.29621338543871e-33,0.585,0.17
"135","C2CD2",25966,"Peri_MUSTN1","Peri_MUSTN1",0.625,0.46,2.64097019688028,1.60679983550157e-09,8.07915025288544e-05,0.671,0.342
"136","C2orf82",389084,"Astro_FGFR3","Astrocyte",0.413,0.15,2.72920342020054,3.51774739838968e-320,1.76875856938431e-315,0.655,0.31
"137","C3",718,"Micro_C1QC","Microglia",0.927,0.296,6.11706755489115,0,0,0.949,0.898
"138","C8orf4",56892,"Inh_PVALB","PVALB",0.664,0.05,2.72100106458471,0,0,0.811,0.622
"139","CA2",760,"Oligo","Oligo",0.777,0.201,3.50300499184636,0,0,0.849,0.698
"140","CA4",762,"Peri_MUSTN1","Peri_MUSTN1",0.531,0.23,3.43444473351922,5.38777560818332e-13,2.70902745355065e-08,0.689,0.378
"141","CABLES1",91768,"Astro_FGFR3","Astrocyte",0.84,0.626,2.61902129220065,0,0,0.804,0.608
"142","CACHD1",57685,"Astro_FGFR3","Astrocyte",0.918,0.547,2.63119876565137,0,0,0.881,0.762
"143","CACNG4",27092,"OPC_MYT1","OPC",0.765,0.274,3.18823509018085,0,0,0.821,0.642
"144","CACNG5",27091,"OPC_MYT1","OPC",0.382,0.116,3.386072784977,6.54872660538614e-255,3.2927652244542e-250,0.65,0.3
"145","CALB2",794,"Inh_VIP","VIP",0.777,0.034,3.88165500956883,0,0,0.88,0.76
"146","CALCRL",10203,"OPC_MYT1","OPC",0.65,0.195,2.75655715504303,1.30094160155639e-273,6.5412644667857e-269,0.768,0.536
"147","CALD1",800,"Peri_MUSTN1","Peri_MUSTN1",0.906,0.54,3.27752924422304,1.72476339924175e-35,8.67228284772743e-31,0.903,0.806
"148","CAPN3",825,"Oligo","Oligo",0.806,0.278,3.68062990611743,0,0,0.857,0.714
"149","CAPZB",832,"Micro_C1QC","Microglia",0.941,0.854,2.95976973341138,0,0,0.857,0.714
"150","CARD11",84433,"Micro_C1QC","Microglia",0.66,0.508,4.15555217112628,0,0,0.704,0.408
"151","CARD8",22900,"Micro_C1QC","Microglia",0.475,0.315,2.95405400422043,1.23631277249668e-194,6.21630425139056e-190,0.629,0.258
"152","CARNS1",57571,"Oligo","Oligo",0.923,0.088,5.5350489726458,0,0,0.956,0.912
"153","CASC15",401237,"Peri_MUSTN1","Peri_MUSTN1",0.969,0.967,2.71753933280276,1.61207387787814e-19,8.10566866535907e-15,0.8,0.6
"154","CASC17",101928165,"Astro_FGFR3","Astrocyte",0.442,0.266,3.00284684966003,0,0,0.627,0.254
"155","CASP10",843,"Endo_CLDN5","Endothelial",0.429,0.188,3.2657088169693,2.39491236880415e-52,1.20418588815842e-47,0.653,0.306
"156","CASS4",57091,"Micro_C1QC","Microglia",0.364,0.268,3.60727281947562,4.29265026569532e-288,2.15838748009426e-283,0.584,0.168
"157","CATSPERB",79820,"VLMC_CYP1B1",NA,0.636,0.417,2.58025823100296,NA,NA,0.646,0.292
"158","CBLN2",147381,"Pyramidal","Pyramidal",0.704,0.209,3.09506827715204,0,0,0.796,0.592
"159","CBR1",873,"Oligo","Oligo",0.504,0.151,3.19921422366675,0,0,0.705,0.41
"160","CCDC144NL",339184,"Pyramidal","Pyramidal",0.543,0.101,2.62798838316253,0,0,0.738,0.476
"161","CCDC68",80323,"Endo_CLDN5","Endothelial",0.457,0.284,3.10258824911563,3.76329938613689e-21,1.89222456434349e-16,0.631,0.262
"162","CCDC80",151887,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.07,4.44573170679563,2.06244427744879e-07,0.0103701760714403,0.704,0.408
"163","CCK",885,"Inh_PAX6","LAMP5.PAX6.Other",0.958,0.623,2.50752232314362,3.46684737452418e-82,1.7431655283845e-77,0.91,0.82
"164","CD109",135228,"Endo_CLDN5","Endothelial",0.443,0.417,2.54055775444911,1.48935371150874e-09,7.48861939683711e-05,0.555,0.11
"165","CD22",933,"Oligo","Oligo",0.794,0.15,4.74999761045296,0,0,0.879,0.758
"166","CD320",51293,"Endo_CLDN5","Endothelial",0.443,0.202,3.17831717837332,4.7666323750373e-23,2.39671042449251e-18,0.65,0.3
"167","CD34",947,"Endo_CLDN5","Endothelial",0.671,0.035,5.91727797177006,4.33128010872874e-175,2.1778109514699e-170,0.829,0.658
"168","CD38",952,"Astro_FGFR3","Astrocyte",0.572,0.374,3.97075077647849,0,0,0.679,0.358
"169","CD4",920,"Micro_C1QC","Microglia",0.531,0.231,4.28765122091544,0,0,0.703,0.406
"170","CD53",963,"Micro_C1QC","Microglia",0.556,0.079,4.08566173328075,8.74496193139006e-322,4.39705430872224e-317,0.753,0.506
"171","CD58",965,"Endo_CLDN5","Endothelial",0.357,0.125,2.87658439242271,3.50412890240507e-21,1.7619110534183e-16,0.634,0.268
"172","CD74",972,"Micro_C1QC","Microglia",0.928,0.119,6.04341029713638,0,0,0.958,0.916
"173","CD84",8832,"Micro_C1QC","Microglia",0.448,0.021,5.56109811396847,0,0,0.718,0.436
"174","CD86",942,"Micro_C1QC","Microglia",0.636,0.148,5.45275494061946,0,0,0.787,0.574
"175","CDC14A",8556,"Astro_FGFR3","Astrocyte",0.767,0.264,2.70249576101099,0,0,0.83,0.66
"176","CDC42EP4",23580,"Astro_FGFR3","Astrocyte",0.646,0.22,3.41631273334237,0,0,0.769,0.538
"177","CDCA7",83879,"Inh_LAMP5","LAMP5.PAX6.Other",0.415,0.069,2.68965990655956,9.76501814764977e-258,4.90994877481978e-253,0.682,0.364
"178","CDH1",999,"Oligo","Oligo",0.593,0.478,3.47159305985021,0,0,0.652,0.304
"179","CDH19",28513,"Oligo","Oligo",0.592,0.142,4.46543252255062,0,0,0.763,0.526
"180","CDH5",1003,"Endo_CLDN5","Endothelial",0.586,0.106,5.19288544693513,1.05720835272072e-226,5.31574931831504e-222,0.768,0.536
"181","CDH6",1004,"Peri_MUSTN1","Peri_MUSTN1",0.875,0.381,3.38580203456374,5.54691000316804e-24,2.78904181869292e-19,0.877,0.754
"182","CDK18",5129,"Oligo","Oligo",0.917,0.309,3.65973306361269,0,0,0.922,0.844
"183","CDKN1C",1028,"Oligo","Oligo",0.366,0.052,2.99615826685975,0,0,0.663,0.326
"184","CECR1",51816,"Micro_C1QC","Microglia",0.412,0.38,2.89172931877957,3.73056656090667e-212,1.87576617248948e-207,0.565,0.13
"185","CEMIP",57214,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.639,4.0984435946234,4.1872039356011e-08,0.00210536801085959,0.764,0.528
"186","CERCAM",51148,"Oligo","Oligo",0.991,0.275,5.28397686646479,0,0,0.991,0.982
"187","CFAP47",286464,"Astro_FGFR3","Astrocyte",0.57,0.549,2.96198598771177,5.24672247441646e-314,2.63810452736134e-309,0.587,0.174
"188","CFAP54",144535,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.703,2.63450598781916,0.000192459145505214,1,0.665,0.33
"189","CFI",3426,"Endo_CLDN5","Endothelial",0.557,0.418,3.68485151543525,4.22050483732558e-66,2.12211203725567e-61,0.64,0.28
"190","CHADL",150356,"Oligo","Oligo",0.374,0.122,2.85623314016583,0,0,0.642,0.284
"191","CHMP1B2P",101060146,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.302,3.37487662713548,2.54500922630945e-06,0.127965608908065,0.571,0.142
"192","CHRNA2",1135,"Inh_VIP","VIP",0.7,0.021,3.98255328539978,0,0,0.845,0.69
"193","CHRNA7",1139,"Inh_PAX6","LAMP5.PAX6.Other",0.972,0.464,2.93147887791764,7.23537649183486e-157,3.63801965385949e-152,0.945,0.89
"194","CIITA",4261,"Micro_C1QC","Microglia",0.485,0.285,3.12318484124634,1.05836509783449e-189,5.32156554842162e-185,0.642,0.284
"195","CLCN5",1184,"Micro_C1QC","Microglia",0.511,0.515,2.66444755698157,1.48784012368837e-140,7.4810089259175e-136,0.566,0.132
"196","CLDN10",9071,"Astro_FGFR3","Astrocyte",0.719,0.376,3.30281283002758,0,0,0.779,0.558
"197","CLDN11",5010,"Oligo","Oligo",0.983,0.323,5.04751385891768,0,0,0.983,0.966
"198","CLDN5",7122,"Endo_CLDN5","Endothelial",0.914,0.006,6.96053855430585,2.91021298806439e-169,1.46328419252865e-164,0.957,0.914
"199","CLDND1",56650,"Oligo","Oligo",0.916,0.511,3.34894305979561,0,0,0.903,0.806
"200","CLEC14A",161198,"Endo_CLDN5","Endothelial",0.414,0.021,4.65804022717683,5.17705179733644e-40,2.60307341421874e-35,0.7,0.4
"201","CLEC1A",51267,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.068,3.69960763091288,4.62897874524356e-12,2.32749680289592e-07,0.707,0.414
"202","CLEC3B",7123,"Endo_CLDN5","Endothelial",0.729,0.037,5.19757217511384,6.97327661357905e-104,3.50623321407368e-99,0.858,0.716
"203","CLEC7A",64581,"Micro_C1QC","Microglia",0.388,0.014,4.96838091240096,0,0,0.689,0.378
"204","CLIC5",53405,"Endo_CLDN5","Endothelial",0.471,0.239,3.58754624794148,1.82777683166057e-28,9.19024468727252e-24,0.657,0.314
"205","CLMN",79789,"Oligo","Oligo",0.936,0.295,3.84900545526258,0,0,0.942,0.884
"206","CLMP",79827,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.546,2.54773404027793,0.00498901735551955,1,0.573,0.146
"207","CMAHP",8418,"Endo_CLDN5","Endothelial",0.429,0.238,2.91621642880602,2.438853779956e-15,1.22628006909968e-10,0.628,0.256
"208","CMKLR1",1240,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.081,3.08215197840326,6.40344671280048e-10,3.21971704166321e-05,0.844,0.688
"209","CMTM5",116173,"Oligo","Oligo",0.409,0.014,3.57729257644151,0,0,0.699,0.398
"210","CMTM7",112616,"Micro_C1QC","Microglia",0.385,0.196,4.23821876636073,0,0,0.627,0.254
"211","CMTM8",152189,"Endo_CLDN5","Endothelial",0.729,0.502,3.00263849423033,2.75727434445031e-40,1.38638511313306e-35,0.748,0.496
"212","CNDP1",84735,"Oligo","Oligo",0.96,0.255,5.93487585878662,0,0,0.972,0.944
"213","CNKSR3",154043,"Oligo","Oligo",0.63,0.424,2.7819557695463,0,0,0.693,0.386
"214","CNP",1267,"Oligo","Oligo",0.646,0.153,3.70934976073756,0,0,0.783,0.566
