"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1894","RDX",5962,"ENSG00000137710","Oligodendrocyte",0.342,0.215,1.78060118464541,0.591,0.182,0,0
"1895","REL",5966,"ENSG00000162924","Microglia",0.17,0.077,2.46001405487217,0.596,0.192,0,0
"1896","RELN",5649,"ENSG00000189056","VIP",0.289,0.044,3.02507800326367,0.8,0.6,0,0
"1897","RELN",5649,"ENSG00000189056","LAMP5",0.165,0.054,1.51933675927581,0.557,0.114,4.88243704179053e-43,8.7522566411137e-39
"1898","REPS1",85021,"ENSG00000135597","Astrocyte",0.456,0.273,1.29160619134601,0.575,0.15,0,0
"1899","RERG",85004,"ENSG00000134533","LAMP5",0.473,0.083,1.89544719775789,0.696,0.392,2.65026019867726e-244,4.75085643214886e-240
"1900","RERG",85004,"ENSG00000134533","Astrocyte",0.275,0.079,1.90686604297403,0.626,0.252,0,0
"1901","RERG",85004,"ENSG00000134533","VIP",0.312,0.078,1.89512837765513,0.65,0.3,0,0
"1902","REV3L",5980,"ENSG00000009413","OPC",0.699,0.389,1.25130500728721,0.602,0.204,0,0
"1903","RFPL2",10739,"ENSG00000128253","L5.6.NP",0.226,0.068,1.25777163832568,0.567,0.134,8.3475545169013e-25,1.49638262269973e-20
"1904","RFTN1",23180,"ENSG00000131378","IT",0.329,0.029,1.86896792366891,0.753,0.506,0,0
"1905","RFTN2",130132,"ENSG00000162944","Oligodendrocyte",0.406,0.069,2.53102134113696,0.662,0.324,0,0
"1906","RFX2",5990,"ENSG00000087903","Astrocyte",0.287,0.088,2.06385482605883,0.639,0.278,0,0
"1907","RFX4",5992,"ENSG00000111783","Astrocyte",0.633,0.068,3.81671712712026,0.814,0.628,0,0
"1908","RGCC",28984,"ENSG00000102760","Oligodendrocyte",0.269,0.05,2.63804557894999,0.676,0.352,0,0
"1909","RGMA",56963,"ENSG00000182175","Astrocyte",0.287,0.064,2.43172690591049,0.67,0.34,0,0
"1910","RGMA",56963,"ENSG00000182175","L6b",0.393,0.067,1.43172425365202,0.662,0.324,2.28702563028833e-310,4.09972214485486e-306
"1911","RGS12",6002,"ENSG00000159788","VIP",0.698,0.147,2.49796347626618,0.698,0.396,0,0
"1912","RGS20",8601,"ENSG00000147509","Astrocyte",0.417,0.025,3.85167852708393,0.82,0.64,0,0
"1913","RGS4",5999,"ENSG00000117152","IT",0.48,0.084,1.68779057815927,0.717,0.434,0,0
"1914","RGS5",8490,"ENSG00000143248","PVALB",0.404,0.024,3.01205722878145,0.859,0.718,0,0
"1915","RGS6",9628,"ENSG00000182732","IT",0.693,0.146,1.52216805341884,0.669,0.338,0,0
"1916","RHBDF2",79651,"ENSG00000129667","Microglia",0.36,0.007,5.50222062978759,0.752,0.504,0,0
"1917","RHOBTB1",9886,"ENSG00000072422","Oligodendrocyte",0.157,0.178,1.30874678127513,0.533,0.0660000000000001,0,0
"1918","RHOBTB2",23221,"ENSG00000008853","IT",0.357,0.046,1.73218711535279,0.72,0.44,0,0
"1919","RHOBTB3",22836,"ENSG00000164292","Astrocyte",0.558,0.174,1.86871805462463,0.622,0.244,0,0
"1920","RHOJ",57381,"ENSG00000126785","Astrocyte",0.271,0.023,3.34180852473851,0.756,0.512,0,0
"1921","RHOU",58480,"ENSG00000116574, ENSG00000284984","Oligodendrocyte",0.166,0.022,2.90343953009298,0.696,0.392,0,0
"1922","RIMKLB",57494,"ENSG00000166532","Astrocyte",0.165,0.1,1.3535925696899,0.551,0.102,1.76921945972463e-220,3.17150280350237e-216
"1923","RIMS3",9783,"ENSG00000117016","IT",0.412,0.06,1.67844860199028,0.714,0.428,0,0
"1924","RIN2",54453,"ENSG00000132669","OPC",0.601,0.079,2.12173119479058,0.711,0.422,0,0
"1925","RIN2",54453,"ENSG00000132669","Astrocyte",0.339,0.086,1.3354441180523,0.576,0.152,0,0
"1926","RIN2",54453,"ENSG00000132669","Microglia",0.164,0.096,1.26364630615622,0.502,0.004,3.77095727778166e-89,6.75981801615141e-85
"1927","RIN3",79890,"ENSG00000100599","Microglia",0.271,0.04,3.79504886192479,0.637,0.274,0,0
"1928","RIT2",6014,"ENSG00000152214","IT",0.353,0.053,1.63477848799679,0.703,0.406,0,0
"1929","RNASE1",6035,"ENSG00000129538","Oligodendrocyte",0.281,0.017,3.81678833293198,0.781,0.562,0,0
"1930","RND1",27289,"ENSG00000172602","IT",0.161,0.021,1.45195183648672,0.65,0.3,0,0
"1931","RNF13",11342,"ENSG00000082996","Oligodendrocyte",0.285,0.282,1.2592953370044,0.513,0.026,0,0
"1932","RNF144B",255488,"ENSG00000137393","PVALB",0.234,0.014,1.76548901863332,0.687,0.374,0,0
"1933","RNF149",284996,"ENSG00000163162","Microglia",0.287,0.287,1.53482508880142,0.564,0.128,0,0
"1934","RNF182",221687,"ENSG00000180537","Astrocyte",0.17,0.022,3.05083920940669,0.727,0.454,0,0
"1935","RNF213",57674,"ENSG00000173821","Microglia",0.251,0.137,2.05316330268117,0.583,0.166,0,0
"1936","RNF220",55182,"ENSG00000187147","Oligodendrocyte",0.867,0.227,3.57095314674712,0.757,0.514,0,0
"1937","ROBO1",6091,"ENSG00000169855","VIP",0.748,0.404,1.30056790631649,0.6,0.2,0,0
"1938","ROBO1",6091,"ENSG00000169855","SST",0.803,0.41,1.59378626278145,0.687,0.374,0,0
"1939","ROBO2",6092,"ENSG00000185008","L6b",0.963,0.465,1.47087243245757,0.723,0.446,0,0
"1940","ROBO2",6092,"ENSG00000185008","SST",0.966,0.464,1.95605511978913,0.716,0.432,0,0
"1941","ROBO2",6092,"ENSG00000185008","VIP",0.911,0.457,1.33730092797798,0.609,0.218,0,0
"1942","ROBO3",64221,"ENSG00000154134","L5.6.NP",0.314,0.025,1.86057322001915,0.691,0.382,2.90646554279329e-103,5.21013013201126e-99
"1943","ROR1",4919,"ENSG00000185483","L5.6.NP",0.436,0.061,1.36700511594914,0.717,0.434,2.99561962341036e-110,5.36994773692541e-106
"1944","ROR2",4920,"ENSG00000169071","LAMP5",0.259,0.028,2.48609915710522,0.648,0.296,2.27471583469385e-180,4.0776556052722e-176
"1945","RORA",6095,"ENSG00000069667","Astrocyte",0.958,0.573,1.72800912937185,0.605,0.21,0,0
"1946","RORA",6095,"ENSG00000069667","Pericyte",0.785,0.591,1.32869364180886,0.615,0.23,2.20280576794459e-86,3.94874961961747e-82
"1947","RORB",6096,"ENSG00000198963","IT",0.49,0.078,1.77981850753454,0.727,0.454,0,0
"1948","RP11-58C22.1",NA,NA,"VIP",0.222,0.085,1.49921626057793,0.567,0.134,1.26320868884374e-194,2.26442789562128e-190
"1949","RP11-618P17.4",NA,NA,"IT",0.271,0.057,1.26780159941123,0.576,0.152,0,0
"1950","RP5-1187M17.10",NA,NA,"IT",0.351,0.065,1.40716055421229,0.628,0.256,0,0
"1951","RPH3A",22895,"ENSG00000089169","LAMP5",0.661,0.252,1.4465173746398,0.697,0.394,7.11810629537202e-246,1.27599173450839e-241
"1952","RPL41",6171,"ENSG00000229117","Pericyte",0.194,0.176,1.30737953823835,0.547,0.0940000000000001,1.32815266554572e-31,2.38084646825726e-27
"1953","RPRM",56475,"ENSG00000177519","L5.6.NP",0.167,0.031,1.4743276245393,0.574,0.148,3.46025021628328e-30,6.20284453770941e-26
"1954","RPRM",56475,"ENSG00000177519","L6b",0.264,0.026,1.91910486139808,0.64,0.28,2.43692651912397e-294,4.36843447818163e-290
"1955","RPRML",388394,"ENSG00000179673","IT",0.239,0.021,2.01442072354395,0.781,0.562,0,0
"1956","RPS19",6223,"ENSG00000105372","Microglia",0.36,0.303,1.71293020779105,0.57,0.14,0,0
"1957","RPS23",6228,"ENSG00000186468","Pericyte",0.236,0.228,1.34246730312978,0.564,0.128,3.58483586631073e-39,6.42617677394861e-35
"1958","RPS6KA3",6197,"ENSG00000177189","Microglia",0.218,0.244,1.37294943623381,0.554,0.108,0,0
"1959","RREB1",6239,"ENSG00000124782","Microglia",0.175,0.012,3.68194468059275,0.635,0.27,0,0
"1960","RSAD2",91543,"ENSG00000134321","L5.6.NP",0.198,0.037,1.55402012370234,0.579,0.158,1.87528368323151e-34,3.36163353056081e-30
"1961","RTN4R",65078,"ENSG00000040608","IT",0.198,0.016,1.99509021361186,0.779,0.558,0,0
"1962","RTN4RL1",146760,"ENSG00000185924","IT",0.307,0.046,1.49524472701901,0.663,0.326,0,0
"1963","RTN4RL2",349667,"ENSG00000186907","IT",0.152,0.005,2.3435851561174,0.81,0.62,0,0
"1964","RTTN",25914,"ENSG00000176225","Microglia",0.152,0.113,1.68723902202197,0.508,0.016,9.76431991103283e-183,1.75035198725174e-178
"1965","RUNDC3A",10900,"ENSG00000108309","IT",0.459,0.09,1.44177048662101,0.649,0.298,0,0
"1966","RUNX1",861,"ENSG00000159216","Microglia",0.477,0.101,3.4900127680207,0.624,0.248,0,0
"1967","RUNX1T1",862,"ENSG00000079102","SST",0.615,0.356,1.37268928996806,0.661,0.322,0,0
"1968","RUNX2",860,"ENSG00000124813","Microglia",0.197,0.061,2.56198371772492,0.602,0.204,0,0
"1969","RUNX2",860,"ENSG00000124813","PVALB",0.406,0.049,1.96487236211054,0.737,0.474,0,0
"1970","RXFP1",59350,"ENSG00000171509","IT",0.295,0.04,1.71901359365471,0.718,0.436,0,0
"1971","RXRA",6256,"ENSG00000186350","Astrocyte",0.16,0.071,1.5233617001492,0.539,0.0780000000000001,4.23881516812789e-195,7.59850007038605e-191
"1972","RXRA",6256,"ENSG00000186350","OPC",0.211,0.07,1.52834385512046,0.567,0.134,3.49114845289971e-181,6.25823271666801e-177
"1973","RYBP",23429,"ENSG00000163602, ENSG00000281766","Oligodendrocyte",0.318,0.2,1.86215933859428,0.602,0.204,0,0
"1974","RYR1",6261,"ENSG00000196218","Microglia",0.222,0.067,2.75549585504689,0.607,0.214,0,0
"1975","RYR3",6263,"ENSG00000198838","Astrocyte",0.834,0.143,3.26229231156197,0.743,0.486,0,0
"1976","RYR3",6263,"ENSG00000198838","L6b",0.76,0.161,1.38817767332662,0.693,0.386,0,0
"1977","S100B",6285,"ENSG00000160307","Oligodendrocyte",0.178,0.044,2.0061288239148,0.609,0.218,0,0
"1978","SAMD3",154075,"ENSG00000164483","L5.6.NP",0.45,0.029,2.9811426456078,0.783,0.566,1.05831206372496e-177,1.89713020543336e-173
"1979","SAMD4A",23034,"ENSG00000020577","Astrocyte",0.457,0.171,1.9012979554527,0.626,0.252,0,0
"1980","SAMD4A",23034,"ENSG00000020577","OPC",0.554,0.17,1.82331352678168,0.67,0.34,0,0
"1981","SAMD5",389432,"ENSG00000203727","L5.6.NP",0.5,0.082,1.91905456446165,0.721,0.442,1.91724934164719e-114,3.43686116983675e-110
"1982","SAMD5",389432,"ENSG00000203727","PVALB",0.431,0.068,2.07698886672174,0.75,0.5,0,0
"1983","SAMD5",389432,"ENSG00000203727","SST",0.217,0.081,1.69589624666914,0.572,0.144,8.15182823364638e-145,1.46129672916345e-140
"1984","SAMHD1",25939,"ENSG00000101347","OPC",0.21,0.073,1.34082157002027,0.562,0.124,7.18376391636646e-164,1.28776151964785e-159
"1985","SAMSN1",64092,"ENSG00000155307","Microglia",0.234,0.006,5.34067488527512,0.719,0.438,0,0
"1986","SASH1",23328,"ENSG00000111961","Astrocyte",0.69,0.235,1.74125202197324,0.607,0.214,0,0
"1987","SASH1",23328,"ENSG00000111961","Pericyte",0.434,0.256,1.28666871848402,0.557,0.114,2.42879680586928e-35,4.35386115420128e-31
"1988","SAT1",6303,"ENSG00000130066","Pericyte",0.312,0.231,1.80314174989356,0.596,0.192,8.41917998099792e-69,1.50922220339369e-64
"1989","SAT1",6303,"ENSG00000130066","Microglia",0.441,0.225,2.56917018112077,0.602,0.204,0,0
"1990","SATB2",23314,"ENSG00000119042","IT",0.642,0.068,2.06076873337407,0.782,0.564,0,0
"1991","SCARA3",51435,"ENSG00000168077","Astrocyte",0.209,0.043,2.42372579070406,0.669,0.338,0,0
"1992","SCARB1",949,"ENSG00000073060","Pericyte",0.163,0.105,1.62324871177156,0.536,0.0720000000000001,5.6860689281228e-26,1.01928471605529e-21
"1993","SCD",6319,"ENSG00000099194","Oligodendrocyte",0.475,0.054,3.66943012962237,0.772,0.544,0,0
"1994","SCD5",79966,"ENSG00000145284","Oligodendrocyte",0.505,0.407,1.27438596451253,0.521,0.042,0,0
"1995","SCD5",79966,"ENSG00000145284","OPC",0.852,0.416,1.37035907957762,0.608,0.216,0,0
"1996","SCG2",7857,"ENSG00000171951","VIP",0.381,0.162,1.70442054401243,0.626,0.252,0,0
"1997","SCN3B",55800,"ENSG00000166257","IT",0.513,0.103,1.43843425925445,0.649,0.298,0,0
"1998","SCN9A",6335,"ENSG00000169432","SST",0.177,0.078,1.29308862297083,0.547,0.0940000000000001,2.97547014853915e-78,5.33382778827129e-74
"1999","SCN9A",6335,"ENSG00000169432","OPC",0.25,0.074,2.00330785954468,0.699,0.398,0,0
"2000","SCRG1",11341,"ENSG00000164106","OPC",0.462,0.08,2.49929285490983,0.769,0.538,0,0
"2001","SCRG1",11341,"ENSG00000164106","Astrocyte",0.204,0.089,1.37839674611087,0.548,0.0960000000000001,2.07796949025101e-210,3.72496810822396e-206
"2002","SCUBE2",57758,"ENSG00000175356","LAMP5",0.167,0.03,1.52588876701655,0.572,0.144,1.07699744569443e-69,1.93062562115184e-65
"2003","SDC2",6383,"ENSG00000169439","Astrocyte",0.194,0.025,2.685265861181,0.688,0.376,0,0
"2004","SDC3",9672,"ENSG00000162512","OPC",0.424,0.11,2.14317978895883,0.72,0.44,0,0
"2005","SDC4",6385,"ENSG00000124145","Astrocyte",0.333,0.004,4.64469250954146,0.925,0.85,0,0
"2006","SDK1",221935,"ENSG00000146555","PVALB",0.695,0.218,1.56944010867538,0.652,0.304,0,0
"2007","SDK1",221935,"ENSG00000146555","L5.6.NP",0.736,0.236,1.3210303307576,0.718,0.436,3.49870745545726e-112,6.27178298465268e-108
"2008","SDK1",221935,"ENSG00000146555","Microglia",0.294,0.238,1.26635765591416,0.515,0.03,1.11133372683178e-222,1.99217683871864e-218
"2009","SDK1",221935,"ENSG00000146555","VIP",0.509,0.226,1.41537840385817,0.611,0.222,0,0
"2010","SDK2",54549,"ENSG00000069188","VIP",0.155,0.078,1.43017629289467,0.54,0.0800000000000001,1.10325688709257e-147,1.97769829580213e-143
"2011","SDK2",54549,"ENSG00000069188","L6b",0.319,0.076,1.36278535522821,0.6,0.2,4.55737028439412e-179,8.1695419718049e-175
"2012","SDK2",54549,"ENSG00000069188","L5.6.NP",0.288,0.08,1.26348868554588,0.58,0.16,2.93740859143759e-35,5.26559864101102e-31
"2013","SEC24D",9871,"ENSG00000150961","L6b",0.489,0.14,1.28420400555248,0.621,0.242,1.03038989395597e-256,1.84707692390546e-252
"2014","SEL1L3",23231,"ENSG00000091490","OPC",0.175,0.067,1.28994777405219,0.542,0.0840000000000001,1.13410331269929e-118,2.03299359834474e-114
"2015","SEL1L3",23231,"ENSG00000091490","L5.6.NP",0.476,0.069,1.97275034928459,0.724,0.448,4.76630784263125e-115,8.54408343870079e-111
"2016","SEMA3A",10371,"ENSG00000075213","L6b",0.661,0.16,1.63147661746739,0.773,0.546,0,0
"2017","SEMA3B",7869,"ENSG00000012171","Oligodendrocyte",0.236,0.021,3.16565818329969,0.712,0.424,0,0
"2018","SEMA3C",10512,"ENSG00000075223","Pericyte",0.198,0.091,1.90713711312868,0.543,0.0860000000000001,2.367072594902e-29,4.24321433362133e-25
"2019","SEMA3D",223117,"ENSG00000153993","L6b",0.242,0.017,2.24208632172183,0.657,0.314,6.05711578672645e-307,1.08579857592858e-302
"2020","SEMA3E",9723,"ENSG00000170381","L6b",0.704,0.05,2.88285210573585,0.914,0.828,0,0
"2021","SEMA3E",9723,"ENSG00000170381","L5.6.NP",0.625,0.063,2.30699511708401,0.809,0.618,3.59146234392269e-201,6.43805539771581e-197
"2022","SEMA3E",9723,"ENSG00000170381","OPC",0.263,0.059,1.97993672538678,0.595,0.19,1.41942692259262e-305,2.54446470143953e-301
"2023","SEMA4A",64218,"ENSG00000196189","L6b",0.234,0.05,1.30114561451098,0.572,0.144,9.26115265258859e-140,1.66015422450303e-135
"2024","SEMA4B",10509,"ENSG00000185033","Astrocyte",0.22,0.113,1.45059567786709,0.568,0.136,2.55074364817899e-290,4.57246306372566e-286
"2025","SEMA4D",10507,"ENSG00000187764","Oligodendrocyte",0.32,0.197,1.89944315194195,0.606,0.212,0,0
"2026","SEMA5A",9037,"ENSG00000112902","OPC",0.781,0.08,3.14090355870621,0.851,0.702,0,0
"2027","SEMA5B",54437,"ENSG00000082684","L5.6.NP",0.446,0.076,2.0853547489514,0.699,0.398,1.85227388525004e-105,3.32038616669921e-101
"2028","SEMA6A",57556,"ENSG00000092421","Oligodendrocyte",0.268,0.118,2.05414304232816,0.613,0.226,0,0
"2029","SEPP1",6414,"ENSG00000250722","Oligodendrocyte",0.386,0.028,3.32877195925633,0.726,0.452,0,0
"2030","SEPT4",5414,"ENSG00000108387","Oligodendrocyte",0.303,0.117,2.44583042505733,0.656,0.312,0,0
"2031","SEPT7",989,"ENSG00000122545","Oligodendrocyte",0.68,0.548,1.42727385582857,0.552,0.104,0,0
"2032","SEPT8",23176,"ENSG00000164402","Oligodendrocyte",0.235,0.232,1.2517028314635,0.508,0.016,0,0
"2033","SERINC5",256987,"ENSG00000164300","Oligodendrocyte",0.257,0.193,1.40498382761231,0.548,0.0960000000000001,0,0
"2034","SERPINE2",5270,"ENSG00000135919","OPC",0.399,0.125,1.4222916735913,0.616,0.232,0,0
"2035","SERPINE2",5270,"ENSG00000135919","Astrocyte",0.453,0.12,2.06049015154496,0.639,0.278,0,0
"2036","SERPINF1",5176,"ENSG00000132386, ENSG00000282307","IT",0.17,0.015,1.62525229626725,0.696,0.392,0,0
"2037","SERTM1",400120,"ENSG00000180440","LAMP5",0.198,0.028,2.12028696227975,0.599,0.198,3.18870216410987e-115,5.71606749938336e-111
"2038","SEZ6",124925,"ENSG00000063015","L5.6.NP",0.356,0.078,1.46115579871732,0.613,0.226,2.76104263193498e-57,4.94944502200665e-53
"2039","SEZ6",124925,"ENSG00000063015","VIP",0.24,0.072,1.8871173533428,0.589,0.178,5.0981930276995e-311,9.13902082145413e-307
"2040","SEZ6L",23544,"ENSG00000100095","OPC",0.792,0.33,1.82459525462307,0.673,0.346,0,0
"2041","SFMBT2",57713,"ENSG00000198879","Microglia",0.611,0.149,3.20552242033727,0.617,0.234,0,0
"2042","SFRP1",6422,"ENSG00000104332","LAMP5",0.275,0.02,1.96483969067439,0.678,0.356,5.4498361759261e-224,9.76937632896513e-220
"2043","SFXN5",94097,"ENSG00000144040","Astrocyte",0.691,0.214,2.54561500159869,0.68,0.36,0,0
"2044","SGCD",6444,"ENSG00000170624","Astrocyte",0.618,0.337,1.3682828196187,0.579,0.158,0,0
"2045","SGCZ",137868,"ENSG00000185053","OPC",0.741,0.243,1.42097727299065,0.614,0.228,0,0
"2046","SGCZ",137868,"ENSG00000185053","PVALB",0.662,0.242,1.42722309121926,0.626,0.252,0,0
"2047","SGCZ",137868,"ENSG00000185053","SST",0.38,0.258,1.49901895255911,0.589,0.178,1.7911884252096e-191,3.21088437103072e-187
"2048","SGCZ",137868,"ENSG00000185053","LAMP5",0.938,0.251,2.29276520213766,0.835,0.67,0,0
"2049","SGK1",6446,"ENSG00000118515","Oligodendrocyte",0.619,0.29,2.12547927315806,0.616,0.232,0,0
"2050","SGK223",157285,"ENSG00000275342","IT",0.188,0.022,1.3052103512837,0.591,0.182,0,0
"2051","SGPP2",130367,"ENSG00000163082","IT",0.186,0.032,1.3247270078544,0.597,0.194,0,0
"2052","SGPP2",130367,"ENSG00000163082","L5.6.NP",0.342,0.102,1.54032835757622,0.592,0.184,1.45944091668261e-44,2.61619378724524e-40
"2053","SH3BGRL",6451,"ENSG00000131171","Microglia",0.242,0.26,1.25885817012758,0.551,0.102,9.1369190302053e-318,1.6378841053546e-313
"2054","SH3BGRL2",83699,"ENSG00000198478","IT",0.369,0.058,1.4265068515932,0.641,0.282,0,0
"2055","SH3D19",152503,"ENSG00000109686","Oligodendrocyte",0.417,0.315,1.53550663694878,0.567,0.134,0,0
"2056","SH3GL2",6456,"ENSG00000107295","IT",0.671,0.128,1.73712508987092,0.721,0.442,0,0
"2057","SH3GL3",6457,"ENSG00000140600","Oligodendrocyte",0.573,0.451,1.56211880790639,0.57,0.14,0,0
"2058","SH3KBP1",30011,"ENSG00000147010","Microglia",0.32,0.282,1.53589062564886,0.564,0.128,0,0
"2059","SH3PXD2B",285590,"ENSG00000174705","Astrocyte",0.27,0.079,1.47828840896973,0.568,0.136,1.00697075324256e-286,1.80509577226261e-282
"2060","SH3RF3",344558,"ENSG00000172985","L5.6.NP",0.63,0.208,1.29452254302932,0.661,0.322,3.05979333491602e-89,5.48498553217046e-85
"2061","SH3RF3",344558,"ENSG00000172985","Microglia",0.372,0.206,2.33108108714316,0.591,0.182,0,0
"2062","SH3TC1",54436,"ENSG00000125089","Microglia",0.211,0.002,5.29422815281556,0.703,0.406,0,0
"2063","SH3TC2",79628,"ENSG00000169247","Oligodendrocyte",0.224,0.008,4.45206229163358,0.885,0.77,0,0
"2064","SHISA6",388336,"ENSG00000188803","OPC",0.321,0.128,1.35059033608776,0.588,0.176,4.79688866164032e-250,8.59890261485644e-246
"2065","SHISA6",388336,"ENSG00000188803","SST",0.466,0.127,2.13052124507476,0.751,0.502,0,0
"2066","SHISA6",388336,"ENSG00000188803","VIP",0.359,0.125,1.7187194801197,0.629,0.258,0,0
"2067","SHROOM3",57619,"ENSG00000138771","Astrocyte",0.463,0.136,2.48145808455561,0.675,0.35,0,0
"2068","SHROOM4",57477,"ENSG00000158352","Oligodendrocyte",0.374,0.029,3.63399803637262,0.764,0.528,0,0
"2069","SHTN1",NA,NA,"Oligodendrocyte",0.697,0.345,2.22299521042575,0.627,0.254,0,0
"2070","SIAH3",283514,"ENSG00000215475","PVALB",0.255,0.031,2.04399711040516,0.745,0.49,0,0
"2071","SIK3",23387,"ENSG00000160584","Oligodendrocyte",0.83,0.621,1.74098533247912,0.586,0.172,0,0
"2072","SIPA1L2",57568,"ENSG00000116991","Microglia",0.155,0.157,1.57949631708491,0.546,0.0920000000000001,4.92109627640934e-301,8.82155718509139e-297
"2073","SKAP2",8935,"ENSG00000005020","Microglia",0.325,0.175,2.35584464205551,0.592,0.184,0,0
"2074","SLAIN1",122060,"ENSG00000139737","Oligodendrocyte",0.537,0.275,2.15594903622608,0.616,0.232,0,0
"2075","SLC11A1",6556,"ENSG00000018280","Microglia",0.16,0.008,4.46750114404457,0.668,0.336,0,0
"2076","SLC12A2",6558,"ENSG00000064651","Oligodendrocyte",0.323,0.267,1.54836899678816,0.569,0.138,0,0
"2077","SLC14A1",6563,"ENSG00000141469","Astrocyte",0.506,0.004,5.69336235064057,0.96,0.92,0,0
"2078","SLC15A2",6565,"ENSG00000163406","Astrocyte",0.278,0.045,2.65061972760499,0.686,0.372,0,0
"2079","SLC16A12",387700,"ENSG00000152779","Pericyte",0.184,0.005,5.1062716646949,0.65,0.3,3.15695065139818e-113,5.65914973769638e-109
"2080","SLC16A9",220963,"ENSG00000165449","Astrocyte",0.199,0.025,3.06844082968494,0.731,0.462,0,0
"2081","SLC17A7",57030,"ENSG00000104888","IT",0.676,0.074,2.2308965318468,0.797,0.594,0,0
"2082","SLC18B1",116843,"ENSG00000146409","Astrocyte",0.253,0.075,2.05557662353901,0.637,0.274,0,0
"2083","SLC1A1",6505,"ENSG00000106688","OPC",0.362,0.141,1.77066696708212,0.663,0.326,0,0
"2084","SLC1A1",6505,"ENSG00000106688","Pericyte",0.174,0.149,1.79309075678145,0.579,0.158,1.23089932591383e-49,2.20651013163313e-45
"2085","SLC1A2",6506,"ENSG00000110436","Astrocyte",0.933,0.164,4.21168430643401,0.834,0.668,0,0
"2086","SLC1A3",6507,"ENSG00000079215","Microglia",0.67,0.129,2.37354202671354,0.594,0.188,0,0
"2087","SLC1A3",6507,"ENSG00000079215","Astrocyte",0.911,0.105,2.96944779222442,0.72,0.44,0,0
"2088","SLC1A4",6509,"ENSG00000115902","Astrocyte",0.259,0.101,1.93355725730308,0.627,0.254,0,0
"2089","SLC20A2",6575,"ENSG00000168575","Pericyte",0.385,0.297,1.54202407468965,0.592,0.184,3.88976637758637e-66,6.97279520846132e-62
"2090","SLC22A10",387775,"ENSG00000184999","IT",0.368,0.032,2.49440656928699,0.839,0.678,0,0
"2091","SLC22A15",55356,"ENSG00000163393","Oligodendrocyte",0.246,0.191,1.55397499656808,0.569,0.138,0,0
"2092","SLC22A23",63027,"ENSG00000137266","Pericyte",0.295,0.257,1.29871317729767,0.544,0.0880000000000001,6.37504836427987e-30,1.14279116978081e-25
"2093","SLC22A23",63027,"ENSG00000137266","Oligodendrocyte",0.272,0.252,1.3409129863391,0.536,0.0720000000000001,0,0
"2094","SLC24A2",25769,"ENSG00000155886","Oligodendrocyte",0.87,0.599,1.71849816719926,0.583,0.166,0,0
"2095","SLC24A3",57419,"ENSG00000185052","SST",0.395,0.126,1.64792590348329,0.611,0.222,8.73785804646554e-239,1.56634843340941e-234
"2096","SLC24A3",57419,"ENSG00000185052","VIP",0.449,0.117,1.83152216784411,0.641,0.282,0,0
"2097","SLC24A3",57419,"ENSG00000185052","OPC",0.596,0.115,2.15639462031669,0.72,0.44,0,0
"2098","SLC25A13",10165,"ENSG00000004864","Oligodendrocyte",0.293,0.148,2.08087757995864,0.613,0.226,0,0
"2099","SLC25A18",83733,"ENSG00000182902","Astrocyte",0.495,0.03,3.70856095255051,0.803,0.606,0,0
"2100","SLC25A22",79751,"ENSG00000177542","IT",0.257,0.043,1.46463068922902,0.656,0.312,0,0
"2101","SLC25A33",84275,"ENSG00000171612","Astrocyte",0.159,0.073,1.65284362570115,0.564,0.128,5.36851334641805e-253,9.62359702478899e-249
"2102","SLC25A37",51312,"ENSG00000147454","Microglia",0.257,0.219,1.69341112972801,0.569,0.138,0,0
"2103","SLC26A4",5172,"ENSG00000091137","PVALB",0.342,0.108,1.55185692637082,0.645,0.29,0,0
"2104","SLC27A6",28965,"ENSG00000113396","SST",0.182,0.024,2.95020878707922,0.628,0.256,3.80980344541304e-251,6.82945365624742e-247
"2105","SLC2A1",6513,"ENSG00000117394","Pericyte",0.163,0.033,2.68031916353424,0.561,0.122,8.50447160669412e-38,1.52451158021599e-33
"2106","SLC2A3",6515,"ENSG00000059804","Pericyte",0.198,0.124,2.29658047224534,0.6,0.2,3.17021569274223e-72,5.68292865080973e-68
"2107","SLC2A5",6518,"ENSG00000142583","Microglia",0.218,0.013,4.54147649247964,0.669,0.338,0,0
"2108","SLC30A3",7781,"ENSG00000115194","IT",0.237,0.01,2.39203806153662,0.819,0.638,0,0
"2109","SLC32A1",140679,"ENSG00000101438","LAMP5",0.184,0.017,2.15021278344705,0.608,0.216,8.73403770376182e-123,1.56566359877634e-118
"2110","SLC32A1",140679,"ENSG00000101438","PVALB",0.194,0.011,2.45909012916635,0.794,0.588,0,0
"2111","SLC35F1",222553,"ENSG00000196376","OPC",0.883,0.371,1.91886880195603,0.687,0.374,0,0
"2112","SLC35F3",148641,"ENSG00000183780","IT",0.604,0.159,1.33802130690849,0.606,0.212,0,0
"2113","SLC35F4",341880,"ENSG00000151812","VIP",0.299,0.05,2.32229188716373,0.689,0.378,0,0
"2114","SLC35F4",341880,"ENSG00000151812","LAMP5",0.472,0.055,2.41325812222519,0.738,0.476,3.58691658880745e-321,6.42990667709623e-317
"2115","SLC35F4",341880,"ENSG00000151812","PVALB",0.413,0.044,2.18658724182898,0.767,0.534,0,0
